institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;URL
Goethe-Universität Frankfurt am Main;2021;967.29;10.3390/languages6010010;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1991.39;10.3390/cells10010117;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1943.59;10.3390/ijms22020878;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1606.52;10.1136/bmjopen-2020-043791;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1443.18;10.3390/biology10010066;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fcell.2020.619079;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/feart.2020.609805;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;859.75;10.3389/feduc.2020.578475;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;859.75;10.3389/feduc.2020.586709;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fonc.2020.629692;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fnhum.2020.605190;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fmolb.2020.598419;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fimmu.2020.607048;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1999.20;10.3389/fimmu.2020.627662;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1354.21;10.3390/diagnostics11020152;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1932.98;10.3390/ijms22031112;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1248.12;10.1103/PhysRevResearch.3.013132;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1984.62;10.3390/nano11020348;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1586.38;10.3390/e23020157;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1988.86;10.3390/cells10020260;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2183.08;10.3390/cancers13030450;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;994.42;10.3390/su13031322;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1662.04;10.1371/journal.pone.0244060;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1590.65;10.3390/microorganisms9020258;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1393.53;10.3390/life11020104;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1939.62;10.3390/cancers13030536;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;714.42;10.3390/cancers13040624;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1697.17;10.3390/jcm10040600;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1889.41;10.3390/su13041761;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1714.41;10.1130/GES02335.1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;146.95;10.21425/F5FBG49743;FALSE;;;;
