"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Trier U",2019,1225.7,"10.1186/s12302-019-0196-y",FALSE,"Springer Nature","Environmental Sciences Europe","2190-4707","2190-4707","2190-4715","2190-4715","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000459786300002",NA,TRUE
"Trier U",2019,1573.68,"10.1371/journal.pone.0212612",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"30794659","PMC6386369","ut:000459709100097",NA,TRUE
"Trier U",2019,1420.68,"10.1080/23311886.2019.1589662",FALSE,"Informa UK Limited","Cogent Social Sciences","2331-1886","2331-1886",NA,"2331-1886","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000462021600001",NA,TRUE
"Trier U",2019,1920.66,"10.1093/gigascience/giz006",FALSE,"Oxford University Press (OUP)","GigaScience","2047-217X",NA,"2047-217X","2047-217X","http://creativecommons.org/licenses/by/4.0/",TRUE,"30824940","PMC6503943","ut:000474856100011",NA,TRUE
"Trier U",2019,1683.21,"10.3390/rs11101240",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000480524800098",NA,TRUE
"Trier U",2019,1925.79,"10.3390/rs11131539",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000477049000031",NA,TRUE
"Trier U",2019,511.7,"10.2478/johh-2019-0005",FALSE,"Walter de Gruyter GmbH","Journal of Hydrology and Hydromechanics","0042-790X",NA,"0042-790X","0042-790X","http://creativecommons.org/licenses/by-nc-nd/3.0",TRUE,NA,NA,"ut:000473006300002",NA,TRUE
"Trier U",2019,1068.77,"10.3390/agronomy9070374",FALSE,"MDPI AG","Agronomy","2073-4395",NA,"2073-4395","2073-4395","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000478660500006",NA,TRUE
"Trier U",2019,1667.08,"10.3390/rs11232865",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000508382100146",NA,TRUE
"Trier U",2019,1000,"10.5334/joc.82",FALSE,"Ubiquity Press, Ltd.","Journal of Cognition","2514-4820",NA,"2514-4820","2514-4820",NA,TRUE,"31517247","PMC6715940",NA,NA,TRUE
"Trier U",2019,1966.19,"10.3390/rs11182172",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000489101500102",NA,TRUE
"Trier U",2019,1942.52,"10.3390/rs11212561",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000504716700102",NA,TRUE
"Trier U",2019,1103.78,"10.3390/rs11222681",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292","2072-4292","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000502284300086",NA,TRUE
"Trier U",2019,1773.1,"10.1038/s41598-019-54927-z",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"31919378","PMC6952404","ut:000517989900029",NA,TRUE
"Trier U",2019,595,"10.3897/herpetozoa.32.e39192",FALSE,"Pensoft Publishers","Herpetozoa","2682-955X","1013-4425","2682-955X","1013-4425","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000511997500016",NA,TRUE
"Trier U",2019,920.86,"10.3390/land8090131",FALSE,"MDPI AG","Land","2073-445X",NA,"2073-445X","2073-445X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000487950400009",NA,TRUE
"Trier U",2019,2076.65,"10.1186/s12963-019-0189-5",FALSE,"Springer Nature","Population Health Metrics","1478-7954",NA,"1478-7954","1478-7954","http://creativecommons.org/licenses/by/4.0/",TRUE,"31455350","PMC6712777","ut:000483557200001",NA,TRUE
"",,,"","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","",""
"Trier U",2019,3230,"10.1016/j.coesh.2019.06.004",TRUE,"Elsevier BV","Current Opinion in Environmental Science & Health","2468-5844","2468-5844",NA,"2468-5844","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
