"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,2556,"10.1093/nar/gkv021",FALSE,"Oxford University Press (OUP)","Nucleic Acids Research","1362-4962","0305-1048","1362-4962","0305-1048","http://creativecommons.org/licenses/by/4.0/",TRUE,"25618846","PMC4330383","ut:000351638000054",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,2640,"10.1007/s11306-014-0764-5",TRUE,"Springer Nature","Metabolomics","1573-3882","1573-3882","1573-3890","1573-3882","http://creativecommons.org/licenses/by/4.0",TRUE,"26366133","PMC4559108","ut:000360715300008",NA,FALSE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,2664.02,"10.1128/mbio.02286-14",FALSE,"American Society for Microbiology","mBio","2150-7511",NA,"2150-7511","2150-7511","http://creativecommons.org/licenses/by-nc-sa/3.0/",TRUE,"25714711","PMC4358019","ut:000355312400050",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,1698,"10.1186/1750-1172-10-s2-o17",FALSE,"Springer Nature","Orphanet Journal of Rare Diseases","1750-1172","1750-1172",NA,"1750-1172",NA,TRUE,NA,"PMC4652573",NA,NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,3700.44,"10.3791/53247",TRUE,"MyJove Corporation","Journal of Visualized Experiments","1940-087X",NA,"1940-087X","1940-087X",NA,TRUE,"26436641","PMC4692602","ut:000364222300053",NA,FALSE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,1165,"10.1038/srep09085",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"25765842","PMC4358027","ut:000351149500016",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,1774.5,"10.1186/s12864-015-1521-5",FALSE,"Springer Nature","BMC Genomics","1471-2164",NA,"1471-2164","1471-2164","http://creativecommons.org/licenses/by/4.0",TRUE,"25895662","PMC4404697","ut:000353107000001",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,1245.62,"10.1371/journal.pone.0121563",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25875769","PMC4398402","ut:000353015800023",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,1245.62,"10.1371/journal.pone.0128267",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26083419","PMC4471230","ut:000356567400036",NA,TRUE
"CEA - Commissariat à l'énergie atomique et aux énergies alternatives",2015,2087.39,"10.1371/journal.pcbi.1004305",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","1553-734X","http://creativecommons.org/licenses/by/4.0/",TRUE,"26076466","PMC4468157","ut:000357340100025",NA,TRUE
