institution,institution_ror,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_invoice_id,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee
Kassel U,https://ror.org/04zc7p361,2022,1352.03,10.3390/horticulturae8010077,FALSE,journal article,NA,NA,1352.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2124.61,10.3390/s22020498,FALSE,journal article,NA,NA,2124.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1448.6,10.3390/ani12020182,FALSE,journal article,NA,NA,1448.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2317.76,10.3390/nu14020289,FALSE,journal article,NA,NA,2317.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/en15030881,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/polym14030586,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14042217,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,700.0,10.36900/suburban.v10i1.743,FALSE,journal article,NA,NA,700.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,414.12,10.5194/jsss-11-41-2022,FALSE,journal article,NA,NA,414.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2221.19,10.3390/ma15041404,FALSE,journal article,NA,NA,2221.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1545.18,10.3390/resources11020024,FALSE,journal article,NA,NA,1545.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1352.03,10.3390/recycling7020013,FALSE,journal article,NA,NA,1352.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2124.61,10.3390/w14050762,FALSE,journal article,NA,NA,2124.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2909.34,10.3389/fpsyg.2022.887494,FALSE,journal article,NA,NA,2909.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2221.19,10.3390/ma15051930,FALSE,journal article,NA,NA,2221.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2317.76,10.3390/polym14061149,FALSE,journal article,NA,NA,2317.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1727.59,10.3390/ma15062026,FALSE,journal article,NA,NA,1727.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1738.33,10.3390/machines10030198,FALSE,journal article,NA,NA,1738.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1999.2,10.3389/fpls.2022.846237,FALSE,journal article,NA,NA,1999.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,557.4,10.5334/oq.90,FALSE,journal article,NA,NA,557.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14074033,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14074151,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2124.61,10.3390/en15072507,FALSE,journal article,NA,NA,2124.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1852.65,10.3389/fcteg.2022.806543,FALSE,journal article,NA,NA,1852.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2023.18,10.3389/fchem.2022.809137,FALSE,journal article,NA,NA,2023.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14074285,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1040.35,10.3168/jds.2021-21307,FALSE,journal article,NA,NA,1040.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,938.32,10.3389/frsc.2022.767365,FALSE,journal article,NA,NA,938.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1827.24,10.3389/fpsyg.2022.831416,FALSE,journal article,NA,NA,1827.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,965.73,10.3390/dairy3020027,FALSE,journal article,NA,NA,965.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1341.3,10.3390/rs14092068,FALSE,journal article,NA,NA,1341.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1545.18,10.3390/resources11050044,FALSE,journal article,NA,NA,1545.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14105775,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,350.0,10.19229/2464-9309/11242022,FALSE,journal article,NA,NA,350.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/su14105865,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1352.03,10.3390/agriculture12050697,FALSE,journal article,NA,NA,1352.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,936.91,10.3389/fsufs.2022.857567,FALSE,journal article,NA,NA,936.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2203.81,10.3389/fenrg.2022.887639,FALSE,journal article,NA,NA,2203.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2909.32,10.3389/fmicb.2022.896190,FALSE,journal article,NA,NA,2909.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1738.33,10.3390/agriculture12050708,FALSE,journal article,NA,NA,1738.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/ma15103634,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2092.42,10.3390/molecules27113368,FALSE,journal article,NA,NA,2092.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,965.73,10.3390/jtaer17020036,FALSE,journal article,NA,NA,965.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1931.47,10.3390/ma15113779,FALSE,journal article,NA,NA,1931.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1404.6,10.1109/access.2022.3177232,FALSE,journal article,NA,NA,1404.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,952.0,10.1515/psych-2022-0127,FALSE,journal article,NA,NA,952.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2332.4,10.1016/j.egyr.2022.06.001,FALSE,journal article,NA,NA,2332.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1876.63,10.3389/fresc.2022.822484,FALSE,journal article,NA,NA,1876.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1844.75,10.3390/ijerph19127428,FALSE,journal article,NA,NA,1844.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2474.12,10.3390/polym14132517,FALSE,journal article,NA,NA,2474.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,1894.55,10.3390/ani12131652,FALSE,journal article,NA,NA,1894.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kassel U,https://ror.org/04zc7p361,2022,2378.31,10.3390/ma15144855,FALSE,journal article,NA,NA,2378.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
