"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Saarland University","2021","2310.72","10.1186/s40478-020-01016-2",FALSE,"BMC","Acta Neuropathologica Communications","2051-5960","http://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30969",NA
"Saarland University","2020","2380","10.1002/psp4.12397",FALSE,"Wiley","CPT: Pharmacometrics & Systems Pharmacology","2163-8306","https://creativecommons.org/licenses/by-nc/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30924",NA
"Saarland University","2020","1157.87","10.1002/edm2.90",FALSE,"Wiley","Endocrinology, Diabetes & Metabolism","2398-9238","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30925",NA
"Saarland University","2020","2215.78","10.1111/acel.13156",FALSE,"Wiley","Aging Cell","1474-9726","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30926",NA
"Saarland University","2020","2380","10.1002/psp4.12520",FALSE,"Wiley","CPT: Pharmacometrics & Systems Pharmacology","2163-8306","https://creativecommons.org/licenses/by-nc/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30927",NA
"Saarland University","2020","2380","10.1002/psp4.12511",FALSE,"Wiley","CPT: Pharmacometrics & Systems Pharmacology","2163-8306","https://creativecommons.org/licenses/by-nc/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30928",NA
"Saarland University","2021","2412.8","10.1002/ctm2.248",FALSE,"Wiley","Clinical and Translational Medicine","2001-1326","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30929",NA
"Saarland University","2021","2159.92","10.1111/acel.13264",FALSE,"Wiley","Aging Cell","1474-9726","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30930",NA
"Saarland University","2021","3364","10.1038/s41467-020-19665-1",FALSE,"Springer Nature","Nature Communications","2041-1723","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30937",NA
"Saarland University","2021","2487.04","10.1186/s13054-020-03397-1",FALSE,"BMC","Critical Care","1466-609X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/30938",NA
"Saarland University","2021","2170.56","10.1002/ehf2.13416",FALSE,"Wiley","ESC Heart Failure","2055-5822","https://creativecommons.org/licenses/by-nc/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31952",NA
"Saarland University","2021","2145.57","10.1002/hep4.1753",FALSE,"Wiley","Hepatology Communications","2471-254X","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31956",NA
"Saarland University","2021","3572.8","10.15252/emmm.202012616",FALSE,"EMBO","EMBO Molecular Medicine","1757-4684","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31965",NA
"Saarland University","2021","2679.45","10.1038/s41514-021-00060-z",FALSE,"Springer Nature","npj Aging and Mechanisms of Disease","2056-3973","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31982",NA
"Saarland University","2021","2010.05","10.1186/s12934-021-01595-2",FALSE,"BMC","Microbial Cell Factories","1475-2859","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31983",NA
"Saarland University","2021","2180.08","10.1186/s13756-021-00970-3",FALSE,"BMC","Antimicrobial Resistance & Infection Control","2047-2994","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31984",NA
"Saarland University","2022","3381.49","10.1038/s41534-021-00443-w",FALSE,"Springer Nature","npj Quantum Information","2056-6387","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32188",NA
"Saarland University","2022","1842.55","10.1186/s12903-021-01688-9",FALSE,"Springer Nature","BMC Oral Health","1472-6831","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32189",NA
