"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Saarland University","2022","1931,47","10.3390/su14074071",FALSE,"MDPI","Sustainability","2071-1050","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32789",NA
"Saarland University","2022","1998,55","10.3389/fspor.2022.793603",FALSE,"Frontiers","Frontiers in Sports and Active Living","2624-9367","http://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32814",NA
"Saarland University","2022","1933,69","10.1038/s41598-021-02052-1",FALSE,"Springer Nature","Scientific Reports","2045-2322","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33016",NA
"Saarland University","2022","811,54","10.1538/expanim.21-0147",FALSE,"Japanese Association for Laboratory Animal Science","Experimental Animals","1881-7122","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33017",NA
"Saarland University","2022","1660,28","10.3390/tropicalmed7060100",FALSE,"MDPI","Tropical Medicine and Infectious Disease","2414-6366","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33221",NA
"Saarland University","2022","1586,27","10.1002/psp4.12776",FALSE,"Wiley","CPT: Pharmacometrics & Systems Pharmacology","2163-8306","https://creativecommons.org/licenses/by-nc/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33229",NA
"Saarland University","2022","1951,60","10.1002/cre2.586",FALSE,"Wiley","Clinical and Experimental Dental Research","2057-4347","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33230",NA
"Saarland University","2022","1754,21","10.3390/ijms23137135",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33373",NA
"Saarland University","2022","1356,60","10.1016/j.jmrt.2022.03.098",FALSE,"Elsevier","Journal of Materials Research and Technology","2214-0697","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33374",NA
"Saarland University","2022","1050,13","10.3389/feduc.2022.890690",FALSE,"Frontiers","Frontiers in Education","2504-284X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33375",NA
"Saarland University","2022","1309,00","10.3389/fphar.2022.909851",FALSE,"Frontiers","Frontiers in Pharmacology","1663-9812","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33384",NA
"Saarland University","2022","1083,08","10.3389/feduc.2022.867186",FALSE,"Frontiers","Frontiers in Education","2504-284X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33493",NA
"Saarland University","2022","1507,14","10.3390/educsci12070499",FALSE,"MDPI","Education Sciences","2227-7102","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33588",NA
"Saarland University","2022","1701,77","10.3390/microorganisms10081642",FALSE,"MDPI","Microorganisms","2076-2607","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33670",NA
"Saarland University","2022","1677,46","10.3390/molecules27165258",FALSE,"MDPI","Molecules","1420-3049","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33687",NA
"Saarland University","2022","1661,53","10.3390/jcm11185422",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33829",NA
"Saarland University","2022","2026,73","10.3389/fphys.2022.884690",FALSE,"Frontiers","Frontiers in Physiology","1664-042X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33844",NA
"Saarland University","2022","1999,20","10.2147/opth.s335551",FALSE,"DOVE Medical Press","Clinical Ophthalmology","1177-5467","https://creativecommons.org/licenses/by-nc/3.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/33888",NA
"Saarland University","2022","1951,60","10.1002/cre2.607",FALSE,"Wiley","Clinical and Experimental Dental Research","2057-4347","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/34484",NA
