institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
liu,2022,1284.56,10.1063/5.0087571,FALSE,AIP,AIP Advances,,,,
liu,2022,3080.55,10.1212/WNL.0000000000200253,TRUE,American Academy of Neurology,Neurology,,,,
liu,2022,2628.68,10.7554/eLife.77672,FALSE,eLife Sciences Publications Ltd.,eLife,,,,
liu,2022,2062.39,10.1016/j.uclim.2022.101126,TRUE,Elsevier,Urban Climate,,,,
liu,2022, 602.52,10.3389/fclim.2022.874152,FALSE,Frontiers,Frontiers in Climate-Negative Emission Technologies,,,,
liu,2022,2208.15,10.3389/fcvm.2022.813427,FALSE,Frontiers,Frontiers in Cardiovascular Medicine-Cardiovascular Imaging,,,,
liu,2022,2510.49,10.3389/fimmu.2022.835625,FALSE,Frontiers,Frontiers in Immunology-T Cell Biology,,,,
liu,2022,2577.96,10.3389/fimmu.2022.850240,FALSE,Frontiers,Frontiers in immunology-Cancer Immunity and Immulotherapy,,,,
liu,2022,1042.63,10.3389/fmed.2022.887974,FALSE,Frontiers,"Frontiers in Medicine-Infectious Diseases - Surveillance, Prevention and Treatment",,,,
liu,2022,2512.38,10.3389/fneur.2022.826102,FALSE,Frontiers,Frontiers in Neurology-Movement Disorders,,,,
liu,2022,2555.94,10.3389/fnins.2022.834026,FALSE,Frontiers,Frontiers in Neuroscience-Neural Technology,,,,
liu,2022,2605.25,10.3389/fnins.2022.902600,FALSE,Frontiers,Frontiers in Neuroscience-Neurodegeneration,,,,
liu,2022,2577.96,10.3389/fonc.2022.852980,FALSE,Frontiers,Frontiers in Oncology-Pharmacology of Anti-Cancer Drugs,,,,
liu,2022, 981.27,10.3389/fphy.2022.830274,FALSE,Frontiers,Frontiers in Physics-Medical Physics and Imaging,,,,
liu,2022,2524.89,10.3389/fphys.2022.826178,FALSE,Frontiers,Frontiers in Physiology-Avian Ftlystolcgy,,,,
liu,2022,2585.49,10.3389/fphys.2022.869701,FALSE,Frontiers,Frontiers in Physiology-Vascular Physiology,,,,
liu,2022,2324.83,10.3389/fpls.2022.916120,FALSE,Frontiers,Frontiers in Plant Science-Technical Advances in Plant Science,,,,
liu,2022,2524.33,10.3389/fpsyg.2022.738866,FALSE,Frontiers,Frontiers in Psychology-Language Science,,,,
liu,2022,2424.96,10.3389/fpsyg.2022.800528,FALSE,Frontiers,Frontiers in Psychology,,,,
liu,2022,2609.39,10.3389/fpsyg.2022.801150,FALSE,Frontiers,Frontiers in Psychology-Cognition,,,,
liu,2022,2717.23,10.3389/fpsyt.2022.897081,FALSE,Frontiers,Frontiers in Psychiatry-Child and Adolescent Psychiatry,,,,
liu,2022,1632.54,10.3389/frhs.2022.886508,FALSE,Frontiers,Frontiers in Health Services-Cost and Resource Allocation,,,,
liu,2022, 813.12,10.3389/frsc.2022.847819,FALSE,Frontiers,Frontiers in Sustainable Cities-Sustainable Infrastructure,,,,
liu,2022, 861.67,10.3389/fsufs.2022.842930,FALSE,Frontiers,Frontiers in Sustainable Food Systems,,,,
liu,2022,2577.96,10.3389/fvets.2022.872487,FALSE,Frontiers,Frontiers in Veterinary Science-Animal Behavior and Welfare,,,,
liu,2022,1979.58,10.1109/EMR.2022.3150851,TRUE,IEEE, IEEE Engineering Management Review,,,,
liu,2022,1758.54,10.1001/jamanetworkopen.2022.8884,FALSE,JAMA network,JAMA network open,,,,
liu,2022,1662.65,10.2196/28851,FALSE,JMIR,JMIR Formative Research,,,,
liu,2022,1311.19,10.2196/29926,FALSE,JMIR,JMIR Cardio,,,,
liu,2022,1750.73,10.2196/32558,FALSE,JMIR,JMIR Formative Research,,,,
liu,2022,1521.69,10.2196/33550,FALSE,JMIR,JMIR Cancer,,,,
liu,2022,1795.43,10.2196/34969,FALSE,JMIR,JMIR Research Protocols,,,,
liu,2022,1118.94,10.23919/JCN.2022.000010,FALSE,Korean Institute of Communication Sciences,Journal of Communications and Networks,,,,
liu,2022,3167.88,10.1097/HP.0000000000001668,TRUE,Lippincott Williams & Wilkins,Health Physics,,,,
liu,2022,1409.52,10.3390/biology11020236,FALSE,MDPI,Biology,,,,
liu,2022,1674.60,10.3390/biology11040616,FALSE,MDPI,Biology,,,,
liu,2022,2079.42,10.3390/cancers14112664,FALSE,MDPI,Cancers,,,,
liu,2022,1637.62,10.3390/cancers14123028,FALSE,MDPI,Cancers,,,,
liu,2022, 795.52,10.3390/e24040542,FALSE,MDPI,Entropy,,,,
liu,2022,1639.69,10.3390/electronics11111772,FALSE,MDPI,Electronics,,,,
liu,2022,1613.63,10.3390/en15020424,FALSE,MDPI,Energies,,,,
liu,2022,1878.24,10.3390/en15155574,FALSE,MDPI,Energies,,,,
liu,2022,1987.49,10.3390/ijerph19042328,FALSE,MDPI,International Journal of Environmental Research and Public Health,,,,
liu,2022,2020.23,10.3390/ijerph19073775,FALSE,MDPI,International Journal of Environmental Research and Public Health,,,,
liu,2022,1991.06,10.3390/ijerph19084841,FALSE,MDPI,International Journal of Environmental Research and Public Health,,,,
liu,2022,1916.63,10.3390/jcm11051291,FALSE,MDPI,Journal of Clinical Medicine,,,,
liu,2022, 958.78,10.3390/v14071350,FALSE,MDPI,Viruses,,,,
liu,2022,1750.54,10.3390/vaccines10040504,FALSE,MDPI,Vaccines,,,,
liu,2022,1340.74,10.3390/e24010095,FALSE,MDPI,Entropy,,,,
liu,2022,1398.23,10.1162/glep_a_00660,FALSE,MIT Press,Global Environmental Politics,,,,
liu,2022,4348.93,10.1073/pnas.2113675119,TRUE,National Academy of Sciences,Proceedings of the National Academy of Sciences,,,,
liu,2022, 335.84,10.18291/njwls.127684,FALSE,Nordic Journal of Working Life Studies,Nordic Journal of Working Life Studies,,,,
