"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1049/syb2.12055",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/13873954.2023.2173238",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/buildings13092287",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpos.2023.1000511",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/educsci13050478",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/pan3.10419",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jmmp7010020",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s43938-022-00015-0",NA,NA,NA,NA,NA,NA,NA,NA
"10.1051/jeos/2023023",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/fluids8020064",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/buildings13020393",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.apples.2022.100124",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/frsc.2023.1130758",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/designs7010020",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/20550340.2023.2205796",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/geosciences13020051",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s13321-023-00687-y",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fams.2023.1156785",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/en16041657",NA,NA,NA,NA,NA,NA,NA,NA
"10.1515/nanoph-2022-0654",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym15030495",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fbuil.2023.1051337",NA,NA,NA,NA,NA,NA,NA,NA
"10.1051/jeos/2023006",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-29340-2",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s40677-023-00235-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/bioengineering10020256",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ma16062321",NA,NA,NA,NA,NA,NA,NA,NA
"10.3847/1538-4357/acc9ad",NA,NA,NA,NA,NA,NA,NA,NA
"10.1515/nanoph-2022-0801",NA,NA,NA,NA,NA,NA,NA,NA
"10.1049/rpg2.12649",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/we.2797",NA,NA,NA,NA,NA,NA,NA,NA
"10.1111/1751-7915.14188",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41377-022-01015-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jag.2023.103535",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym15051285",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41540-022-00264-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41524-022-00956-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/we.2826",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym15071792",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fbioe.2023.1143926",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ma16052014",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42003-023-04466-1",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fphys.2023.1143292",NA,NA,NA,NA,NA,NA,NA,NA
"10.1051/aacus/2023047",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/app13074441",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fcell.2023.1173387",NA,NA,NA,NA,NA,NA,NA,NA
