"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1186/s13731-023-00316-w",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/mame.202300296",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/gch2.202300263",NA,NA,NA,NA,NA,NA,NA,NA
"10.1111/1751-7915.14433",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-44128-0",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s13072-023-00515-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42005-023-01419-2",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/mame.202300367",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s40537-023-00843-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41534-023-00777-7",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41467-023-42471-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-45821-w",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-47468-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-47501-1",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.esr.2024.101499",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-48211-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s44296-023-00004-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.rinma.2024.100604",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/aesr.202300280",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.dibe.2024.100372",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/13873954.2024.2361011",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/aisy.202300864",NA,NA,NA,NA,NA,NA,NA,NA
"10.1029/2023wr036873",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/sstr.202300570",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-51382-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/mame.202400013",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-53062-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-53388-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41524-024-01222-9",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/13873954.2024.2315290",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-54615-7",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41467-024-45950-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-54832-0",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42005-024-01548-2",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41597-024-03078-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42003-024-05990-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s42452-024-05746-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/elsc.202400025",NA,NA,NA,NA,NA,NA,NA,NA
"10.1177/18632521241234768",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-57310-9",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.asej.2024.102741",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12964-024-01583-0",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-58513-w",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s13100-024-00315-y",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41535-024-00644-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.crmeth.2024.100739",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-58951-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-60075-w",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42003-024-06252-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.oceram.2024.100599",NA,NA,NA,NA,NA,NA,NA,NA
"10.1177/23780231241257334",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.matdes.2024.113007",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ejrh.2024.101851",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s42003-024-06395-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.bpj.2024.03.022",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.isci.2024.110203",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41467-024-48993-9",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.baae.2024.05.001",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s42452-024-06014-w",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.softx.2024.101779",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-65275-y",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-65804-9",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s13705-024-00471-2",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-66777-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jcomc.2024.100492",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41534-024-00861-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/13873954.2024.2382730",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.dibe.2024.100511",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/celc.202400218",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jcou.2024.102892",NA,NA,NA,NA,NA,NA,NA,NA
"10.1057/s41599-024-03581-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jcomc.2024.100508",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.rineng.2024.102762",NA,NA,NA,NA,NA,NA,NA,NA
"10.1098/rsos.240776",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.elecom.2024.107798",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.dibe.2024.100536",NA,NA,NA,NA,NA,NA,NA,NA
"10.1177/14613484241286586",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.oceram.2024.100681",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.isci.2024.111007",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.tibtech.2024.08.010",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3ta05641d",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202318913",1178.1,NA,NA,NA,NA,NA,NA,NA
"10.1007/s11370-023-00502-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s00340-023-08155-z",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s13347-023-00679-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s13272-023-00706-6",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s10237-023-01804-4",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s10444-023-10102-7",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s00013-024-01976-0",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s11242-023-02051-y",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s11740-024-01265-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s11245-024-10020-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s00170-024-13266-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s10652-023-09961-x",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/oe.516962",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/boe.519561",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/ol.511547",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3ma00740e",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3cp06248a",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4ta00704b",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.automatica.2024.111549",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.nahs.2024.101469",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jengtecman.2024.101798",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.autcon.2024.105333",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jmbbm.2024.106452",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cma.2024.116860",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.actamat.2024.119781",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jsv.2024.118362",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ijmultiphaseflow.2024.104784",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.energy.2024.130817",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cag.2024.103898",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.nahs.2024.101485",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.mssp.2024.108303",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.conengprac.2024.105899",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.actamat.2024.119807",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.resconrec.2024.107540",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jebo.2024.03.002",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jece.2024.112460",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.seppur.2024.127081",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.autcon.2024.105390",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.apsoil.2024.105381",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.microc.2024.110360",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s10237-024-01837-3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.engfracmech.2024.110027",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202319958",NA,NA,NA,NA,NA,NA,NA,NA
"10.1088/1367-2630/ad2029",NA,NA,NA,NA,NA,NA,NA,NA
"10.1088/2632-2153/ad2e16",NA,NA,NA,NA,NA,NA,NA,NA
"10.1088/1361-651x/ad2d68",NA,NA,NA,NA,NA,NA,NA,NA
"10.1088/1748-3190/ad3602",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/09205063.2024.2322771",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/00036811.2024.2322644",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/02678292.2024.2319626",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/10409238.2024.2318547",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4cp00356j",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4cc00537f",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4fd00025k",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4dt00147h",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4sm00205a",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4gc00711e",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ceramint.2024.03.002",NA,NA,NA,NA,NA,NA,NA,NA
