"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"HU Berlin",2018,21103.99,"10.18452/21257",FALSE,"Edition Open Access","Photo-Objects: On the Materiality of Photographs and Photo Archives","978-3-945561-54-6",NA,NA,"https://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,TRUE
"HU Berlin",2019,1946.75,"10.35468/9783781557369",FALSE,"Verlag Julius Klinkhardt","Die Entwicklung des Sonderschulwesens in den westdeutschen Ländern","978-3-7815-5736-9",NA,NA,"https://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,FALSE
"HU Berlin",2019,3570,"10.18452/19927",FALSE,"Bock + Herchen","Öffentliche Bibliothek 2030","978-3-88347-304-8",NA,NA,"https://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,FALSE
"HU Berlin",2019,6232.45,"10.17302/gp-9781641891462",FALSE,"Arc Humanities Press","Medieval Women, Material Culture, and Power: Matilda Plantagenet and her Sisters","978-1-64189-146-2",NA,NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2019,5806.01,"10.5771/9783748903246",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Brexit and the Future of EU Politics","978-3-7489-0324-6",NA,NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"HU Berlin",2019,1500,"10.3224/84742300",FALSE,"Verlag Barbara Budrich","„Fördern und Fordern“ im Diskurs","978-3-8474-2300-3",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"HU Berlin",2019,774.04,"10.30819/4972",FALSE,"Logos Verlag Berlin","The F-Word. Pound, Eliot, Lewis, and the Far Right","978-3-8325-4972-5",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"HU Berlin",2019,6866.3,"10.3726/b16817",FALSE,"Peter Lang","Futures Past. Economic Forecasting in the 20th and 21st Century","978-3-631-81870-1",NA,"978-3-631-81870-1","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2019,7136.04,"10.12907/978-3-593-44441-3",FALSE,"Campus Verlag","Prekäre Arbeit, prekäre Liebe","978-3-593-44441-3",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",FALSE,FALSE
"HU Berlin",2019,9036,"10.11116/9789461663184",FALSE,"Leuven University Press","Across Anthropology","978-94-6166-318-4",NA,NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
