institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.brat.2023.104455,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.ijdrr.2023.104204,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.socec.2023.102117,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.biocon.2023.110347,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,702.1,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.neuropharm.2023.109734,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.irle.2023.106168,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.jmacro.2023.103564,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.cmpb.2023.107843,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.emj.2023.10.001,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.econmod.2023.106556,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.ribaf.2023.102142,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,90.0,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.erss.2023.103357,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.ultramic.2023.113904,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.chemosphere.2023.140105,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.jmb.2023.168408,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.jalgebra.2023.12.013,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.jpsychores.2023.111567,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.ultrasmedbio.2023.10.003,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2023,2795.0,10.1016/j.jpainsymman.2023.11.025,TRUE,journal article,els2023deal,9351bab2-0598-421b-b4cc-a1f453681246,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
