institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1002/anie.202219050,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,1178.1,2618.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/ejn.15963,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/psyp.14283,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/cod.14321,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/cod.14317,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1002/adma.202300099,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/tesg.12557,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/ejn.16044,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/cgf.14898,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1002/eat.23998,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/04qmmjx98,Osnabrück U,2023,9269.64,10.1111/mmi.15104,TRUE,journal article,wiley2019deal,c36299d5-8245-41d2-a3d5-cc3534a8a324,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
