institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1002/ejp.2192,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1002/fut.22457,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1002/jcaf.22676,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/1468-4446.13013,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/1748-8583.12541,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/cgf.14805,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/dme.15040,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/erev.12804,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/glob.12434,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/ijtd.12312,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01c1w6d29,Bamberg U,2023,6404.61,10.1111/lsq.12442,TRUE,journal article,wiley2019deal,cd922f36-6388-46e5-a3fd-732887ffac4d,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
