institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/05n911h24,TU Darmstadt,2023,4228.65,10.1021/acs.chemmater.3c01890,TRUE,journal article,NA,NA,false,NA,NA,NA,NA,4228.65,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,4092.16,10.1021/acs.chemmater.3c02534,TRUE,journal article,NA,NA,false,NA,NA,NA,NA,4092.16,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,1875.73,10.1021/acsomega.3c01327,FALSE,journal article,NA,NA,false,1875.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2248.18,10.1021/jacsau.3c00241,FALSE,journal article,NA,NA,false,2248.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2920.68,10.1103/physrevresearch.5.l032009,FALSE,journal article,NA,NA,false,2920.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2866.09,10.1103/physrevresearch.5.l032038,FALSE,journal article,NA,NA,false,2866.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,616.41,10.1017/dce.2023.21,FALSE,journal article,NA,NA,false,616.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,3675.7000000000003,10.1017/jdm.2023.39,FALSE,journal article,NA,NA,false,3675.7000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2290.75,10.5194/acp-23-3861-2023,FALSE,journal article,NA,NA,false,2290.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,1904.0,10.5194/gmd-16-5305-2023,FALSE,journal article,NA,NA,false,1904.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,1924.23,10.5194/se-14-311-2023,FALSE,journal article,NA,NA,false,1924.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2015.8600000000001,10.5194/tc-17-1475-2023,FALSE,journal article,NA,NA,false,2015.8600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,3808.0,10.1016/j.combustflame.2022.112572,TRUE,journal article,NA,NA,false,NA,NA,NA,NA,3808.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,2510.9,10.1016/j.dibe.2023.100186,FALSE,journal article,NA,NA,false,2510.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2024,2748.9,10.1016/j.egyr.2023.12.025,FALSE,journal article,NA,NA,false,2748.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,1666.0,10.1016/j.esg.2022.100163,FALSE,journal article,NA,NA,false,1666.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,4307.8,10.1016/j.jclepro.2023.139280,FALSE,journal article,NA,NA,false,4307.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,4069.8,10.1016/j.jcp.2023.112716,FALSE,journal article,NA,NA,false,4069.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/05n911h24,TU Darmstadt,2023,NA,10.1016/j.jenvp.2023.102142,NA,journal article,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,3974.6,NA,NA,NA,NA
