DOI,period,Institution,is_hybrid
10.1007/s00405-019-05670-8,2019,Linköping University,TRUE
10.1007/s12603-019-1269-8,2019,Umea University,TRUE
10.1007/s10534-019-00219-y,2019,Chalmers University of Technology,TRUE
10.1007/s00134-019-05787-8,2019,Uppsala University,TRUE
10.1007/s10961-019-09753-w,2019,Chalmers University of Technology,TRUE
10.1007/s40881-019-00076-y,2019,Stockholm School of Economics,TRUE
10.1007/s40797-019-00115-x,2019,Stockholm University,TRUE
10.1007/s11229-019-02426-z,2019,Royal Institute of Technology,TRUE
10.1007/s00145-019-09338-8,2019,Lund University,TRUE
10.1007/s00394-019-02102-5,2019,University of Gothenburg,TRUE
10.1007/s11136-019-02323-5,2019,Uppsala University,TRUE
10.1007/s10207-019-00474-7,2019,University of Skövde,TRUE
10.1007/s40519-019-00790-w,2019,Uppsala University,TRUE
10.1245/s10434-019-07923-6,2019,Uppsala University,TRUE
10.1007/s10531-019-01861-1,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10974-019-09558-2,2019,Linnaeus University,TRUE
10.1007/s00345-019-02976-4,2019,Karolinska Institute,TRUE
10.1007/s00107-019-01465-0,2019,Linnaeus University,TRUE
10.1007/s10570-019-02780-8,2019,Chalmers University of Technology,TRUE
10.1007/s00464-019-07214-x,2019,University of Gothenburg,TRUE
10.1007/s10566-019-09530-8,2019,Stockholm University,TRUE
10.1007/s10482-019-01342-z,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s10488-019-00984-5,2019,Uppsala University,TRUE
10.1007/s11266-019-00174-9,2019,Stockholm School of Economics,TRUE
10.1007/s11248-019-00177-8,2019,Uppsala University,TRUE
10.1007/s10654-019-00573-8,2019,Lund University,TRUE
10.1007/s00204-019-02594-4,2019,Karolinska Institute,TRUE
10.1007/s00420-019-01479-4,2019,Karolinska Institute,TRUE
10.1007/s00420-019-01478-5,2019,Umea University,TRUE
10.1007/s10851-019-00915-x,2019,Royal Institute of Technology,TRUE
10.1007/s10533-019-00613-1,2019,Lund University,TRUE
10.1007/s11127-019-00742-z,2019,Uppsala University,TRUE
10.1007/s00453-019-00643-z,2019,Chalmers University of Technology,TRUE
10.1007/s11229-019-02435-y,2019,Lund University,TRUE
10.1007/s00223-019-00618-w,2019,Karolinska Institute,TRUE
10.1007/s11842-019-09427-3,2019,Umea University,TRUE
10.1007/s10959-019-00955-4,2019,Linnaeus University,TRUE
10.1007/s00249-019-01407-x,2019,Stockholm University,TRUE
10.1007/s10928-019-09658-z,2019,Uppsala University,TRUE
10.1007/s11123-019-00561-w,2019,Linnaeus University,TRUE
10.1007/s10597-019-00494-6,2019,Lund University,TRUE
10.1007/s00268-019-05249-8,2019,Karolinska Institute,TRUE
10.1007/s11154-019-09511-1,2019,University of Gothenburg,TRUE
10.1007/s10111-019-00609-9,2019,Lulea University of Technology,TRUE
10.1007/s00168-019-00950-x,2019,Jönköping University,TRUE
10.1007/s12560-019-09410-3,2019,Linköping University,TRUE
10.1007/s00167-019-05726-6,2019,Uppsala University,TRUE
10.1007/s00227-019-3597-y,2019,Stockholm University,TRUE
10.1007/s10973-019-08873-7,2019,Lund University,TRUE
10.1007/s00381-019-04394-8,2019,Karolinska Institute,TRUE
10.1007/s00167-019-05747-1,2019,Linköping University,TRUE
10.1007/s11051-019-4674-3,2019,Linköping University,TRUE
10.1007/s41478-019-00205-0,2019,Linnaeus University,TRUE
10.1007/s00223-019-00624-y,2019,Karolinska Institute,TRUE
10.1007/s12403-019-00328-6,2019,Uppsala University,TRUE
10.1007/s00484-019-01817-8,2019,Swedish University of Agricultural Sciences,TRUE
10.1007/s11269-019-02376-8,2019,RISE Research Institutes of Sweden,TRUE
10.1007/s00208-019-01922-4,2019,Uppsala University,TRUE
10.1007/s12649-019-00864-x,2019,Mid Sweden University,TRUE
