"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"Aalto University",2022,NA,"10.1145/3549486",TRUE,"Association for Computing Machinery (ACM)","Proceedings of the ACM on Human-Computer Interaction","2573-0142",NA,"2573-0142","2573-0142",NA,TRUE,NA,NA,NA,NA,FALSE,"FinELib ACM agreement"
"Aalto University",2022,NA,"10.1145/3549496",TRUE,"Association for Computing Machinery (ACM)","Proceedings of the ACM on Human-Computer Interaction","2573-0142",NA,"2573-0142","2573-0142",NA,TRUE,NA,NA,NA,NA,FALSE,"FinELib ACM agreement"
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"Aalto University",2022,NA,"10.1145/3563041",TRUE,"Association for Computing Machinery (ACM)","ACM Transactions on Intelligent Systems and Technology","2157-6904","2157-6904","2157-6912","2157-6904","http://www.acm.org/publications/policies/copyright_policy#Background",TRUE,NA,NA,"ut:000944988100017",NA,FALSE,"FinELib ACM agreement"
"",,,"","","","","","","","","","","","","","","",""
"Aalto University",2022,NA,"10.1145/3565271",TRUE,"Association for Computing Machinery (ACM)","ACM Transactions on Quantum Computing","2643-6809","2643-6809","2643-6817","2643-6809",NA,TRUE,NA,NA,NA,NA,FALSE,"FinELib ACM agreement"
"",,,"","","","","","","","","","","","","","","",""
"Aalto University",2022,NA,"10.1145/3564822",TRUE,"Association for Computing Machinery (ACM)","ACM Journal of Experimental Algorithmics","1084-6654","1084-6654","1084-6654","1084-6654",NA,TRUE,NA,NA,NA,NA,FALSE,"FinELib ACM agreement"
"Aalto University",2022,NA,"10.1145/3569372",TRUE,"Association for Computing Machinery (ACM)","Journal on Computing and Cultural Heritage","1556-4673","1556-4673","1556-4711","1556-4711",NA,TRUE,NA,NA,NA,NA,FALSE,"FinELib ACM agreement"
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"Tampere University",2022,NA,"10.1145/3572772",TRUE,"Association for Computing Machinery (ACM)","ACM Computing Surveys","0360-0300","0360-0300","1557-7341","0360-0300",NA,TRUE,NA,NA,"ut:000952547400012",NA,FALSE,"FinELib ACM agreement"
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
"",,,"","","","","","","","","","","","","","","",""
