institution ;period ;euro ;doi ;is_hybrid;publisher ;journal_full_title ;issn ;url 
WWU Münster;2022;1.851,70;https://doi.org/10.1371/journal.pone.0258427;FALSE;;;;
WWU Münster;2022;1.824,16;https://doi.org/10.3390/ijms222111502;FALSE;;;;
WWU Münster;2022;2.001,25;https://doi.org/10.3390/ijerph182211856;FALSE;;;;
WWU Münster;2022;1.334,50;https://doi.org/10.1093/neuopn/okab031;FALSE;;;;
WWU Münster;2022;1.963,50;https://doi.org/10.2340/17453674.2021.1071;FALSE;;;;
WWU Münster;2022;1.352,57;https://doi.org/10.3390/medicina57121368;FALSE;;;;
WWU Münster;2022;622,50;https://doi.org/10.1212/NXI.0000000000001137;FALSE;;;;
WWU Münster;2022;931,63;https://doi.org/10.1177/26350254211060354;FALSE;;;;
WWU Münster;2022;1.824,16;https://doi.org/10.3390/cancers14020351;FALSE;;;;
WWU Münster;2022;1.808,80;https://doi.org/10.1136/bmjnph-2021-000340 ;FALSE;;;;
WWU Münster;2022;964,08;https://doi.org/10.1177/23259671221077947 ;FALSE;;;;
WWU Münster;2022;1.983,77;https://doi.org/10.3390/cancers14030486;FALSE;;;;
WWU Münster;2022;1.623,08;https://doi.org/10.3390/ijms23010411;FALSE;;;;
WWU Münster;2022;833,00;https://doi.org/10.17219/acem/145664;FALSE;;;;
WWU Münster;2022;1.487,83;https://doi.org/10.3390/cells11040755;FALSE;;;;
WWU Münster;2022;1.931,47;https://doi.org/10.3390/vaccines9101052;FALSE;;;;
WWU Münster;2022;1.888,54;https://doi.org/10.3390/v13102068;FALSE;;;;
WWU Münster;2022;1.888,54;https://doi.org/10.3390/cancers14040873;FALSE;;;;
WWU Münster;2022;1623,08 ;https://doi.org/10.3390/jpm12030406;FALSE;;;;
WWU Münster;2022;1.303,05;https://doi.org/10.1038/s41531-022-00295-x;FALSE;;;;
WWU Münster;2022;781,98;https://doi.org/10.5603/CJ.a2022.0013;FALSE;;;;
WWU Münster;2022;1.955,32;https://doi.org/10.3389/fcimb.2022.860163;FALSE;;;;
WWU Münster;2022;1.985,12;https://doi.org/10.3390/microorganisms10030491;FALSE;;;;
WWU Münster;2022;1.938,11;https://doi.org/10.1177/1759720X221079256;FALSE;;;;
WWU Münster;2022;1.824,16;https://doi.org/10.3390/microorganisms10040689;FALSE;;;;
WWU Münster;2022;1.073,03;https://doi.org/10.3390/microorganisms10010130;FALSE;;;;
WWU Münster;2022;1.573,18;https://doi.org/10.31083/j.rcm2302056;FALSE;;;;
WWU Münster;2022;1.962,58;https://doi.org/10.3390/cells11081354;FALSE;;;;
WWU Münster;2022;1.727,59;https://doi.org/10.3390/molecules27092857;FALSE;;;;
WWU Münster;2022;1.844,41;https://doi.org/10.1117/1.NPh.9.3.032212;FALSE;;;;
WWU Münster;2022;1.716,86;https://doi.org/10.3390/biom12030395;FALSE;;;;
WWU Münster;2022;965,73;https://doi.org/10.3390/metabo12010088;FALSE;;;;
WWU Münster;2022;1.901,75;https://doi.org/10.1364/OE.444777;FALSE;;;;
WWU Münster;2022;1.004,72;https://doi.org/10.3389/fcomm.2021.777569;FALSE;;;;
WWU Münster;2022;1.931,47;https://doi.org/10.3390/biom12020170;FALSE;;;;
WWU Münster;2022;1.545,18;https://doi.org/10.3390/met12010111;FALSE;;;;
WWU Münster;2022;1.490,48;https://doi.org/10.1088/1367-2630/ac46d4;FALSE;;;;
WWU Münster;2022;1.716,86;https://doi.org/10.3390/fire5010029;FALSE;;;;
WWU Münster;2022;1.762,47;https://doi.org/10.1371/journal.pone.0255116;FALSE;;;;
WWU Münster;2022;1.739,14;https://doi.org/10.1371/journal.pone.0258089;FALSE;;;;
WWU Münster;2022;1.708,07;https://doi.org/10.1371/journal.pone.0253130;FALSE;;;;
WWU Münster;2022;2.000,00;https://doi.org/10.3390/pharmaceutics14040742;FALSE;;;;
WWU Münster;2022;700,00;https://doi.org/10.36900/suburban.v10i1.790;FALSE;;;;
WWU Münster;2022;1.500,00;https://doi.org/10.36900/suburban.v10i1.702;FALSE;;;;
WWU Münster;2022;1.845,63;https://doi.org/10.3390/w14071079;FALSE;;;;
WWU Münster;2022;772,58;https://doi.org/10.3390/languages7020078;FALSE;;;;
WWU Münster;2022;1.885,98;https://doi.org/10.1109/OJITS.2022.3160934;FALSE;;;;
WWU Münster;2022;914,52;https://doi.org/10.1080/20008198.2021.2010995;FALSE;;;;
WWU Münster;2022;1.999,07;https://doi.org/10.3390/w14060887;FALSE;;;;
WWU Münster;2022;700,65;https://doi.org/10.3389/fcomm.2021.822757;FALSE;;;;
WWU Münster;2022;524,95;https://doi.org/10.1177/20438087221075889;FALSE;;;;
WWU Münster;2022;1.850,99;https://doi.org/10.3390/molecules27072283;FALSE;;;;
WWU Münster;2022;1.680,00;https://doi.org/10.1080/13685538.2022.2040982;FALSE;;;;
WWU Münster;2022;1.680,00;https://doi.org/10.1080/13685538.2021.2018417;FALSE;;;;
WWU Münster;2022;2.526,06;https://doi.org/10.3390/v14071354;FALSE;;;;
WWU Münster;2022;1.067,43;https://doi.org/10.5194/wes-7-1227-2022;FALSE;;;;
WWU Münster;2022;3.094,00;https://doi.org/10.1016/j.isci.2022.104922;FALSE;;;;
WWU Münster;2022;1.967,89;https://doi.org/10.1364/OE.453593;FALSE;;;;
WWU Münster;2022;1.931,47;https://doi.org/10.3390/biomedicines10030564;FALSE;;;;
WWU Münster;2022;1.609,56;https://doi.org/10.3390/ijerph19074361;FALSE;;;;
WWU Münster;2022;2.038,77;https://doi.org/10.3390/ijms23094489;FALSE;;;;
WWU Münster;2022;1.877,81;https://doi.org/10.3390/ijms23116166;FALSE;;;;
WWU Münster;2022;1.802,71;https://doi.org/10.3390/genes13050887;FALSE;;;;
WWU Münster;2022;2.013,93;https://doi.org/10.3390/ijms23116285;FALSE;;;;
WWU Münster;2022;2.000,89;https://doi.org/10.1371/journal.pone.0269486;FALSE;;;;
WWU Münster;2022;1.738,33;https://doi.org/10.3390/diagnostics12051194;FALSE;;;;
WWU Münster;2022;1.945,04;https://doi.org/10.3390/toxins14060395;FALSE;;;;
WWU Münster;2022;2.110,74;https://doi.org/10.3389/fonc.2022.874325;FALSE;;;;
WWU Münster;2022;2.575,29;https://doi.org/10.3390/jcm11113050;FALSE;;;;
WWU Münster;2022;2.141,94;https://doi.org/10.3390/biomedicines10061442;FALSE;;;;
WWU Münster;2022;1.660,28;https://doi.org/10.3390/diagnostics12061430;FALSE;;;;
WWU Münster;2022;2.060,24;https://doi.org/10.3390/jcm11112990;FALSE;;;;
WWU Münster;2022;2.046,57;https://doi.org/10.3390/md20070420;FALSE;;;;
WWU Münster;2022;2.382,38;https://doi.org/10.1093/jacamr/dlac069;FALSE;;;;
WWU Münster;2022;2.968,29;https://doi.org/10.3389/fpsyt.2022.887588;FALSE;;;;
WWU Münster;2022;1.734,39;https://doi.org/10.3390/healthcare10071299;FALSE;;;;
WWU Münster;2022;706,00;https://doi.org/10.3390/languages7030168;FALSE;;;;
WWU Münster;2022;2.000,00;https://doi.org/10.3390/ph15070776;FALSE;;;;
WWU Münster;2022;1.266,79;https://doi.org/10.1126/sciadv.abn4426;FALSE;;;;
WWU Münster;2022;3.234,34;https://doi.org/10.1063/5.0086536;FALSE;;;;
WWU Münster;2022;1.545,18;https://doi.org/10.3390/jpm12020286;FALSE;;;;
WWU Münster;2022;1.716,86;https://doi.org/10.3390/ijerph19073785;FALSE;;;;
WWU Münster;2022;3.885,35;https://doi.org/10.1093/pnasnexus/pgac088;FALSE;;;;
WWU Münster;2022;2.083,37;https://doi.org/10.1167/jov.22.8.3;FALSE;;;;
WWU Münster;2022;1.340,76;https://doi.org/10.1177/24705470221099206;FALSE;;;;
WWU Münster;2022;2.059,07;https://doi.org/10.1371/journal.pone.0271094;FALSE;;;;
WWU Münster;2022;2.421,13;https://doi.org/10.3390/jpm12081219;FALSE;;;;
WWU Münster;2022;2.057,96;https://doi.org/10.3390/jpm12081240;FALSE;;;;
WWU Münster;2022;297,50;https://doi.org/10.14512/rur.42;FALSE;;;;
WWU Münster;2022;1.095,00;http://doi.org/10.1186/s13643-022-01984-7;FALSE;;;;
WWU Münster;2022;1.522,68;https://doi.org/10.3390/jintelligence10030048;FALSE;;;;
WWU Münster;2022;1.412,01;https://doi.org/10.3390/jcm11133899;FALSE;;;;
WWU Münster;2022;1.931,47;https://doi.org/10.3390/children9060773;FALSE;;;;
WWU Münster;2022;2.146,08;https://doi.org/10.3390/jpm12050843;FALSE;;;;
WWU Münster;2022;2.153,04;https://doi.org/10.3390/jpm12071135;FALSE;;;;
WWU Münster;2022;1.707,63;https://doi.org/10.3390/diagnostics12082000;FALSE;;;;
WWU Münster;2022;3.593,80;https://doi.org/10.1016/j.neuroimage.2022.119530;FALSE;;;;
WWU Münster;2022;3.593,80;https://doi.org/10.1016/j.neuroimage.2022.119445;FALSE;;;;
WWU Münster;2022;2.288,94;https://doi.org/10.3390/molecules27175410;FALSE;;;;
WWU Münster;2022;3.502,75;https://doi.org/10.14336/AD.2022.0626;FALSE;;;;
WWU Münster;2022;1.842,51;https://doi.org/10.1503/jpn.210180;FALSE;;;;
WWU Münster;2022;3.593,80;https://doi.org/10.1016/j.neuroimage.2022.119395;FALSE;;;;
WWU Münster;2022;3.284,40;https://doi.org/10.1016/j.nicl.2022.103046;FALSE;;;;
WWU Münster;2022;2.070,60;https://doi.org/10.1016/j.bbrep.2022.101308;FALSE;;;;
WWU Münster;2022;3.259,98;https://doi.org/10.7554/eLife.70907;FALSE;;;;
WWU Münster;2022;3.518,92;https://doi.org/10.3389/fpsyg.2022.918367;FALSE;;;;
WWU Münster;2022;850,89;https://doi.org/10.3390/languages7030240;FALSE;;;;
WWU Münster;2022;1.625,25;https://doi.org/10.21037/apm-22-418;FALSE;;;;
WWU Münster;2022;2.421,13;https://doi.org/10.3390/su14159407;FALSE;;;;
WWU Münster;2022;1.631,62;https://doi.org/10.3390/antiox11091746;FALSE;;;;
WWU Münster;2022;2.092,29;https://doi.org/10.3390/children9091405;FALSE;;;;
WWU Münster;2022;2.273,08;https://doi.org/10.3390/ijms23169131;FALSE;;;;
WWU Münster;2022;2.261,45;https://doi.org/10.1187/cbe.22-03-0056;FALSE;;;;
WWU Münster;2022;1.750,20;https://doi.org/10.3390/su141912447;FALSE;;;;
WWU Münster;2022;2.250,27;https://doi.org/10.3390/antibiotics11101372;FALSE;;;;
WWU Münster;2022;2.710,08;https://doi.org/10.3390/w14192975;FALSE;;;;
WWU Münster;2022;1.452,68;https://doi.org/10.3390/cancers14153746;FALSE;;;;
WWU Münster;2022;1.999,20;https://doi.org/10.3390/cancers14092084;FALSE;;;;
WWU Münster;2022;2.069,52;https://doi.org/10.3390/jcm11195698;FALSE;;;;
WWU Münster;2022;2.145,00;https://doi.org/10.1097/MD.0000000000031166;FALSE;;;;
WWU Münster;2022;2.743,50;https://doi.org/10.1364/OE.470716;FALSE;;;;
