"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Münster U",2022,3564.68,"10.3389/fneur.2022.965031",FALSE,"Frontiers Media SA","Frontiers in Neurology","1664-2295",NA,"1664-2295","1664-2295","https://creativecommons.org/licenses/by/4.0/",TRUE,"36247774","PMC9561931",NA,NA,TRUE
"Münster U",2022,1969.08,"10.3390/jcm11226838",FALSE,"MDPI AG","Journal of Clinical Medicine","2077-0383",NA,"2077-0383","2077-0383","https://creativecommons.org/licenses/by/4.0/",TRUE,"36431315","PMC9692475",NA,NA,FALSE
"Münster U",2022,2223.27,"10.3390/ijms232415866",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"36555515","PMC9779897",NA,NA,FALSE
"Münster U",2022,2929.02,"10.3390/jcm11226830",FALSE,"MDPI AG","Journal of Clinical Medicine","2077-0383",NA,"2077-0383","2077-0383","https://creativecommons.org/licenses/by/4.0/",TRUE,"36431305","PMC9698917",NA,NA,FALSE
"Münster U",2022,720,"10.1016/j.tcr.2022.100739",FALSE,"Elsevier BV","Trauma Case Reports","2352-6440","2352-6440",NA,"2352-6440","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36465141","PMC9713362",NA,NA,TRUE
"Münster U",2022,2165.8,"10.1016/j.adro.2022.101169",FALSE,"Elsevier BV","Advances in Radiation Oncology","2452-1094","2452-1094",NA,"2452-1094","http://creativecommons.org/licenses/by/4.0/",TRUE,"36896214","PMC9991533",NA,NA,TRUE
"Münster U",2022,1190,"10.1515/agms-2022-0147",FALSE,"Walter de Gruyter GmbH","Analysis and Geometry in Metric Spaces","2299-3274",NA,"2299-3274","2299-3274","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE
"Münster U",2022,3593.8,"10.1016/j.neuroimage.2022.119679",FALSE,"Elsevier BV","NeuroImage","1053-8119","1053-8119",NA,"1053-8119","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36220535",NA,NA,NA,TRUE
"Münster U",2022,3593.8,"10.1016/j.neuroimage.2022.119652",FALSE,"Elsevier BV","NeuroImage","1053-8119","1053-8119",NA,"1053-8119","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36167269",NA,NA,NA,TRUE
"Münster U",2022,2630.12,"10.3390/nu15010095",FALSE,"MDPI AG","Nutrients","2072-6643",NA,"2072-6643","2072-6643","https://creativecommons.org/licenses/by/4.0/",TRUE,"36615753","PMC9824000",NA,NA,FALSE
"Münster U",2022,2082.5,"10.1016/j.bpr.2022.100091",FALSE,"Elsevier BV","Biophysical Reports","2667-0747","2667-0747",NA,"2667-0747","http://creativecommons.org/licenses/by/4.0/",TRUE,"36619899","PMC9813678",NA,NA,TRUE
"Münster U",2022,2234.27,"10.1128/spectrum.03269-22",FALSE,"American Society for Microbiology","Microbiology Spectrum","2165-0497",NA,"2165-0497","2165-0497","https://creativecommons.org/licenses/by/4.0/",TRUE,"36321892","PMC9769719",NA,NA,TRUE
