"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"CHU de Rennes";2021;2454,17;"10.1186/s13054-021-03568-8";"FALSE";;;;;;
"CHU de Rennes";2021;950;"10.1186/s13054-020-03444-x";"FALSE";;;;;;
"CHU de Rennes";2021;1845;"10.1186/s13063-021-05093-z";"FALSE";;;;;;
"CHU de Rennes";2021;2862,5;"10.1186/s13045-021-01209-9";"FALSE";;;;;;
"CHU de Rennes";2021;1147,5;"10.1016/j.ymgmr.2020.100621";"FALSE";;;;;;
"CHU de Rennes";2021;1417,5;"10.1016/j.pmedr.2021.101454";"TRUE";;;;;;
"CHU de Rennes";2021;2330;"10.1016/j.biopha.2021.112053";"FALSE";;;;;;
"CHU de Rennes";2021;2310;"10.1016/j.cmi.2021.02.023";"TRUE";;;;;;
"CHU de Rennes";2021;352;"10.3324/haematol.2020.259952";"FALSE";;;;;;
"CHU de Rennes";2021;2031,92;"10.3389/fped.2021.640064";"FALSE";;;;;;
"CHU de Rennes";2021;1725,93;"10.3389/fcvm.2021.640838";"FALSE";;;;;;
"CHU de Rennes";2021;2065,07;"10.3389/fimmu.2021.671998";"FALSE";;;;;;
"CHU de Rennes";2021;1738,73;"10.3389/fcvm.2021.608008";"FALSE";;;;;;
"CHU de Rennes";2021;1258;"10.3389/fimmu.2020.623993";"FALSE";;;;;;
"CHU de Rennes";2021;1296,47;"10.3389/fimmu.2021.653577";"FALSE";;;;;;
"CHU de Rennes";2021;1779,1;"10.3389/fcvm.2021.759666";"FALSE";;;;;;
"CHU de Rennes";2021;1781;"10.2196/29286";"FALSE";;;;;;
"CHU de Rennes";2021;516,14;"10.34172/ijhpm.2022.6741";"FALSE";;;;;;
"CHU de Rennes";2021;1373,21;"10.1097/MD.0000000000025351";"FALSE";;;;;;
"CHU de Rennes";2021;1921,47;"10.3390/ijerph18030882";"FALSE";;;;;;
"CHU de Rennes";2021;1829,1;"10.3390/pharmaceutics13020266";"FALSE";;;;;;
"CHU de Rennes";2021;1217,32;"10.3390/brainsci11080963";"FALSE";;;;;;
"CHU de Rennes";2021;946,8;"10.3390/jof7050388";"FALSE";;;;;;
"CHU de Rennes";2021;1803,43;"10.3390/toxins13060417";"FALSE";;;;;;
"CHU de Rennes";2021;1857,01;"10.3390/ijms21249650";"FALSE";;;;;;
"CHU de Rennes";2021;1666,2;"10.3390/ijms22042139";"FALSE";;;;;;
"CHU de Rennes";2021;1487,83;"10.3390/cancers13174274";"FALSE";;;;;;
"CHU de Rennes";2021;1426,67;"10.1093/ckj/sfab049";"FALSE";;;;;;
"CHU de Rennes";2021;1641,67;"10.1093/ofid/ofab216";"FALSE";;;;;;
"CHU de Rennes";2021;1204,98;"10.1371/journal.pone.0254311";"FALSE";;;;;;
"CHU de Rennes";2021;2120,83;"10.1186/s13613-021-00841-5";"FALSE";;;;;;
"CHU de Rennes";2021;2790;"10.1038/s41431-021-00884-z";"TRUE";;;;;;
"CHU de Rennes";2021;605,17;"10.5334/ijic.5643";"FALSE";;;;;;
"CHU de Rennes";2021;2225;"10.1016/j.jcrc.2021.10.016";"TRUE";;;;;;
"CHU de Rennes";2021;434,67;"10.1002/emp2.12423";"FALSE";;;;;;
"CHU de Rennes";2021;1050;"10.1002/ehf2.13326";"FALSE";;;;;;
"CHU de Rennes";2021;2625;"10.1002/ehf2.13370";"FALSE";;;;;;
"CHU de Rennes";2021;3150;"10.1002/ehf2.12739";"FALSE";;;;;;
"CHU de Rennes";2021;1352,57;"10.3390/microorganisms9102139";"FALSE";;;;;;
"CHU de Rennes";2021;1580;"10.1016/j.cgh.2021.02.021";"TRUE";;;;;;
"CHU de Rennes";2021;1166,67;"10.2340/00015555-3930";"FALSE";;;;;;
"CHU de Rennes";2021;2605,26;"10.18632/aging.202422";"FALSE";;;;;;
"CHU de Rennes";2021;1858,33;"10.1016/j.identj.2021.12.002";"FALSE";;;;;;
"CHU de Rennes";2021;1401,86;;"FALSE";"Remedy Publications";"Clinics In Surgery";"2474-1647";;"2474-1647";"http://www.clinicsinsurgery.com/open-access/antibiotic-prophylaxis-decreases-surgical-site-infections-after-radical-prostatectomy-7088.pdf"
"CHU de Rennes";2021;770;"10.1016/j.jtocrr.2020.100129";"FALSE";;;;;;
