"institution","period","EURO","doi","is_hybrid","Publisher","journal_full_title","Agreement "
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.semcdb.2019.05.025","TRUE","ELSEVIER","Seminars In Cell And Developmental Biology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.synthmet.2019.06.004","TRUE","ELSEVIER","Synthetic Metals",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.vaccine.2019.07.001","TRUE","ELSEVIER","Vaccine",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.actbio.2020.02.010","TRUE","ELSEVIER","Acta Biomaterialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.actamat.2019.10.030","TRUE","ELSEVIER","Acta Materialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.actamat.2020.04.024","TRUE","ELSEVIER","Acta Materialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.actamat.2020.05.056","TRUE","ELSEVIER","Acta Materialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.anbehav.2020.03.007","TRUE","ELSEVIER","Animal Behaviour",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.anbehav.2020.03.015","TRUE","ELSEVIER","Animal Behaviour",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bbalip.2020.158737","TRUE","ELSEVIER","Biochimica Et Biophysica Acta - Molecular And Cell Biology Of Lipids",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bbalip.2020.158686","TRUE","ELSEVIER","Biochimica Et Biophysica Acta - Molecular And Cell Biology Of Lipids",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bpj.2020.06.032","TRUE","ELSEVIER","Biophysical Journal",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bpj.2019.06.033","TRUE","ELSEVIER","Biophysical Journal",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bpj.2020.04.005","TRUE","ELSEVIER","Biophysical Journal",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bandl.2020.104814","TRUE","ELSEVIER","Brain And Language",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.bbi.2020.05.070","TRUE","ELSEVIER","Brain, Behavior, And Immunity",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.catena.2020.104827","TRUE","ELSEVIER","Catena",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.cemconres.2019.105890","TRUE","ELSEVIER","Cement And Concrete Research",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.conbuildmat.2020.119451","TRUE","ELSEVIER","Construction And Building Materials",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.ceb.2019.12.010","TRUE","ELSEVIER","Current Opinion In Cell Biology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.devcel.2020.09.002","TRUE","ELSEVIER","Developmental Cell",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.dr.2020.100909","TRUE","ELSEVIER","Developmental Review",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.ejor.2020.02.019","TRUE","ELSEVIER","European Journal Of Operational Research",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.expthermflusci.2020.110063","TRUE","ELSEVIER","Experimental Thermal And Fluid Science",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.flora.2019.151504","TRUE","ELSEVIER","Flora",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.flora.2019.151497","TRUE","ELSEVIER","Flora",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.flora.2020.151555","TRUE","ELSEVIER","Flora",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.ygeno.2019.10.007","TRUE","ELSEVIER","Genomics",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.gca.2020.02.032","TRUE","ELSEVIER","Geochimica Et Cosmohimica Acta",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.gloplacha.2020.103254","TRUE","ELSEVIER","Global And Planetary Change",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.gloplacha.2020.103255","TRUE","ELSEVIER","Global And Planetary Change",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.gloenvcha.2020.102034","TRUE","ELSEVIER","Global Environmental Change",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jaci.2019.07.008","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jaci.2019.11.032","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jaci.2020.02.001","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jchromb.2019.121937","TRUE","ELSEVIER","Journal Of Chromatography B: Analytical Technologies In The Biomedical And Life Sciences",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.cola.2020.100959","TRUE","ELSEVIER","Journal Of Computer Languages",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jecp.2019.104756","TRUE","ELSEVIER","Journal Of Experimental Child Psychology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jhep.2020.01.026","TRUE","ELSEVIER","Journal Of Hepatology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jmb.2020.02.032","TRUE","ELSEVIER","Journal Of Molecular Biology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jnt.2019.07.023","TRUE","ELSEVIER","Journal Of Number Theory",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jpubeco.2019.104076","TRUE","ELSEVIER","Journal Of Public Economics",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jpaa.2020.106430","TRUE","ELSEVIER","Journal Of Pure And Applied Algebra",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jsv.2020.115480","TRUE","ELSEVIER","Journal Of Sound And Vibration",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.jeurceramsoc.2020.05.051","TRUE","ELSEVIER","Journal Of The European Ceramic Society",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.landusepol.2020.104876","TRUE","ELSEVIER","Land Use Policy",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.mtla.2020.100760","TRUE","ELSEVIER","Materialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.mad.2020.111284","TRUE","ELSEVIER","Mechanisms Of Ageing And Development",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.microc.2019.104449","TRUE","ELSEVIER","Microchemical Journal",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.molp.2020.02.012","TRUE","ELSEVIER","Molecular Plant",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.neuroscience.2020.02.032","TRUE","ELSEVIER","Neuroscience",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.neulet.2019.134676","TRUE","ELSEVIER","Neuroscience Letters",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.na.2019.111616","TRUE","ELSEVIER","Nonlinear Analysis: Hybrid Systems",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.optcom.2019.124972","TRUE","ELSEVIER","Optics Communications",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.psyneuen.2019.104480","TRUE","ELSEVIER","Psychoneuroendocrinology",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.resconrec.2020.104960","TRUE","ELSEVIER","Resources, Conservation And Recyclcing",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.scitotenv.2020.137620","TRUE","ELSEVIER","Science Of The Total Environment",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.scriptamat.2020.05.014","TRUE","ELSEVIER","Scripta Materialia",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.specom.2020.07.001","TRUE","ELSEVIER","Speech Communication",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.thromres.2020.01.002","TRUE","ELSEVIER","Thrombosis Research",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.tourman.2020.104103","TRUE","ELSEVIER","Tourism Management",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.molmed.2020.07.007","TRUE","ELSEVIER","Trends In Molecular Medicine",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.tips.2020.04.006","TRUE","ELSEVIER","Trends In Pharmacological Sciences",
"Austrian Science Fund (FWF)",2020,1500.00,"10.1016/j.triboint.2020.106498","TRUE","ELSEVIER","Tribology International",
"Austrian Science Fund (FWF)",2020,1572.00,"10.1016/j.orp.2020.100152","FALSE","ELSEVIER","Operations Research Perspectives",
"Austrian Science Fund (FWF)",2020,1704.00,"10.1016/j.gecco.2020.e01083","FALSE","ELSEVIER","Global Ecology And Conservation",
"Austrian Science Fund (FWF)",2020,1823.08,"10.14336/AD.2020.0222","FALSE","ELSEVIER","Aging And Disease",
"Austrian Science Fund (FWF)",2020,1860.00,"10.1016/j.ecotra.2019.02.002","TRUE","ELSEVIER","Economics Of Transportation",
"Austrian Science Fund (FWF)",2020,1860.00,"10.1016/j.ejrh.2019.100597","FALSE","ELSEVIER","Journal Of Hydrology",
"Austrian Science Fund (FWF)",2020,1884.00,"10.1016/j.gecco.2020.e01113","FALSE","ELSEVIER","Global Ecology And Conservation",
"Austrian Science Fund (FWF)",2020,1992.23,"10.1016/j.devcel.2019.12.016","TRUE","ELSEVIER","Developmental Cell ",
"Austrian Science Fund (FWF)",2020,2016.00,"10.1016/j.eneco.2019.104552","TRUE","ELSEVIER","Energy Economics",
"Austrian Science Fund (FWF)",2020,2064.00,"10.1016/j.jms.2019.111224","TRUE","ELSEVIER","Journal Of Molecular Spectroscopy",
"Austrian Science Fund (FWF)",2020,2100.00,"10.1016/j.matdes.2020.108885","FALSE","ELSEVIER","Materials And Design",
"Austrian Science Fund (FWF)",2020,2112.00,"10.1016/j.sysconle.2020.104666","TRUE","ELSEVIER","Systems And Control Letters",
"Austrian Science Fund (FWF)",2020,2240.00,"10.1016/j.brs.2018.12.976","TRUE","ELSEVIER","Brain Stimulation",
"Austrian Science Fund (FWF)",2020,2280.00,"10.1016/j.ejor.2020.03.061","TRUE","ELSEVIER","European Journal Of Operational Research",
"Austrian Science Fund (FWF)",2020,2361.60,"10.1016/j.redox.2019.101393","FALSE","ELSEVIER","Redox Biology",
"Austrian Science Fund (FWF)",2020,2395.80,"10.1016/j.ijadhadh.2019.102507","TRUE","ELSEVIER","International Journal Of Adhesion And Adhesives",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.csbj.2019.04.004","FALSE","ELSEVIER","Computational And Structural Biotechnology Journal",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.ebiom.2019.11.004","FALSE","ELSEVIER","Ebiomedicine",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.ebiom.2019.11.006","FALSE","ELSEVIER","Ebiomedicine",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.isci.2019.04.018","FALSE","ELSEVIER","Iscience",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.isci.2019.04.026","FALSE","ELSEVIER","Iscience",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.celrep.2020.02.115","FALSE","ELSEVIER","Cell Reports",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.celrep.2019.12.102","FALSE","ELSEVIER","Cell Reports",
"Austrian Science Fund (FWF)",2020,2500.00,"10.1016/j.molmet.2020.101026","FALSE","ELSEVIER","Molecular Metabolism",
"Austrian Science Fund (FWF)",2020,2545.12,"10.1016/j.worlddev.2018.06.014","TRUE","ELSEVIER","World Development",
"Austrian Science Fund (FWF)",2020,2592.00,"10.1016/j.bpj.2019.10.021","TRUE","ELSEVIER","Biophysical Journal",
"Austrian Science Fund (FWF)",2020,2613.60,"10.1016/j.bpj.2019.10.022","TRUE","ELSEVIER","Biophysical Journal",
"Austrian Science Fund (FWF)",2020,2613.60,"10.1016/j.mcn.2019.103390","TRUE","ELSEVIER","Molecular And Cellular Neurosciences",
"Austrian Science Fund (FWF)",2020,2630.00,"10.1016/j.scriptamat.2020.05.052","TRUE","ELSEVIER","Scripta Materialia",
"Austrian Science Fund (FWF)",2020,2980.00,"10.1016/j.jid.2020.05.098","TRUE","ELSEVIER","Journal Of Investigative Dermatology",
"Austrian Science Fund (FWF)",2020,3048.00,"10.1016/j.freeradbiomed.2019.08.027","TRUE","ELSEVIER","Free Radical Biology And Medicine",
"Austrian Science Fund (FWF)",2020,3108.00,"10.1016/j.isci.2019.100749","FALSE","ELSEVIER","Iscience",
"Austrian Science Fund (FWF)",2020,3108.00,"10.1016/j.mtchem.2020.100272","TRUE","ELSEVIER","Materials Today Chemistry",
"Austrian Science Fund (FWF)",2020,3264.00,"10.1016/j.bbi.2019.09.011","TRUE","ELSEVIER","Brain, Behavior, And Immunity",
"Austrian Science Fund (FWF)",2020,3264.00,"10.1016/j.trsl.2019.08.009","TRUE","ELSEVIER","Translational Research",
"Austrian Science Fund (FWF)",2020,3312.00,"10.1016/j.kint.2020.02.034","TRUE","ELSEVIER","Kidney International",
"Austrian Science Fund (FWF)",2020,3450.00,"10.1016/j.pharmthera.2019.04.003","TRUE","ELSEVIER","Pharmacology And Therapeutics",
"Austrian Science Fund (FWF)",2020,3516.00,"10.1016/j.scitotenv.2019.133753","TRUE","ELSEVIER","Science Of The Total Environment",
"Austrian Science Fund (FWF)",2020,3624.00,"10.1016/j.ebiom.2019.07.023","FALSE","ELSEVIER","Ebiomedicine",
"Austrian Science Fund (FWF)",2020,3672.00,"10.1016/j.jaci.2019.11.019","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,3672.00,"10.1016/j.jaci.2019.08.036","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,3702.60,"10.1016/j.jaci.2020.02.033","TRUE","ELSEVIER","Journal Of Allergy And Clinical Immunology",
"Austrian Science Fund (FWF)",2020,3720.00,"10.1016/j.bbamem.2020.183246","TRUE","ELSEVIER","Biochimica Et Biophysica Acta - Biomembranes",
"Austrian Science Fund (FWF)",2020,3828.00,"10.1016/j.ecolecon.2018.12.006","TRUE","ELSEVIER","Ecological Economics",
"Austrian Science Fund (FWF)",2020,3876.00,"10.1016/j.ijengsci.2020.103272","TRUE","ELSEVIER","International Journal Of Engineering Science",
"Austrian Science Fund (FWF)",2020,3936.00,"10.1016/j.tibs.2019.04.002","TRUE","ELSEVIER","Trends In Biochemical Sciences",
"Austrian Science Fund (FWF)",2020,3984.00,"10.1016/j.ecolecon.2019.106535","TRUE","ELSEVIER","Ecological Economics",
"Austrian Science Fund (FWF)",2020,4032.00,"10.1016/j.agrformet.2020.108026","TRUE","ELSEVIER","Agricultural And Forest Meteorology",
"Austrian Science Fund (FWF)",2020,4126.10,"10.1016/j.agsy.2019.102706","TRUE","ELSEVIER","Agricultural Systems",
"Austrian Science Fund (FWF)",2020,4404.00,"10.1016/j.bbalip.2020.158612","TRUE","ELSEVIER","Biochimica Et Biophysica Acta - Molecular And Cell Biology Of Lipids",
"Austrian Science Fund (FWF)",2020,4480.00,"10.1016/j.cub.2019.09.048","TRUE","ELSEVIER","Current Biology",
"Austrian Science Fund (FWF)",2020,5376.00,"10.1016/j.cub.2020.05.078","TRUE","ELSEVIER","Current Biology",
"Austrian Science Fund (FWF)",2020,310.00,"10.5194/adgeo-50-77-2020","FALSE","EUROPEAN GEOSCIENCES UNION","Advances In Geosciences",
"Austrian Science Fund (FWF)",2020,1191.19,"10.5194/hess-23-2863-2019","FALSE","EUROPEAN GEOSCIENCES UNION","Hydrology And Earth System Sciences",
"Austrian Science Fund (FWF)",2020,1466.08,"10.5194/amt-12-5055-2019","FALSE","EUROPEAN GEOSCIENCES UNION","Atmospheric Measurement Techniques",
"Austrian Science Fund (FWF)",2020,1770.72,"10.5194/nhess-20-505-2020","FALSE","EUROPEAN GEOSCIENCES UNION","Natural Hazards And Earth System Science",
"Austrian Science Fund (FWF)",2020,2434.74,"10.5194/hess-24-93-2020","FALSE","EUROPEAN GEOSCIENCES UNION","Hydrology And Earth System Sciences",
"Austrian Science Fund (FWF)",2020,1920.00,"10.3324/haematol.2018.205013","FALSE","FERRATA STORTI FOUNDATION","Haematologica",
"Austrian Science Fund (FWF)",2020,1922.40,"10.3324/haematol.2018.209650","FALSE","FERRATA STORTI FOUNDATION","Haematologica",
"Austrian Science Fund (FWF)",2020,1922.40,"10.3324/haematol.2019.216986","FALSE","FERRATA STORTI FOUNDATION","Haematologica",
"Austrian Science Fund (FWF)",2020,1922.40,"10.3324/haematol.2019.217950","FALSE","FERRATA STORTI FOUNDATION","Haematologica",
"Austrian Science Fund (FWF)",2020,648.44,"10.3389/fspas.2020.00041","FALSE","FRONTIERS MEDIA","Frontiers In Frontiers In Astronomy And Space Sciences, Section ""Astrobiology""",
"Austrian Science Fund (FWF)",2020,674.54,"10.3389/fspas.2020.00037","FALSE","FRONTIERS MEDIA","Frontiers In Frontiers In Astronomy And Space Sciences, Section ""Astrobiology""",
"Austrian Science Fund (FWF)",2020,843.18,"10.3389/frai.2020.508725","FALSE","FRONTIERS MEDIA","Frontiers In Artificial Intelligence",
"Austrian Science Fund (FWF)",2020,855.83,"10.3389/fphy.2020.00166","FALSE","FRONTIERS MEDIA","Frontiers In Physics-Space Physics",
"Austrian Science Fund (FWF)",2020,879.25,"10.3389/frai.2020.00004","FALSE","FRONTIERS MEDIA","Frontiers In Artificial Intelligence",
"Austrian Science Fund (FWF)",2020,946.19,"10.3389/fdata.2020.00005","FALSE","FRONTIERS MEDIA","Frontiers in Big Data",
"Austrian Science Fund (FWF)",2020,1065.29,"10.3389/fmolb.2020.00099","FALSE","FRONTIERS MEDIA","Frontiers In Biophysics",
"Austrian Science Fund (FWF)",2020,1469.06,"10.3389/fneur.2020.00054","FALSE","FRONTIERS MEDIA","Frontiers In Neurology-Epilepsy",
"Austrian Science Fund (FWF)",2020,1542.37,"10.3389/fimmu.2020.01697","FALSE","FRONTIERS MEDIA","Frontiers In Frontiers In Immunology, Section ""Immunological Tolerance And Regulation""",
"Austrian Science Fund (FWF)",2020,1641.99,"10.3389/fonc.2020.583217","FALSE","FRONTIERS MEDIA","Frontiers In Oncology",
"Austrian Science Fund (FWF)",2020,1641.99,"10.3389/fpsyg.2020.584037","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,1672.91,"10.3389/fimmu.2020.622810","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,1692.22,"10.3389/fmicb.2020.01900","FALSE","FRONTIERS MEDIA","Frontiers In Microbiology-Microbial Physiology And Metabolism",
"Austrian Science Fund (FWF)",2020,1693.42,"10.3389/fpls.2020.611188","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,1693.53,"10.3389/fncel.2019.00531","FALSE","FRONTIERS MEDIA","Frontiers In Cellular Neuroscience",
"Austrian Science Fund (FWF)",2020,1718.12,"10.3389/frobt.2020.577900","FALSE","FRONTIERS MEDIA","Frontiers In Robotics And Ai",
"Austrian Science Fund (FWF)",2020,1737.94,"10.3389/fnsyn.2020.586453","FALSE","FRONTIERS MEDIA","Frontiers In Neuroscience",
"Austrian Science Fund (FWF)",2020,1737.94,"10.3389/fnsyn.2020.584536","FALSE","FRONTIERS MEDIA","Frontiers In Neuroscience",
"Austrian Science Fund (FWF)",2020,1737.94,"10.3389/frobt.2020.00120","FALSE","FRONTIERS MEDIA","Frontiers In Robotics And Ai",
"Austrian Science Fund (FWF)",2020,1743.14,"10.3389/fnsyn.2020.588954","FALSE","FRONTIERS MEDIA","Frontiers In Neuroscience",
"Austrian Science Fund (FWF)",2020,1743.14,"10.3389/fnsyn.2020.591129","FALSE","FRONTIERS MEDIA","Frontiers in Synaptic Neuroscience",
"Austrian Science Fund (FWF)",2020,1748.28,"10.3389/fenvs.2020.00147","FALSE","FRONTIERS MEDIA","Frontiers In Environmental Science",
"Austrian Science Fund (FWF)",2020,1748.28,"10.3389/fphys.2020.00905","FALSE","FRONTIERS MEDIA","Frontiers In Physiology",
"Austrian Science Fund (FWF)",2020,1771.72,"10.3389/fpls.2020.00091","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,1771.72,"10.3389/fpsyg.2020.00155","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,1772.43,"10.3389/fchem.2019.00899","FALSE","FRONTIERS MEDIA","Frontiers In Chemistry",
"Austrian Science Fund (FWF)",2020,1782.73,"10.3389/fpls.2020.00809","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,1842.56,"10.3389/fpls.2020.00286","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,2146.96,"10.3389/fcell.2020.00673","FALSE","FRONTIERS MEDIA","Frontiers In Cell And Developmental Biology",
"Austrian Science Fund (FWF)",2020,2251.65,"10.3389/fmolb.2020.603644","FALSE","FRONTIERS MEDIA","Frontiers In Molecular Biosciences",
"Austrian Science Fund (FWF)",2020,2279.23,"10.3389/fmolb.2020.00182","FALSE","FRONTIERS MEDIA","Frontiers In Molecular Biosciences",
"Austrian Science Fund (FWF)",2020,2279.23,"10.3389/fmolb.2020.609088","FALSE","FRONTIERS MEDIA","Frontiers In Molecular Biosciences",
"Austrian Science Fund (FWF)",2020,2284.44,"10.3389/fphy.2020.584063","FALSE","FRONTIERS MEDIA","Frontiers In Physics",
"Austrian Science Fund (FWF)",2020,2284.45,"10.3389/fmed.2020.00330_Wolf","FALSE","FRONTIERS MEDIA","Frontiers In Medicine",
"Austrian Science Fund (FWF)",2020,2291.16,"10.3389/fnut.2020.00127","FALSE","FRONTIERS MEDIA","Frontiers In Nutrition",
"Austrian Science Fund (FWF)",2020,2306.59,"10.3389/fcell.2020.00628","FALSE","FRONTIERS MEDIA","Frontiers In Cell And Developmental Biology",
"Austrian Science Fund (FWF)",2020,2399.47,"10.3389/fcell.2020.00409","FALSE","FRONTIERS MEDIA","Frontiers In  Cell And Developmental Biology-Stem Cell Research",
"Austrian Science Fund (FWF)",2020,2399.47,"10.3389/fmolb.2020.00097","FALSE","FRONTIERS MEDIA","Frontiers In Frontiers In Molecular Biosciences, Section ""Cellular Biochemistry""",
"Austrian Science Fund (FWF)",2020,2428.55,"10.3389/fpsyt.2020.549903","FALSE","FRONTIERS MEDIA","Frontiers In Psychiatry",
"Austrian Science Fund (FWF)",2020,2435.42,"10.3389/fchem.2020.00346","FALSE","FRONTIERS MEDIA","Frontiers In Chemistry",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fimmu.2019.01607","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fimmu.2020.01368","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fneur.2020.00093","FALSE","FRONTIERS MEDIA","Frontiers In Neurology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fneur.2020.00432","FALSE","FRONTIERS MEDIA","Frontiers In Neurology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fpls.2020.00680","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fpsyg.2020.00962","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fpsyg.2020.01369","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2500.00,"10.3389/fpsyg.2020.00785","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fendo.2020.607011","FALSE","FRONTIERS MEDIA","Frontiers In Endocrinology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fimmu.2020.613194","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fimmu.2020.565869","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fmicb.2020.601251","FALSE","FRONTIERS MEDIA","Frontiers In Microbiology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fonc.2020.584477","FALSE","FRONTIERS MEDIA","Frontiers In Oncology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fonc.2020.584681","FALSE","FRONTIERS MEDIA","Frontiers In Oncology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fpls.2020.600278","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fpls.2020.617250","FALSE","FRONTIERS MEDIA","Frontiers In Plant Science",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fpsyg.2020.586723","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2618.31,"10.3389/fpsyg.2020.604372","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fimmu.2020.616949","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fimmu.2020.594978","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fimmu.2020.605214","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fimmu.2020.612775","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fimmu.2020.612766","FALSE","FRONTIERS MEDIA","Frontiers In Immunology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fmars.2020.602055","FALSE","FRONTIERS MEDIA","Frontiers In Marine Science",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fmicb.2020.577501","FALSE","FRONTIERS MEDIA","Frontiers In Microbiology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fnins.2020.611953","FALSE","FRONTIERS MEDIA","Frontiers In Neuroscience",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fphar.2020.636533","FALSE","FRONTIERS MEDIA","Frontiers In Pharmacology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fphys.2020.615025","FALSE","FRONTIERS MEDIA","Frontiers In Physiology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fphys.2020.630282","FALSE","FRONTIERS MEDIA","Frontiers In Physiology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fphys.2020.623665","FALSE","FRONTIERS MEDIA","Frontiers In Physiology",
"Austrian Science Fund (FWF)",2020,2667.62,"10.3389/fpsyg.2020.566728","FALSE","FRONTIERS MEDIA","Frontiers In Psychology",
"Austrian Science Fund (FWF)",2020,2698.38,"10.3389/fnmol.2020.00156","FALSE","FRONTIERS MEDIA","Frontiers In Molecular Neuroscience",
"Austrian Science Fund (FWF)",2020,2698.38,"10.3389/fneur.2020.563577","FALSE","FRONTIERS MEDIA","Frontiers In Neurology",
