"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"FWF - Austrian Science Fund",2014,8000,"10.26530/oapen_508001",FALSE,"Amsterdam University Press","Educational mobility of Second-Generation Turks : Cross-national perspectives","978-90-8964-651-4",NA,NA,"http://creativecommons.org/licenses/by/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,18000,"10.26530/oapen_482374",FALSE,"Böhlau","The First World War and the End of the Habsburg Monarchy, 1914-1918","978-3-205-79588-9",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,16000,"10.26530/oapen_574661",FALSE,"Böhlau","Erica Tietze-Conrat, Tagebücher (1923-1926) : Band I: Der Wiener Vasari","978-3-205-79545-2",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,FALSE
"FWF - Austrian Science Fund",2014,16000,NA,FALSE,"Böhlau","Erica Tietze-Conrat, Tagebücher : Bd. 2 u. 3","978-3-205-79545-2",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2014,16000,"10.26530/oapen_507998",FALSE,"Böhlau","Opera buffa und Spielkultur : Eine spieltheoretische Untersuchung am Beispiel des venezianischen Repertoires des späten 18. Jahrhunderts","978-3-205-79592-6",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,16000,"10.26530/oapen_508000",FALSE,"Böhlau","Freunde Roms und Völker der Finsternis : Die Konstruktion von Anderen im päpstlichen Rom des","978-3-205-79593-3",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,16000,"10.26530/oapen_508002",FALSE,"Böhlau","Reguliertes Abenteuer : Missionarinnen in Südafrika nach 1945","978-3-205-79613-8",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,14000,"10.26530/oapen_578177",FALSE,"Böhlau","Philosophische Theologie im Umbruch (II/2) : Wider den ungöttlichen Gott (II/2): Moderner Atheismus im Raum der Metaphysik","978-3-205-79666-4",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,14000,"10.26530/oapen_513578",FALSE,"Böhlau","„Im nationalen Abwehrkampf der Grenzlanddeutschen“ : Akademische Burschenschaften und Politik in Österreich nach 1945","978-3-205-79600-8",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
"FWF - Austrian Science Fund",2014,16000,"10.26530/oapen_578178",FALSE,"Böhlau","Die Literaturen Südosteuropas, 15. bis frühes 20. Jahrhundert : Ein Vergleich","978-3-205-79641-1",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/at/deed.en",TRUE,TRUE
