"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"FWF - Austrian Science Fund",2013,2676.26,"10.1016/j.nucmedbio.2013.05.012",TRUE,"Elsevier BV","Nuclear Medicine and Biology","09698051","09698051",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23845421","PMC3775124",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2980.06,"10.1016/j.biombioe.2012.11.022",TRUE,"Elsevier BV","Biomass and Bioenergy","09619534","09619534",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2528.05,"10.1080/02671522.2012.754929",TRUE,"Informa UK Limited","Research Papers in Education","0267-1522","0267-1522","1470-1146",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1980,"10.1553/joeb62s227",TRUE,"Österreichische Akademie der Wissenschaften","Jahrbuch der Österreichischen Byzantinistik","0378-8660","0378-8660","1810-536X",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2960.53,"10.1039/C3CS60235D",TRUE,"Royal Society of Chemistry (RSC)","Chemical Society Reviews","0306-0012","0306-0012","1460-4744",NA,TRUE,"24121237",NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2618,"10.1007/s13384-013-0129-5",TRUE,"Springer Science + Business Media","The Australian Educational Researcher","0311-6999","0311-6999","2210-5328",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1625.42,"10.1016/j.jbusres.2012.02.029",TRUE,"Elsevier BV","Journal of Business Research","01482963","01482963",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"24926110","PMC4047619",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2082.5,"10.1515/zac-2012-0024",TRUE,"Walter de Gruyter GmbH","Zeitschrift für Antikes Christentum / Journal of Ancient Christianity","1612-961X","0949-9571","1612-961X",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2676.26,"10.1016/j.jnucmat.2013.01.108",TRUE,"Elsevier BV","Journal of Nuclear Materials","00223115","00223115",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2380,"10.1007/s12104-012-9436-4",TRUE,"Springer Science + Business Media","Biomolecular NMR Assignments","1874-2718","1874-2718","1874-270X",NA,TRUE,"23179057","PMC3758512",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2380,"10.1007/s12104-012-9437-3",TRUE,"Springer Science + Business Media","Biomolecular NMR Assignments","1874-2718","1874-2718","1874-270X",NA,TRUE,"23179058","PMC3758509",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2676.26,"10.1016/j.neulet.2013.01.014",TRUE,"Elsevier BV","Neuroscience Letters","03043940","03043940",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23347841","PMC3610018",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1068.14,"10.1371/journal.pone.0065745",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23776538","PMC3679105",NA,NA,TRUE
"FWF - Austrian Science Fund",2013,2618,"10.1007/s00605-013-0541-y",TRUE,"Springer Science + Business Media","Monatshefte für Mathematik","0026-9255","0026-9255","1436-5081",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1999.41,"10.1016/j.jsb.2013.10.003",TRUE,"Elsevier BV","Journal of Structural Biology","10478477","10478477",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"24135121","PMC3899002",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1058.9,"10.1371/journal.pone.0061766",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23667445","PMC3648546",NA,NA,TRUE
"FWF - Austrian Science Fund",2013,2618,"10.1007/s11307-013-0654-7",TRUE,"Springer Science + Business Media","Molecular Imaging and Biology","1536-1632","1536-1632","1860-2002",NA,TRUE,"23818006","PMC3823598",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2618,"10.1007/s11104-013-1671-7",TRUE,"Springer Science + Business Media","Plant and Soil","0032-079X","0032-079X","1573-5036",NA,TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2058.62,"10.1021/cn3001763",TRUE,"American Chemical Society (ACS)","ACS Chemical Neuroscience","1948-7193","1948-7193","1948-7193","http://pubs.acs.org/page/policy/authorchoice_termsofuse.html",TRUE,"23336057","PMC3547486",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,993.35,"10.1016/j.dss.2012.10.023",TRUE,"Elsevier BV","Decision Support Systems","01679236","01679236",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"24882912","PMC4024960",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,3345.32,"10.1016/j.cosust.2013.07.010",TRUE,"Elsevier BV","Current Opinion in Environmental Sustainability","18773435","18773435",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"24143156","PMC3798045",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1354.52,"10.1016/j.soilbio.2012.03.029",TRUE,"Elsevier BV","Soil Biology and Biochemistry","00380717","00380717",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"22865936","PMC3381225",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2319.42,"10.1016/j.jmr.2013.04.005",TRUE,"Elsevier BV","Journal of Magnetic Resonance","10907807","10907807",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23665403","PMC4020460",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,993.31,"10.1016/j.cplett.2012.04.044",TRUE,"Elsevier BV","Chemical Physics Letters","00092614","00092614",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,3096,"10.1093/nar/gkt883",FALSE,"Oxford University Press (OUP)","Nucleic Acids Research","0305-1048","0305-1048","1362-4962",NA,TRUE,"24097437","PMC3874196",NA,NA,TRUE
"FWF - Austrian Science Fund",2013,669.44,"10.4161/rna.23208",TRUE,"Informa UK Limited","RNA Biology","1547-6286","1547-6286","1555-8584",NA,TRUE,"23353575","PMC3594278",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,940.87,"10.1371/journal.pone.0072054",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23991039","PMC3753353",NA,NA,TRUE
"FWF - Austrian Science Fund",2013,4460.43,"10.1016/j.ccr.2013.07.012",TRUE,"Elsevier BV","Cancer Cell","15356108","15356108",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23948297","PMC3743049",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,1754.97,"10.1093/nar/gkp037 ",FALSE,"Oxford University Press (OUP)","Nucleic Acids Research","0305-1048","0305-1048","1362-4962",NA,TRUE,"19251760","PMC2665225",NA,NA,TRUE
"FWF - Austrian Science Fund",2013,1986.71,"10.1016/j.jcp.2012.10.016",TRUE,"Elsevier BV","Journal of Computational Physics","00219991","00219991",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23888085","PMC3719215",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2400,"10.1002/ejic.201201062",TRUE,"Wiley-Blackwell","European Journal of Inorganic Chemistry","14341948",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"23487581","PMC3593040",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2764.13,"10.1111/1462-2920.12194",TRUE,"Wiley-Blackwell","Environmental Microbiology","14622912",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"23848238","PMC4208686",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2676.26,"10.1016/j.radonc.2013.01.012",TRUE,"Elsevier BV","Radiotherapy and Oncology","01678140","01678140",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"23602372","PMC3675683",NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2743.12,"10.1111/pala.12070",TRUE,"Wiley-Blackwell","Palaeontology","00310239",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2013,2346.22,"10.1002/jqs.2645",TRUE,"Wiley-Blackwell","Journal of Quaternary Science","02678179",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
