"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.5194/acp-23-7001-2023",NA,NA,NA,NA,NA,NA,NA,NA
"10.1080/10253890.2023.2240909",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.actpsy.2023.104008",NA,NA,NA,NA,NA,NA,NA,NA
"10.5194/acp-23-9725-2023",NA,NA,NA,NA,NA,NA,NA,NA
"10.5194/acp-23-12781-2023",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/41177",NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0282683",NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1010423",NA,NA,NA,NA,NA,NA,NA,NA
"10.3171/case22490",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/45013",NA,NA,NA,NA,NA,NA,NA,NA
"10.1530/eor-22-0106",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/47105",NA,NA,NA,NA,NA,NA,NA,NA
"10.1093/braincomms/fcad144",NA,NA,NA,NA,NA,NA,NA,NA
"10.1177/17562864231192826",NA,NA,NA,NA,NA,NA,NA,NA
"10.1093/jscr/rjad335",NA,NA,NA,NA,NA,NA,NA,NA
"10.48101/ujms.v128.9785",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.biopha.2023.115635",NA,NA,NA,NA,NA,NA,NA,NA
"10.21037/jtd-22-1091",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.lanepe.2023.100788",NA,NA,NA,NA,NA,NA,NA,NA
"10.1128/mbio.00225-23",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.scr.2023.103249",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/life13010127",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fepid.2023.1098822",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fped.2023.1043067",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fenvs.2023.1031770",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jcm12020591",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ijerph20032231",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/su15032054",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/frobt.2023.1091283",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/frobt.2023.1103017",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ijms24043993",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpsyt.2023.1133760",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/molecules28073061",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/diagnostics13071218",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/celc.202201118",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/edn3.401",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ece3.9839",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/edn3.414",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-28400-x",NA,NA,NA,NA,NA,NA,NA,NA
"10.1007/s42452-023-05301-2",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12889-022-14937-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12889-023-15307-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ijms24108884",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jcm12030921",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/biomedicines11020325",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fimmu.2023.982720",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fninf.2023.1086634",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jcm12062101",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ijms24043265",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/pharmaceutics15020609",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/pharmaceutics15030721",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/biomedicines11020575",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/biomedicines11020601",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fmed.2023.1063772",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/children10040678",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fcvm.2023.1144191",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jpm13040634",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12890-023-02391-x",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12903-023-02884-5",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s12889-023-15304-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-32363-4",NA,NA,NA,NA,NA,NA,NA,NA
