"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"",,,"","","","","","","","","","","","","","",""
"Heidelberg U",2018,1661.24,"10.1186/s12889-020-08838-8",FALSE,"Springer Nature","BMC Public Health","1471-2458",NA,"1471-2458","1471-2458","http://creativecommons.org/licenses/by/4.0/",TRUE,"32414352","PMC7227324","ut:000536161900004",NA,TRUE
"Heidelberg U",2018,1661.24,"10.1186/s12877-019-1370-1",FALSE,"Springer Nature","BMC Geriatrics","1471-2318",NA,"1471-2318","1471-2318","http://creativecommons.org/licenses/by/4.0/",TRUE,"31856754","PMC6923896","ut:000511871600002",NA,TRUE
"Heidelberg U",2019,1780.24,"10.1186/s12887-020-02191-w",FALSE,"Springer Nature","BMC Pediatrics","1471-2431",NA,"1471-2431","1471-2431","http://creativecommons.org/licenses/by/4.0/",TRUE,"32646399","PMC7346437","ut:000552055800001",NA,TRUE
"Heidelberg U",2019,1780.24,"10.1186/s12911-020-01162-6",FALSE,"Springer Nature","BMC Medical Informatics and Decision Making","1472-6947",NA,"1472-6947","1472-6947","http://creativecommons.org/licenses/by/4.0/",TRUE,"32641027","PMC7346621","ut:000551905900001",NA,TRUE
"Heidelberg U",2019,1704.08,"10.1186/s12903-020-01178-4",FALSE,"Springer Nature","BMC Oral Health","1472-6831",NA,"1472-6831","1472-6831","http://creativecommons.org/licenses/by/4.0/",TRUE,"32646503","PMC7350673","ut:000551953800002",NA,TRUE
"Heidelberg U",2019,1661.24,"10.1186/s12875-020-01199-6",FALSE,"Springer Nature","BMC Family Practice","1471-2296",NA,"1471-2296","1471-2296","http://creativecommons.org/licenses/by/4.0/",TRUE,"32593291","PMC7321542","ut:000545642000001",NA,TRUE
"Heidelberg U",2019,1608.88,"10.1186/s12886-020-01430-z",FALSE,"Springer Nature","BMC Ophthalmology","1471-2415",NA,"1471-2415","1471-2415","http://creativecommons.org/licenses/by/4.0/",TRUE,"32375708","PMC7204243","ut:000533949600007",NA,TRUE
"Heidelberg U",2019,1780.24,"10.1186/s12911-020-01172-4",FALSE,"Springer Nature","BMC Medical Informatics and Decision Making","1472-6947",NA,"1472-6947","1472-6947","http://creativecommons.org/licenses/by/4.0/",TRUE,"32660600","PMC7358207","ut:000552843100001",NA,TRUE
"Heidelberg U",2019,1985.96,"10.3389/fpsyg.2020.01707",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"32903365","PMC7434866","ut:000565288900001",NA,TRUE
"Heidelberg U",2019,804.23,"10.3389/fsufs.2020.00090",FALSE,"Frontiers Media SA","Frontiers in Sustainable Food Systems","2571-581X",NA,"2571-581X","2571-581X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000553417200001",NA,TRUE
"Heidelberg U",2019,1903.05,"10.1186/s12889-020-09460-4",FALSE,"Springer Nature","BMC Public Health","1471-2458",NA,"1471-2458","1471-2458","http://creativecommons.org/licenses/by/4.0/",TRUE,"32948155","PMC7501711","ut:000619255300001",NA,TRUE
"Heidelberg U",2020,1942.08,"10.1186/s12874-020-01093-w",FALSE,"Springer Nature","BMC Medical Research Methodology","1471-2288",NA,"1471-2288","1471-2288","http://creativecommons.org/licenses/by/4.0/",TRUE,"33036572","PMC7547445","ut:000577967200001",NA,TRUE
"Heidelberg U",2020,1894.48,"10.1186/s12888-020-02717-7",FALSE,"Springer Nature","BMC Psychiatry","1471-244X",NA,"1471-244X","1471-244X","http://creativecommons.org/licenses/by/4.0/",TRUE,"32546139","PMC7298966","ut:000542775300007",NA,TRUE
"Heidelberg U",2020,1894.48,"10.1186/s12890-020-01278-5",FALSE,"Springer Nature","BMC Pulmonary Medicine","1471-2466",NA,"1471-2466","1471-2466","http://creativecommons.org/licenses/by/4.0/",TRUE,"33032555","PMC7543677","ut:000576165800001",NA,TRUE
"Heidelberg U",2020,1942.08,"10.1186/s12906-020-02953-0",FALSE,"Springer Nature","BMC Complementary Medicine and Therapies","2662-7671",NA,"2662-7671","2662-7671","http://creativecommons.org/licenses/by/4.0/",TRUE,"32448381","PMC7247255","ut:000550359100006",NA,TRUE
"Heidelberg U",2020,1780.24,"10.1186/s12957-020-01855-2",FALSE,"Springer Nature","World Journal of Surgical Oncology","1477-7819",NA,"1477-7819","1477-7819","http://creativecommons.org/licenses/by/4.0/",TRUE,"32397993","PMC7218513","ut:000535609600001",NA,TRUE
"Heidelberg U",2020,1704.08,"10.1186/s13063-020-04550-5",FALSE,"Springer Nature","Trials","1745-6215",NA,"1745-6215","1745-6215","http://creativecommons.org/licenses/by/4.0/",TRUE,"32616003","PMC7331157","ut:000548945600003",NA,TRUE
"Heidelberg U",2020,1704.08,"10.1186/s13063-020-04933-8",FALSE,"Springer Nature","Trials","1745-6215",NA,"1745-6215","1745-6215","http://creativecommons.org/licenses/by/4.0/",TRUE,"33419452","PMC7796523","ut:000608233300003",NA,TRUE
"Heidelberg U",2020,1780.24,"10.1186/s13561-020-00271-2",FALSE,"Springer Nature","Health Economics Review","2191-1991",NA,"2191-1991","2191-1991","http://creativecommons.org/licenses/by/4.0/",TRUE,"32462272","PMC7254643","ut:000536004600001",NA,TRUE
"Heidelberg U",2020,1597.51,"10.3389/fcell.2020.00387",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"32582693","PMC7295949","ut:000543480100001",NA,TRUE
"Heidelberg U",2020,1985.05,"10.3389/fcell.2020.00496",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"32676502","PMC7333232","ut:000551787500001",NA,TRUE
"Heidelberg U",2020,1985.96,"10.3389/fcell.2020.00583",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"32754590","PMC7366291","ut:000555780300001",NA,TRUE
"Heidelberg U",2020,1951.82,"10.3389/fcell.2020.581331",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33195222","PMC7661475","ut:000588675200001",NA,TRUE
"Heidelberg U",2020,1674.73,"10.3389/fcell.2020.618261",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33585453","PMC7875868","ut:000616706100001",NA,TRUE
"Heidelberg U",2020,2015.9,"10.3389/fcell.2021.539893",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33681189","PMC7930333","ut:000625162700001",NA,TRUE
"Heidelberg U",2020,2009.68,"10.3389/fcell.2021.644630",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X","2296-634X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33777949","PMC7991079","ut:000632417000001",NA,TRUE
"Heidelberg U",2020,2009.68,"10.3389/fcimb.2021.639620",FALSE,"Frontiers Media SA","Frontiers in Cellular and Infection Microbiology","2235-2988",NA,"2235-2988","2235-2988","https://creativecommons.org/licenses/by/4.0/",TRUE,"33763387","PMC7982935","ut:000631061000001",NA,TRUE
"Heidelberg U",2020,1912.97,"10.3389/fcvm.2020.551796",FALSE,"Frontiers Media SA","Frontiers in Cardiovascular Medicine","2297-055X",NA,"2297-055X","2297-055X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33195450","PMC7581708","ut:000581050000001",NA,TRUE
"Heidelberg U",2020,1056.36,"10.3389/fcvm.2021.614997",FALSE,"Frontiers Media SA","Frontiers in Cardiovascular Medicine","2297-055X",NA,"2297-055X","2297-055X","https://creativecommons.org/licenses/by/4.0/",TRUE,"33718446","PMC7946849","ut:000627134700001",NA,TRUE
"Heidelberg U",2020,1686.9,"10.3389/fgene.2020.583124",FALSE,"Frontiers Media SA","Frontiers in Genetics","1664-8021",NA,"1664-8021","1664-8021","https://creativecommons.org/licenses/by/4.0/",TRUE,"33304386","PMC7701244","ut:000593943200001",NA,TRUE
"Heidelberg U",2020,1985.05,"10.3389/fimmu.2020.01071",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"32582175","PMC7280556","ut:000546964800001",NA,TRUE
"Heidelberg U",2020,1985.05,"10.3389/fimmu.2020.01172",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"32595640","PMC7303365","ut:000543844200001",NA,TRUE
"Heidelberg U",2020,1985.05,"10.3389/fimmu.2020.01222",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"32625210","PMC7316124","ut:000548373100001",NA,TRUE
"Heidelberg U",2020,2038.32,"10.3389/fimmu.2020.01886",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"32983110","PMC7489336","ut:000570505400001",NA,TRUE
"Heidelberg U",2020,1674.59,"10.3389/fimmu.2020.568685",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33133082","PMC7550463","ut:000578624300001",NA,TRUE
"Heidelberg U",2020,1951.82,"10.3389/fimmu.2020.589818",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33193420","PMC7661638","ut:000588682400001",NA,TRUE
"Heidelberg U",2020,1996.46,"10.3389/fimmu.2020.613745",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33613537","PMC7889521","ut:000618848500001",NA,TRUE
"Heidelberg U",2020,1996.46,"10.3389/fimmu.2020.618544",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33574821","PMC7870993","ut:000616099700001",NA,TRUE
"Heidelberg U",2020,1705.88,"10.3389/fimmu.2021.602130",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33746948","PMC7966717",NA,NA,TRUE
