"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s11609-022-00485-7",NA,"Springer Nature","Berliner Journal für Soziologie","0863-1808","0863-1808","1862-2593","0863-1808","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s11609-022-00485-7",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s10618-022-00866-9",NA,"Springer Nature","Data Mining and Knowledge Discovery","1384-5810","1384-5810","1573-756X","1384-5810","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s10618-022-00866-9",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s10614-022-10348-1",NA,"Springer Nature","Computational Economics","0927-7099","0927-7099","1572-9974","0927-7099","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s10614-022-10348-1",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1038/s41416-022-01925-0",NA,"Springer Nature","British Journal of Cancer","0007-0920","0007-0920","1532-1827","0007-0920","https://creativecommons.org/licenses/by/4.0",TRUE,"35931806","PMC9553930",NA,"https://doi.org/10.1038/s41416-022-01925-0",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s11005-022-01546-x",NA,"Springer Nature","Letters in Mathematical Physics","0377-9017","0377-9017","1573-0530","0377-9017","https://creativecommons.org/licenses/by/4.0",TRUE,"35706900","PMC9188540",NA,"https://doi.org/10.1007/s11005-022-01546-x",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s00391-022-02035-5",NA,"Springer Nature","Zeitschrift für Gerontologie und Geriatrie","0948-6704","0948-6704","1435-1269","0948-6704","https://creativecommons.org/licenses/by/4.0",TRUE,"35244765","PMC9726808",NA,"https://doi.org/10.1007/s00391-022-02035-5",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s12144-022-03317-2",NA,"Springer Nature","Current Psychology","1046-1310","1046-1310","1936-4733","1046-1310","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s12144-022-03317-2",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1038/s41409-022-01592-y",NA,"Springer Nature","Bone Marrow Transplantation","0268-3369","0268-3369","1476-5365","0268-3369","https://creativecommons.org/licenses/by/4.0",TRUE,"35169284","PMC8993690",NA,"https://doi.org/10.1038/s41409-022-01592-y",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s00392-022-02129-5",NA,"Springer Nature","Clinical Research in Cardiology","1861-0684","1861-0684","1861-0692","1861-0684","https://creativecommons.org/licenses/by/4.0",TRUE,"36436002","PMC9702955",NA,"https://doi.org/10.1007/s00392-022-02129-5",FALSE,"DEAL Springer Nature Germany"
"Ruprecht-Karls-Universität Heidelberg",NA,2750,"10.1007/s10611-022-10038-x",NA,"Springer Nature","Crime, Law and Social Change","0925-4994","0925-4994","1573-0751","0925-4994","https://creativecommons.org/licenses/by/4.0",TRUE,"35729936","PMC9198213",NA,"https://doi.org/10.1007/s10611-022-10038-x",FALSE,"DEAL Springer Nature Germany"
