"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2021","1931.47","10.3390/vaccines9070750",FALSE,"MDPI","Vaccines","2076-393X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44303","44303"
"University of Regensburg","2021","1931.47","10.3390/vaccines9060642",FALSE,"MDPI","Vaccines",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44328","44328"
"University of Regensburg","2021","2579.33","10.1016/j.brs.2021.01.013",FALSE,"Elsevier","Brain Stimulation",NA,"cc_by_nc_nd_4",NA,"oai:epub.uni-regensburg.de:44637","44637"
"University of Regensburg","2021","323.87","10.3389/fpsyt.2021.708208",FALSE,"Frontiers Media SA","Frontiers in Psychiatry","1664-0640","cc_by_4",NA,"oai:epub.uni-regensburg.de:44873","44873"
"University of Regensburg","2021","323.87","10.3389/fneur.2021.676931",FALSE,"Frontiers Media SA","Frontiers in Neurology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45163","45163"
"University of Regensburg","2021","1502.26","10.3390/biom11060902",FALSE,"MDPI","Biomolecules",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45602","45602"
"University of Regensburg","0201","1754.06","10.1136/bmjopen-2020-042857",FALSE,"BMJ Publishing","BMJ Open",NA,"cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:45658","45658"
"University of Regensburg","2021","2124.61","10.3390/cancers13133193",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:45922","45922"
"University of Regensburg","2021","1931.47","10.3390/biomedicines9070796",FALSE,"MDPI","Biomedicines","2227-9059","cc_by_4",NA,"oai:epub.uni-regensburg.de:45985","45985"
"University of Regensburg","2021","1931.47","10.3390/ijms22136847",FALSE,"MDPI","International Journal of Molecular Sciences",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46000","46000"
"University of Regensburg","2021","1180.34","10.3390/jcm10143096",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:46006","46006"
"University of Regensburg","2021","2982.62","10.2147/jir.s314192",FALSE,"Dovepress","Journal of Inflammation Research","1178-7031","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:46047","46047"
"University of Regensburg","2021","2033.44","10.3389/fphys.2021.723105",FALSE,"Frontiers Media SA","Frontiers in Physiology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46084","46084"
"University of Regensburg","2021","2033.44","10.3389/fimmu.2021.722884",FALSE,"Frontiers Media SA","Frontiers in Immunology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46085","46085"
"University of Regensburg","2021","2033.44","10.3389/fnins.2021.718056",FALSE,"Frontiers Media SA","Frontiers in Neuroscience",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46087","46087"
"University of Regensburg","2021","2034.8","10.3389/fphys.2021.715485",FALSE,"Frontiers Media SA","Frontiers in Physiology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46088","46088"
"University of Regensburg","2021","2033.44","10.3389/fimmu.2021.712948",FALSE,"Frontiers Media SA","Frontiers in Immunology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46089","46089"
"University of Regensburg","2021","2034.81","10.3389/fpls.2021.709945",FALSE,"Frontiers Media SA","Frontiers in Plant Science",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:46090","46090"
"University of Regensburg","2021","1931.46","10.3390/molecules26134068",FALSE,"MDPI","Molecules","1420-3049","cc_by_4",NA,"oai:epub.uni-regensburg.de:46298","46298"
"University of Regensburg","2021","1190","10.1515/anona-2020-0183",FALSE,"DeGruyter","Advances in Nonlinear Analysis","2191-950X, 2191-9496","cc_by_4",NA,"oai:epub.uni-regensburg.de:47744","47744"
"University of Regensburg","2021","2231.12","10.1155/2021/2321504",FALSE,"Hindawi","BioMed Research International","2314-6141, 2314-6133","cc_by_4",NA,"oai:epub.uni-regensburg.de:47846","47846"
"University of Regensburg","2021","323.87","10.3389/fpsyt.2021.608997",FALSE,"Frontiers Media SA","Frontiers in Psychiatry","1664-0640","cc_by_4",NA,"oai:epub.uni-regensburg.de:47847","47847"
"University of Regensburg","2021","2028.44","10.3389/fmed.2021.641244",FALSE,"Frontiers Media SA","Frontiers in Medicine","2296-858X","cc_by_4",NA,"oai:epub.uni-regensburg.de:47848","47848"
"University of Regensburg","2021","323.87","10.3389/fphar.2021.599561",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"oai:epub.uni-regensburg.de:47849","47849"
"University of Regensburg","2021","2015.66","10.3389/fmicb.2021.686977",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X","cc_by_4",NA,"oai:epub.uni-regensburg.de:47853","47853"
"University of Regensburg","2021","2124.61","10.3390/v13040653",FALSE,"MDPI","Viruses","1999-4915","cc_by_4",NA,"oai:epub.uni-regensburg.de:47901","47901"
"University of Regensburg","2021","965.73","10.3390/jcp1030026",FALSE,"MDPI","Journal of Cybersecurity and Privacy","2624-800X","cc_by_4",NA,"oai:epub.uni-regensburg.de:49279","49279"
"University of Regensburg","2021","1602.81","10.3389/fonc.2021.684733",FALSE,"Frontiers Media SA","Frontiers in Oncology","2234-943X","cc_by_4",NA,"oai:epub.uni-regensburg.de:49316","49316"
"University of Regensburg","2021","1917.73","10.3389/fdmed.2021.703549",FALSE,"Frontiers Media SA","Frontiers in Dental Medicine","2673-4915","cc_by_4",NA,"oai:epub.uni-regensburg.de:49317","49317"
"University of Regensburg","2021","2033.44","10.3389/fpsyg.2021.640518",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:49373","49373"
"University of Regensburg","2021","2033.44","10.3389/fped.2021.678937",FALSE,"Frontiers Media SA","Frontiers in Pediatrics",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:49374","49374"
"University of Regensburg","2021","2124.61","10.3390/v13040653",FALSE,"MDPI","Viruses","1999-4915","cc_by_4",NA,"oai:epub.uni-regensburg.de:50846","50846"
"University of Regensburg","2021","1702.87","10.1371/journal.pone.0252478",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:50847","50847"
"University of Regensburg","2021","1702.87","10.1371/journal.pone.0252649",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:50848","50848"
"University of Regensburg","2021","2972.62","10.2147/jpr.s313868",FALSE,"Dovepress","Journal of Pain Research","1178-7090","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:50849","50849"
"University of Regensburg","2021","1180.33","10.3390/jcm10143095",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:50850","50850"
"University of Regensburg","2021","1754","10.1136/bmjopen-2021-052004",FALSE,"BMC Open","BMJ Open","2044-6055, 2044-6055","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:51119","51119"
"University of Regensburg","2021","1578.46","10.1136/bmjopen-2020-047733",FALSE,"BMC Open","BMJ Open","2044-6055, 2044-6055","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:51120","51120"
"University of Regensburg","2021","1738.33","10.3390/antibiotics10080921",FALSE,"MDPI","Antibiotics","2079-6382","cc_by_4",NA,"oai:epub.uni-regensburg.de:51367","51367"
