"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2016","1494.32","10.3389/fneur.2016.00046",FALSE,"Frontiers Media SA","Frontiers in Neurology",NA,NA,NA,"http://epub.uni-regensburg.de/33588/","33588"
"University of Regensburg","2017","380","10.4103/2152-7806.176371",FALSE,"Medknow Publications","Surgical Neurology International",NA,NA,NA,"http://epub.uni-regensburg.de/33940/","33940"
"University of Regensburg","2016","1600.73","10.1371/journal.pone.0157430",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/34454/","34454"
"University of Regensburg","2017","1400","10.1186/s12947-017-0120-9",FALSE,"BioMed Central","Cardiovascular Ultrasound","1476-7120","cc_by_4",NA,"http://epub.uni-regensburg.de/36639/","36639"
"University of Regensburg","2017","1512","10.1186/s13049-017-0469-7",FALSE,"BioMed Central","Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine","1757-7241","cc_by_4",NA,"http://epub.uni-regensburg.de/36640/","36640"
"University of Regensburg","2016","1396","10.1186/s12955-017-0821-7",FALSE,"BioMed Central","Health and Quality of Life Outcomes","1477-7525","cc_by_4",NA,"http://epub.uni-regensburg.de/36641/","36641"
"University of Regensburg","2016","1396","10.1186/s12865-017-0236-6",FALSE,"BioMed Central","BMC Immunology","1471-2172","cc_by_4",NA,"http://epub.uni-regensburg.de/36642/","36642"
"University of Regensburg","2016","1396","10.1186/s12862-017-1099-4",FALSE,"BioMed Central","BMC Evolutionary Biology","1471-2148","cc_by_4",NA,"http://epub.uni-regensburg.de/36643/","36643"
"University of Regensburg","2016","1396","10.1186/s40360-017-0185-y",FALSE,"BioMed Central","BMC Pharmacology and Toxicology","2050-6511","cc_by_4",NA,"http://epub.uni-regensburg.de/36646/","36646"
"University of Regensburg","2016","1396","10.1186/s12955-017-0801-y",FALSE,"BioMed Central","Health and Quality of Life Outcomes","1477-7525","cc_by_4",NA,"http://epub.uni-regensburg.de/36648/","36648"
"University of Regensburg","2016","1684","10.1186/s12957-017-1283-4",FALSE,"BioMed Central","World Journal of Surgical Oncology","1477-7819","cc_by_4",NA,"http://epub.uni-regensburg.de/36650/","36650"
"University of Regensburg","2016","1396","10.1186/s12895-017-0064-7",FALSE,"BioMed Central","BMC Dermatology","1471-5945","cc_by_4",NA,"http://epub.uni-regensburg.de/36651/","36651"
"University of Regensburg","2016","1396","10.1186/s12871-017-0393-4",FALSE,"BioMed Central","BMC Anesthesiology","1471-2253","cc_by_4",NA,"http://epub.uni-regensburg.de/36652/","36652"
"University of Regensburg","2016","1396","10.1186/s12867-017-0097-9",FALSE,"BioMed Central","BMC Molecular Biology","1471-2199","cc_by_4",NA,"http://epub.uni-regensburg.de/36653/","36653"
"University of Regensburg","2016","1396","10.1186/s13014-017-0850-8",FALSE,"BioMed Central","Radiation Oncology","1748-717X","cc_by_4",NA,"http://epub.uni-regensburg.de/36654/","36654"
"University of Regensburg","2016","1396","10.1186/s12901-017-0039-7",FALSE,"BioMed Central","BMC Ear, Nose and Throat Disorders","1472-6815","cc_by_4",NA,"http://epub.uni-regensburg.de/36656/","36656"
"University of Regensburg","2016","1396","10.1186/s12859-017-1689-6",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105","cc_by_4",NA,"http://epub.uni-regensburg.de/36657/","36657"
"University of Regensburg","2016","1396","10.1186/s12885-017-3246-0",FALSE,"BioMed Central","BMC Cancer","1471-2407","cc_by_4",NA,"http://epub.uni-regensburg.de/36658/","36658"
"University of Regensburg","2016","1396","10.1186/s12898-017-0129-9",FALSE,"BioMed Central","BMC Ecology","1472-6785","cc_by_4",NA,"http://epub.uni-regensburg.de/36659/","36659"
"University of Regensburg","2018","1660.68","10.3390/ijms19020563",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/36790/","36790"
"University of Regensburg","2018","1374.55","10.3390/ijms19020367",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/36858/","36858"
"University of Regensburg","2018","1437.5","10.1371/journal.pone.0194292",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/36907/","36907"
"University of Regensburg","2018","1071","10.17645/pag.v6i1.1187",FALSE,"Cogitatio","Politics and Governance","2183-2463","cc_by_4",NA,"http://epub.uni-regensburg.de/36931/","36931"
"University of Regensburg","2018","2380","10.1002/jcsm.12279",FALSE,"Wiley Subscription Services Inc.","Journal of Cachexia, Sarcopenia and Muscle","2190-5991","cc_by_nc_4",NA,"http://epub.uni-regensburg.de/36937/","36937"
"University of Regensburg","2018","4403","10.1038/s41467-017-02674-y",FALSE,"Springer Nature","Nature Communications","2041-1723","cc_by_4",NA,"http://epub.uni-regensburg.de/36938/","36938"
"University of Regensburg","2018","1815.92","10.3389/fimmu.2018.00216",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224","cc_by_4",NA,"http://epub.uni-regensburg.de/36941/","36941"
"University of Regensburg","2018","1630.3","10.1038/s41598-018-22541-0",FALSE,"Springer Nature","Scientific Reports",NA,"cc_by_4","29523811","http://epub.uni-regensburg.de/36947/","36947"
"University of Regensburg","2018","1847.68","10.3389/fnins.2018.00068",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X","cc_by_4",NA,"http://epub.uni-regensburg.de/37292/","37292"
"University of Regensburg","2018","1847.68","10.3389/fimmu.2018.00263",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224","cc_by_4",NA,"http://epub.uni-regensburg.de/37293/","37293"
"University of Regensburg","2018","1847.68","10.3389/fnmol.2018.00038",FALSE,"Frontiers Media SA","Frontiers in Molecular Neuroscience","1662-5099","cc_by_4",NA,"http://epub.uni-regensburg.de/37294/","37294"
"University of Regensburg","2018","1820.6","10.1136/bmjopen-2017-019342",FALSE,"BMJ Journals","BMJ Open","2044-6055, 2044-6055","cc_by_4",NA,"http://epub.uni-regensburg.de/37295/","37295"
"University of Regensburg","2018","1999.2","10.3389/fpsyg.2018.00183",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/37296/","37296"
"University of Regensburg","2018","2534.7","10.1093/nar/gkx1236",FALSE,"Oxford University Press","Nucleic Acids Research","1362-4962, 0305-1048","cc_by_4",NA,"http://epub.uni-regensburg.de/37297/","37297"
"University of Regensburg","2018","727.09","10.1177/2325967118760190",FALSE,"SAGE","Orthopaedic Journal of Sports Medicine","2325-9671, 2325-9671","cc_by_nc_nd_4",NA,"http://epub.uni-regensburg.de/37298/","37298"
"University of Regensburg","2018","1938.9","10.1155/2018/7617524",FALSE,"Hindawi","Journal of Diabetes Research","2314-6753, 2314-6745","cc_by_4",NA,"http://epub.uni-regensburg.de/37299/","37299"
"University of Regensburg","2018","1841.95","10.3389/fpsyg.2018.00220",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/37300/","37300"
"University of Regensburg","2018","1630.3","10.1038/s41598-018-22146-7",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/37301/","37301"
"University of Regensburg","2018","710.01","10.1177/2041669518761463",FALSE,"SAGE","i-Perception","2041-6695, 2041-6695","cc_by_4",NA,"http://epub.uni-regensburg.de/37302/","37302"
"University of Regensburg","2018","727.39","10.1021/acsomega.8b00128",FALSE,"American Chemical Society","ACS Omega","2470-1343, 2470-1343",NA,NA,"http://epub.uni-regensburg.de/37314/","37314"
