"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2019","1697.87","10.1371/journal.pone.0214747",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:40040","40040"
"University of Regensburg","2019","1697.87","10.1371/journal.pone.0214069",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:40137","40137"
"University of Regensburg","2019","1540.42","10.3390/ijms20194684",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067, 1661-6596","cc_by_4",NA,"oai:epub.uni-regensburg.de:41520","41520"
"University of Regensburg","2021","1666.16",NA,FALSE,"Public Library of Science","PLoS One","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:44244","44244"
"University of Regensburg","2021","2431.17","10.2147/jpr.s294524",FALSE,"DovePress","Journal of Pain research",NA,"cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44353","44353"
"University of Regensburg","2021","1996.87","10.3389/fsurg.2021.648853",FALSE,"Frontiers Media SA","Frontiers in Surgery",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44354","44354"
"University of Regensburg","2021","317.46",NA,FALSE,"MDPI","IJMS",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44409","44409"
"University of Regensburg","2021","1212.26",NA,FALSE,"MDPI","JCM",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44430","44430"
"University of Regensburg","2021","1988.3",NA,FALSE,"MDPI","Cells",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44432","44432"
"University of Regensburg","2021","1931.47","10.3390/cells10051113",FALSE,"MDPI","Cells",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44434","44434"
"University of Regensburg","2021","1996.87","10.3389/fnagi.2021.647285",FALSE,"Frontiers Media SA","Frontiers in Aging Neuroscience",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44444","44444"
"University of Regensburg","2021","1996.87","10.3389/fevo.2021.646667",FALSE,"Frontiers Media SA","Frontiers in Ecology and Evolution",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44446","44446"
"University of Regensburg","2021","1939.62",NA,FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_nd_4",NA,"oai:epub.uni-regensburg.de:44451","44451"
"University of Regensburg","2021","2017.05","10.1093/bjsopen/zrab005",FALSE,"Oxford University Press","BJS Open (British Journal of Surgery)","2474-9842","cc_by_4",NA,"oai:epub.uni-regensburg.de:44458","44458"
"University of Regensburg","2021","1818.52",NA,FALSE,"Frontiers Media SA","Frontiers in Plant Science",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44487","44487"
"University of Regensburg","2021","933.83","10.3389/feduc.2020.579982",FALSE,"Frontiers Media SA","Frontiers in Education",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44488","44488"
"University of Regensburg","2021","1983.69","10.3390/ijms22042036",FALSE,"MDPI","IJMS",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44490","44490"
"University of Regensburg","2021","2412.68","10.3390/jcm10050907",FALSE,"Multidisciplinary Digital Publishing Institute (MDPI)","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:44715","44715"
"University of Regensburg","2021","2702.98","10.1063/5.0029968",FALSE,"American Institute of Physics, AIP","APL Materials",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44752","44752"
"University of Regensburg","2021","1963.5","10.1080/17453674.2021.1882092",FALSE,"Taylor and Francis","Acta Orthopaedica NES","1745-3682","cc_by_4",NA,"oai:epub.uni-regensburg.de:44805","44805"
"University of Regensburg","2021","1487.5","10.4081/mrm.2021.732",FALSE,"pagepress","Multidisciplinary Respiratory Medicine",NA,"cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44861","44861"
"University of Regensburg","2021","1385.12","10.3390/diagnostics11020312",FALSE,"MDPI","diagnostics",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44870","44870"
"University of Regensburg","2021","2124.61","10.3390/cancers13071616",FALSE,"MDPI","Cancers",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44882","44882"
"University of Regensburg","2021","1996.87","10.3389/fphy.2021.668149",FALSE,"Frontiers Media SA","Frontiers in Physics",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44995","44995"
"University of Regensburg","2021","1964.98","10.3389/fpsyg.2021.666200",FALSE,"Frontiers Media SA","Psychology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44996","44996"
"University of Regensburg","2021","1485.77","10.3389/fmicb.2021.661827",FALSE,"Frontiers Media SA","Frontiers in Microbiology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44998","44998"
"University of Regensburg","2021","1964.98","10.3389/fimmu.2021.657894",FALSE,"Frontiers Media SA","Immunology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44999","44999"
"University of Regensburg","2021","2221.19","10.3390/ijerph18136881",FALSE,"MDPI","International Journal of Environmental Research and Public Health",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45082","45082"
"University of Regensburg","2021","2124.61","10.3390/cancers13123058",FALSE,"MDPI","Cancers",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45090","45090"
"University of Regensburg","2021","2124.61","10.3390/jcm10081649",FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45157","45157"
"University of Regensburg","2021","1935.65","10.3390/cells10040732",FALSE,"MDPI","Cells",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45158","45158"
"University of Regensburg","2021","2221.19","10.3390/ijerph18094492",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601","cc_by_4",NA,"oai:epub.uni-regensburg.de:45160","45160"
"University of Regensburg","2021","1053.15","10.1080/23311908.2021.1909243",FALSE,"Taylor & Francis","Cogent Psychology","2331-1908","cc_by_4",NA,"oai:epub.uni-regensburg.de:45161","45161"
"University of Regensburg","2021","2124.61","10.3390/jcm10081580",FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45162","45162"
"University of Regensburg","2021","2124.61","10.3390/jcm10071500",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:45188","45188"
"University of Regensburg","2021","2124.61","10.3390/cancers13081756",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:45194","45194"
"University of Regensburg","2021","2124.61","10.3390/s21093243",FALSE,"MDPI","Sensors","1424-8220","cc_by_4",NA,"oai:epub.uni-regensburg.de:45248","45248"
"University of Regensburg","2021","2032.4","10.3389/fneur.2021.616289",FALSE,"Frontiers Media SA","Frontiers in Neurology","1664-2295","cc_by_4",NA,"oai:epub.uni-regensburg.de:45256","45256"
"University of Regensburg","2021","2032.4","10.3389/fped.2021.634343",FALSE,"Frontiers Media SA","Frontiers in Pediatrics","2296-2360","cc_by_4",NA,"oai:epub.uni-regensburg.de:45261","45261"
"University of Regensburg","2021","1558.9","10.1016/j.ultrasmedbio.2021.02.014",FALSE,"Elsevier","Ultrasound in Medicine & Biology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45271","45271"
"University of Regensburg","2021","1931.47","10.3390/cells10051092",FALSE,"MDPI","Cells",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45282","45282"
"University of Regensburg","2021","2124.61",NA,FALSE,"MDPI","Cancers",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45283","45283"
"University of Regensburg","2021","714","10.1093/jscr/rjab107",FALSE,"Oxford Academic","Journal of Surgical Case Reports","2042-8812","cc_by_4",NA,"oai:epub.uni-regensburg.de:45290","45290"
"University of Regensburg","2021","1964.98","10.3389/fmed.2021.675987",FALSE,"Frontiers Media SA","Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45293","45293"
"University of Regensburg","2021","1738.33","10.3390/jpm11060536",FALSE,"MDPI","Journal of Personalized Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45294","45294"
"University of Regensburg","2021","1641.75","10.3390/metabo11050277",FALSE,"MDPI","Metabolites",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45381","45381"
"University of Regensburg","2021","2142.62",NA,FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45387","45387"
"University of Regensburg","2021","2124.61","10.3390/cancers13071595",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:45460","45460"
"University of Regensburg","2021","2124.61","10.3390/jcm10081621",FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_nd_4",NA,"oai:epub.uni-regensburg.de:45527","45527"
"University of Regensburg","2021","2124.61","10.3390/cancers13102439",FALSE,"MDPI","Cancers",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:45576","45576"
"University of Regensburg","2021","655.07","10.1177/21582440211009220",FALSE,"SAGE","SAGE Open","2158-2440","cc_by_4",NA,"oai:epub.uni-regensburg.de:45579","45579"
