"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Regensburg U",2021,2084.88,"10.1016/j.jlr.2021.100050",FALSE,"Elsevier BV","The Journal of Lipid Research","0022-2275","0022-2275",NA,"0022-2275","http://creativecommons.org/licenses/by/4.0/",TRUE,"33600775","PMC8010702",NA,"oai:epub.uni-regensburg.de:44921",TRUE
"Regensburg U",2021,1906.38,"10.3324/haematol.2019.229252",FALSE,"Ferrata Storti Foundation (Haematologica)","Haematologica","1592-8721","0390-6078","1592-8721","0390-6078","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"31879324","PMC7849569",NA,"oai:epub.uni-regensburg.de:45155",TRUE
"Regensburg U",2021,1931.47,"10.3390/ijms22147660",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"34299278","PMC8306213",NA,"oai:epub.uni-regensburg.de:45923",TRUE
"Regensburg U",2021,1931.47,"10.3390/ijms22157886",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"34360651","PMC8346059",NA,"oai:epub.uni-regensburg.de:46054",TRUE
"Regensburg U",2021,1931.47,"10.3390/ijms22157852",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"34360618","PMC8346050",NA,"oai:epub.uni-regensburg.de:46060",TRUE
"Regensburg U",2021,1448.6,"10.3390/medicina57090982",FALSE,"MDPI AG","Medicina","1648-9144",NA,"1648-9144","1010-660X","https://creativecommons.org/licenses/by/4.0/",TRUE,"34577905","PMC8470916",NA,"oai:epub.uni-regensburg.de:46077",TRUE
"Regensburg U",2021,1803.33,"10.1371/journal.pone.0256912",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"34469494","PMC8409676",NA,"oai:epub.uni-regensburg.de:47899",TRUE
"Regensburg U",2021,2125.3,"10.3389/fimmu.2021.767175",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"35003081","PMC8732951",NA,"oai:epub.uni-regensburg.de:49249",TRUE
"Regensburg U",2021,1963.5,"10.1080/17453674.2021.1980676",FALSE,"Medical Journals Sweden AB","Acta Orthopaedica","1745-3674","1745-3674","1745-3682","1745-3674","http://creativecommons.org/licenses/by/4.0/",TRUE,"34607501","PMC8635535",NA,"oai:epub.uni-regensburg.de:49292",TRUE
"Regensburg U",2021,1931.47,"10.3390/app11198873",FALSE,"MDPI AG","Applied Sciences","2076-3417",NA,"2076-3417","2076-3417","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,"oai:epub.uni-regensburg.de:49322",TRUE
"Regensburg U",2021,1842.76,"10.1371/journal.pone.0258018",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"34587211","PMC8480873",NA,"oai:epub.uni-regensburg.de:49380",TRUE
"Regensburg U",2022,715.53,"10.22203/ecm.v042a27",FALSE,"European Cells and Materials","European Cells and Materials","1473-2262",NA,NA,"1473-2262","cc_by_4",TRUE,"34846723",NA,NA,"oai:epub.uni-regensburg.de:50984",TRUE
"Regensburg U",2021,2431.25,"10.1155/2021/9920189",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6141","2314-6133","2314-6141","2314-6133","https://creativecommons.org/licenses/by/4.0/",TRUE,"34476260","PMC8408007",NA,"oai:epub.uni-regensburg.de:51366",FALSE
"Regensburg U",2021,1962.37,"10.1097/md.0000000000027060",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Medicine","0025-7974","0025-7974","1536-5964","0025-7974","http://creativecommons.org/licenses/by/4.0",TRUE,"34449497","PMC10545238",NA,"oai:epub.uni-regensburg.de:51372",TRUE
"Regensburg U",2022,2150,"10.1371/journal.pone.0256560",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"34437617","PMC8389364",NA,"oai:epub.uni-regensburg.de:51409",TRUE
