"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2017","1576.06","10.1371/journal.pone.0178821",FALSE,"PUBLIC LIBRARY SCIENCE","PLoS ONE","1932-6203",NA,NA,"http://epub.uni-regensburg.de/36056/","36056"
"University of Regensburg","2017","1576.06","10.1371/journal.pone.0178875",FALSE,"PUBLIC LIBRARY SCIENCE","PLoS ONE","1932-6203",NA,NA,"http://epub.uni-regensburg.de/36140/","36140"
"University of Regensburg","2018","787.59","10.1090/bproc/38",FALSE,"AMS","AMS Series B","2330-1511","cc_by",NA,"http://epub.uni-regensburg.de/37671/","37671"
"University of Regensburg","2018","2011.95","10.3389/fpsyg.2018.02011",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/37955/","37955"
"University of Regensburg","2018","2011.95","10.3389/fphar.2018.01258",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"http://epub.uni-regensburg.de/37956/","37956"
"University of Regensburg","2018","2011.95","10.3389/fphar.2018.01279",FALSE,"Frontiers Media SA","Frontiers in Pharmacology",NA,"cc_by_4",NA,"http://epub.uni-regensburg.de/37957/","37957"
"University of Regensburg","2019","1588.65","10.1080/20008198.2018.1423824",FALSE,"Taylor & Francis Online","European Journal of Psychotraumatology","2000-8066, 2000-8198","cc_by_4",NA,"http://epub.uni-regensburg.de/38265/","38265"
"University of Regensburg","2019","1659.19","10.1371/journal.pone.0210099",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/38266/","38266"
"University of Regensburg","2019","1555.06","10.1371/journal.pone.0209328",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/38267/","38267"
"University of Regensburg","2019","1513.78","10.3390/ijms20030484",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/38268/","38268"
"University of Regensburg","2019","1999.47","10.3389/fimmu.2018.02768",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224","cc_by_4",NA,"http://epub.uni-regensburg.de/38277/","38277"
"University of Regensburg","2019","1999.47","10.3389/fpsyg.2018.02477",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/38278/","38278"
"University of Regensburg","2019","1999.47","10.3389/fphar.2018.01357",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"http://epub.uni-regensburg.de/38279/","38279"
"University of Regensburg","2019","1999.47","10.3389/fphar.2018.01380",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"http://epub.uni-regensburg.de/38280/","38280"
"University of Regensburg","5019","1490.46","10.3390/ijms20030585",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/38293/","38293"
"University of Regensburg","2019","731","10.1038/s41467-018-08112-x",FALSE,"Springer Nature","Nature Communications","2041-1723","cc_by_4",NA,"http://epub.uni-regensburg.de/38294/","38294"
"University of Regensburg","2019","1630.3","10.1038/s41598-018-37200-7",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/38295/","38295"
