"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"HHU Düsseldorf",2021,3959.16,"10.1111/hir.12361",TRUE,"Wiley-Blackwell","Health Information & Libraries Journal","1471-1834","1471-1834","1471-1842","1471-1834","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33682996",NA,"ut:000626091400001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1002/adsu.202000285",TRUE,"Wiley-Blackwell","Advanced Sustainable Systems","2366-7486","2366-7486","2366-7486","2366-7486","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000616972600001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1111/febs.15724",TRUE,"Wiley-Blackwell","FEBS Journal","1742-464X","1742-464X","1742-4658","1742-464X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33482024",NA,"ut:000616927500001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1002/adbi.202000307",TRUE,"Wiley-Blackwell","Advanced Biology","2701-0198","2701-0198","2701-0198","2701-0198","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34028208",NA,"ut:000655219800008",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1111/cen.14419",TRUE,"Wiley-Blackwell","Clinical Endocrinology","0300-0664","0300-0664","1365-2265","0300-0664","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33484159",NA,"ut:000614498500001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1002/ardp.202000486",TRUE,"Wiley-Blackwell","Archiv der Pharmazie","0365-6233","0365-6233","1521-4184","0365-6233","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"33615541",NA,"ut:000620193800001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1111/roie.12539",TRUE,"Wiley-Blackwell","Review of International Economics","0965-7576","0965-7576","1467-9396","0965-7576","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000626537400001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1111/psyp.13792",TRUE,"Wiley-Blackwell","Psychophysiology","0048-5772","0048-5772","1469-8986","0048-5772","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33604896",NA,"ut:000619365800001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1111/jpi.12724",TRUE,"Wiley-Blackwell","Journal of Pineal Research","0742-3098","0742-3098","1600-079X","0742-3098","http://creativecommons.org/licenses/by/4.0/",TRUE,"33615553",NA,"ut:000625458000001",NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1002/mana.202000111",TRUE,"Wiley-Blackwell","Mathematische Nachrichten","0025-584X","0025-584X","1522-2616","0025-584X",NA,FALSE,NA,NA,NA,NA,FALSE,"DEAL Wiley Germany"
"HHU Düsseldorf",2021,3959.16,"10.1002/cmdc.202001011",TRUE,"Wiley-Blackwell","ChemMedChem","1860-7179","1860-7179","1860-7187","1860-7179","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33629513","PMC8251746","ut:000632499800001",NA,FALSE,"DEAL Wiley Germany"
