"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"HHU Düsseldorf",2021,1736,"10.1186/s12889-020-10109-5",FALSE,"Springer Nature","BMC Public Health","1471-2458",NA,"1471-2458","1471-2458","http://creativecommons.org/licenses/by/4.0/",TRUE,"33397344","PMC7781177","ut:000606926600007",NA,TRUE
"HHU Düsseldorf",2021,1432,"10.1186/s12905-020-01165-5",FALSE,"Springer Nature","BMC Women's Health","1472-6874",NA,"1472-6874","1472-6874","http://creativecommons.org/licenses/by/4.0/",TRUE,"33435958","PMC7802357","ut:000609490100003",NA,TRUE
"HHU Düsseldorf",2021,2900,"10.1038/s41467-020-20842-5",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"33504780","PMC7840983","ut:000614500600023",NA,TRUE
"HHU Düsseldorf",2021,2546,"10.1038/s42005-021-00522-6",FALSE,"Springer Nature","Communications Physics","2399-3650",NA,"2399-3650","2399-3650","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000614042400001",NA,TRUE
"HHU Düsseldorf",2021,1496,"10.1186/s13005-020-00254-y",FALSE,"Springer Nature","Head & Face Medicine","1746-160X",NA,"1746-160X","1746-160X","http://creativecommons.org/licenses/by/4.0/",TRUE,"33531044","PMC7856769","ut:000614057200001",NA,TRUE
"HHU Düsseldorf",2021,1543.7,"10.1038/s41598-021-81065-2",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"33536452","PMC7858638","ut:000616967000009",NA,TRUE
"HHU Düsseldorf",2021,1543.7,"10.1038/s41598-021-82191-7",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"33542252","PMC7862273","ut:000618049600019",NA,TRUE
"HHU Düsseldorf",2021,1647.72,"10.1186/s40001-021-00488-9",FALSE,"Springer Nature","European Journal of Medical Research","2047-783X",NA,"2047-783X","0949-2321","http://creativecommons.org/licenses/by/4.0/",TRUE,"33557953","PMC7871382","ut:000617622800002",NA,TRUE
"HHU Düsseldorf",2021,2900,"10.1038/s41467-020-20875-w",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"33568654","PMC7875994","ut:000620139600005",NA,TRUE
"HHU Düsseldorf",2021,1548.36,"10.1186/s13005-021-00259-1",FALSE,"Springer Nature","Head & Face Medicine","1746-160X",NA,"1746-160X","1746-160X","http://creativecommons.org/licenses/by/4.0/",TRUE,"33648547","PMC7919083","ut:000623976100001",NA,TRUE
"HHU Düsseldorf",2021,1672,"10.1186/s12893-021-01082-w",FALSE,"Springer Nature","BMC Surgery","1471-2482",NA,"1471-2482","1471-2482","https://creativecommons.org/licenses/by/4.0",TRUE,"33658016","PMC7931536","ut:000625623800003",NA,TRUE
"HHU Düsseldorf",2021,1543.7,"10.1038/s41598-021-85139-z",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"33707520","PMC7970967","ut:000629623300081",NA,TRUE
"HHU Düsseldorf",2021,1543.7,"10.1038/s41598-021-85711-7",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"33731839","PMC7971068","ut:000630511700028",NA,TRUE
"HHU Düsseldorf",2021,1592,"10.1186/s13019-021-01400-6",FALSE,"Springer Nature","Journal of Cardiothoracic Surgery","1749-8090",NA,"1749-8090","1749-8090","http://creativecommons.org/licenses/by/4.0/",TRUE,"33743765","PMC7981880","ut:000631547300003",NA,TRUE
"HHU Düsseldorf",2021,2546,"10.1038/s42003-021-01918-4",FALSE,"Springer Nature","Communications Biology","2399-3642",NA,"2399-3642","2399-3642","https://creativecommons.org/licenses/by/4.0",TRUE,"33772086","PMC7997952","ut:000635193900001",NA,TRUE
"HHU Düsseldorf",2021,2900,"10.1038/s41467-021-22117-z",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"33771987","PMC7997884","ut:000635230100033",NA,TRUE
"HHU Düsseldorf",2021,1592,"10.1186/s12872-021-01977-9",FALSE,"Springer Nature","BMC Cardiovascular Disorders","1471-2261",NA,"1471-2261","1471-2261","http://creativecommons.org/licenses/by/4.0/",TRUE,"33849460","PMC8045169","ut:000640259800002",NA,TRUE
"HHU Düsseldorf",2021,2219.04,"10.1186/s13054-021-03551-3",FALSE,"Springer Nature","Critical Care","1364-8535",NA,"1364-8535","1364-8535","https://creativecommons.org/licenses/by/4.0",TRUE,"33874987","PMC8054503","ut:000641705500002",NA,TRUE
"HHU Düsseldorf",2021,1896.12,"10.1186/s13075-021-02500-3",FALSE,"Springer Nature","Arthritis Research & Therapy","1478-6362",NA,"1478-6362","1478-6354","http://creativecommons.org/licenses/by/4.0/",TRUE,"33874994","PMC8054360","ut:000641663200002",NA,TRUE
"HHU Düsseldorf",2021,1482.12,"10.1186/s12859-021-04122-7",FALSE,"Springer Nature","BMC Bioinformatics","1471-2105",NA,"1471-2105","1471-2105","http://creativecommons.org/licenses/by/4.0/",TRUE,"33879053","PMC8056244","ut:000642542300003",NA,TRUE
"HHU Düsseldorf",2021,2546,"10.1038/s42003-021-02028-x",FALSE,"Springer Nature","Communications Biology","2399-3642",NA,"2399-3642","2399-3642","https://creativecommons.org/licenses/by/4.0",TRUE,"33927339","PMC8084999","ut:000656143000001",NA,TRUE
"HHU Düsseldorf",2021,1512,"10.1186/s12911-021-01506-w",FALSE,"Springer Nature","BMC Medical Informatics and Decision Making","1472-6947",NA,"1472-6947","1472-6947","http://creativecommons.org/licenses/by/4.0/",TRUE,"33962603","PMC8102841","ut:000648297100001",NA,TRUE
"HHU Düsseldorf",2021,1543.7,"10.1038/s41598-021-89675-6",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"33986409","PMC8119969","ut:000656946100011",NA,TRUE
"HHU Düsseldorf",2021,1896.12,"10.1186/s13075-021-02509-8",FALSE,"Springer Nature","Arthritis Research & Therapy","1478-6362",NA,"1478-6362","1478-6354","https://creativecommons.org/licenses/by/4.0",TRUE,"34020693","PMC8138978","ut:000657755100001",NA,TRUE
