"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1080/09668136.2024.2327250",NA,NA,NA,NA,NA,NA,NA,NA
"10.4271/09-12-01-0007",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cej.2024.148655",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym16030381",NA,NA,NA,NA,NA,NA,NA,NA
"10.1152/jn.00129.2024",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/f15020263",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/oe.520643",NA,NA,NA,NA,NA,NA,32.59,NA
"10.3926/jiem.7182",NA,NA,NA,NA,NA,NA,NA,NA
"10.2355/isijinternational.isijint-2023-436",NA,NA,585.94,NA,NA,NA,NA,NA
"10.17743/jaes.2022.0143",NA,NA,NA,NA,NA,NA,NA,NA
"10.5194/angeo-42-117-2024",NA,NA,1106.83,NA,NA,NA,NA,NA
"10.1039/d4ra01380h",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3na00876b",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/oe.508004",NA,NA,NA,NA,NA,NA,31.09,NA
"10.1504/ijhfe.2024.139191",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/oe.505539",NA,NA,NA,NA,NA,NA,31.77,NA
"10.1364/oe.513734",NA,NA,NA,NA,NA,NA,31.91,NA
"10.1364/oe.509813",NA,NA,NA,NA,NA,NA,33.31,NA
"10.1103/physrevresearch.5.043199",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4ra02281e",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4ra02130d",NA,NA,NA,NA,NA,NA,NA,NA
"10.1152/ajpregu.00246.2023",NA,NA,NA,NA,NA,NA,NA,NA
"10.1152/ajpregu.00260.2023",NA,NA,NA,NA,NA,NA,NA,NA
"10.26508/lsa.202302244",NA,NA,NA,NA,NA,NA,NA,NA
"10.1128/spectrum.00348-24",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3ma01090b",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d3ma00828b",NA,NA,NA,NA,NA,NA,NA,NA
"10.1126/sciadv.adl2267",NA,NA,NA,NA,NA,NA,NA,NA
"10.1126/sciadv.adi3180",NA,NA,NA,NA,NA,NA,NA,NA
"10.62492/sefijeea.v1i1.16",NA,NA,NA,NA,NA,NA,NA,NA
"10.1162/comj_a_00675",NA,NA,NA,NA,NA,NA,NA,NA
"10.1142/s0219455425400176",NA,NA,NA,NA,NA,NA,NA,NA
"10.1162/leon_a_02608",NA,NA,NA,NA,NA,NA,NA,NA
"10.1142/s0219455425400127",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4ma00094c",NA,NA,NA,NA,NA,NA,NA,NA
"10.1039/d4na00191e",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/cleo_si.2024.sw4n.3",NA,NA,NA,NA,NA,NA,NA,NA
"10.1364/ol.531038",NA,NA,NA,NA,NA,NA,33.04,NA
"10.1038/s44183-024-00075-5",NA,NA,NA,NA,NA,NA,56.41,NA
"10.1016/j.jbc.2024.107795",NA,NA,NA,NA,NA,NA,NA,NA
