"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Institut für Arbeitsmarkt- und Berufsforschung",2022,732.09,"10.1177/23780231221117910",FALSE,"SAGE Publications","Socius: Sociological Research for a Dynamic World","2378-0231","2378-0231","2378-0231","2378-0231","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"35991907","PMC9378828","ut:000842528900001",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,945.91,"10.1186/s40878-022-00289-x",FALSE,"Springer Nature","Comparative Migration Studies","2214-594X",NA,"2214-594X","2214-594X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000780881700001",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1016.3,"10.1177/23780231221136487",FALSE,"SAGE Publications","Socius: Sociological Research for a Dynamic World","2378-0231","2378-0231","2378-0231","2378-0231","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,"ut:000927909200001",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1071,"10.17645/si.v10i2.5104",FALSE,"Cogitatio","Social Inclusion","2183-2803",NA,"2183-2803","2183-2803","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000810235800010",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1071,"10.17645/si.v10i2.5103",FALSE,"Cogitatio","Social Inclusion","2183-2803",NA,"2183-2803","2183-2803","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000810235800014",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1238.12,"10.3389/frai.2022.868789",FALSE,"Frontiers Media SA","Frontiers in Artificial Intelligence","2624-8212",NA,"2624-8212","2624-8212","https://creativecommons.org/licenses/by/4.0/",TRUE,"35592650","PMC9111009","ut:000913729900001",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1249.5,"10.1016/j.jpolmod.2022.05.006",TRUE,"Elsevier BV","Journal of Policy Modeling","0161-8938","0161-8938",NA,"0161-8938","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000880132200003",NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1487.5,"10.3233/wor-205046",TRUE,"IOS Press","Work","1051-9815","1051-9815","1875-9270","1051-9815","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"35527587","PMC9398074",NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1605,"10.3790/sfo.2022.00.0000.berhard_roehrer_senghaas",TRUE,"Duncker & Humblot GmbH","Sozialer Fortschritt","1865-5386","0038-609X","1865-5386","0038-609X",NA,TRUE,NA,NA,NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,1999.2,"10.1016/j.jeconom.2022.03.004",TRUE,"Elsevier BV","Journal of Econometrics","0304-4076","0304-4076",NA,"0304-4076","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2034.9,"10.1016/j.euroecorev.2022.104332",TRUE,"Elsevier BV","European Economic Review","0014-2921","0014-2921",NA,"0014-2921","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000896773300002",NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2046.8,"10.1016/j.ssmph.2022.101054",FALSE,"Elsevier BV","SSM - Population Health","2352-8273","2352-8273",NA,"2352-8273","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"35229013","PMC8865935","ut:000789745100015",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2080.91,"10.1332/175795921x16643819920960",TRUE,"Bristol University Press","Longitudinal and Life Course Studies","1757-9597",NA,"1757-9597","1757-9597","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2138.14,"10.1186/s12889-021-12370-8",FALSE,"Springer Nature","BMC Public Health","1471-2458",NA,"1471-2458","1471-2458","https://creativecommons.org/licenses/by/4.0",TRUE,"35012484","PMC8751068","ut:000740997100009",NA,TRUE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2380,"10.1515/zsr-2022-0005",TRUE,"Walter de Gruyter GmbH","Zeitschrift für Sozialreform","0514-2776","0514-2776","2366-0295","0514-2776","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2410.01,"10.3368/jhr.0720-11051r1",TRUE,"University of Wisconsin Press","Journal of Human Resources","0022-166X","0022-166X","1548-8004","0022-166X",NA,FALSE,NA,NA,NA,NA,FALSE
"Institut für Arbeitsmarkt- und Berufsforschung",2022,2481.04,"10.3368/jhr.0920-11159r1",TRUE,"University of Wisconsin Press","Journal of Human Resources","0022-166X","0022-166X","1548-8004","0022-166X",NA,TRUE,NA,NA,NA,NA,FALSE
