"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1002/admi.202300471",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/nano.202300021",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/open.202300032",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.actpsy.2023.104085",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cirpj.2023.06.007",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.isci.2023.106599",NA,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jrp.2023.104383",NA,NA,NA,NA,NA,NA,NA,NA
"10.1038/s41598-023-38201-x",NA,NA,NA,NA,NA,NA,NA,NA
"10.1103/physrevb.108.045304",NA,NA,NA,NA,NA,NA,NA,NA
"10.1107/s2056989023000956",NA,NA,NA,NA,NA,NA,NA,NA
"10.1109/access.2023.3323252",NA,NA,NA,NA,NA,NA,NA,NA
"10.1162/artl_a_00426",NA,NA,NA,NA,NA,NA,NA,NA
"10.1167/jov.23.8.8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1177/23780231231171110",NA,NA,NA,NA,NA,NA,NA,NA
"10.1186/s13104-023-06418-8",NA,NA,NA,NA,NA,NA,NA,NA
"10.1287/opre.2023.2470",NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1011024",NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0283565",NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0284558",NA,NA,NA,NA,NA,NA,NA,NA
"10.1515/lingvan-2023-0029",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fams.2023.1160250",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/feduc.2023.1147954",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpsyg.2023.1098105",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpsyg.2023.1107306",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpsyg.2023.1144861",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fpsyg.2023.1193822",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/frai.2023.1247755",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/frhs.2023.1100225",NA,NA,NA,NA,NA,NA,NA,NA
"10.3389/fspor.2023.1200246",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/bioengineering10060703",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/bioengineering10101177",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/brainsci13030454",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/coatings13030585",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/cryst13050830",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/e25010095",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/e25101435",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/en16196886",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ijerph20021468",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jmmp7040134",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/jmmp7040145",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ma16020687",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/ma16176000",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/met13020242",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/met13030547",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/met13091574",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/met13101646",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/nano13091473",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym15051244",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/polym15142984",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/robotics12030082",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/s23177339",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/s23198216",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/su15054595",NA,NA,NA,NA,NA,NA,NA,NA
"10.3390/su15087018",NA,NA,NA,NA,NA,NA,NA,391.4
"10.3390/su151914368",NA,NA,NA,NA,NA,NA,NA,NA
"10.7717/peerj.15952",NA,NA,NA,NA,NA,NA,NA,NA
