institution;period;euro;DOI;is_hybrid;publisher;journal_full_title;issn;url
Universität Göttingen;2024;1523,19;10.3390/make6010008;False;MDPI;machine learning & knowledge extraction (make);;https://resolver.sub.uni-goettingen.de/purl?gro-2/140176
Universität Göttingen;2024;1087,16;10.1016/j.fecs.2023.100158;False;Elsevier (no DEAL);Forest Ecosystems;;https://resolver.sub.uni-goettingen.de/purl?gro-2/139419
Universität Göttingen;2024;1887,71;10.2196/49514;False;JMIR Publications;Journal of Medical Internet Research;;https://resolver.sub.uni-goettingen.de/purl?gro-2/140170
Universität Göttingen;2024;936,05;10.3389/fpos.2024.999743;False;Frontiers;Frontiers in Political Science;;https://resolver.sub.uni-goettingen.de/purl?gro-2/141733
Universität Göttingen;2024;3177,66;10.3389/fimmu.2024.1280876;False;Frontiers;Frontiers in Immunology;;https://resolver.sub.uni-goettingen.de/purl?gro-2/141857
Universität Göttingen;2024;3155,19;10.3390/ijms25020713;False;MDPI;International Journal of Molecular Sciences;;https://resolver.sub.uni-goettingen.de/purl?gro-2/140448
Universität Göttingen;2024;3246,63;10.3389/fimmu.2024.1356216;False;Frontiers;Frontiers in Immunology;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142097
Universität Göttingen;2024;2618;10.1016/j.ymgmr.2024.101053;False;Elsevier;Molecular Genetics and Metabolism Reports;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142373
Universität Göttingen;2024;2779,67;10.3390/jcm13030733;False;MDPI;journal of clinical medicine;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142113
Universität Göttingen;2024;1892,21;10.1093/qopen/qoae004;False;Oxford Univ. Press;Q Open;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142374
Universität Göttingen;2024;3138,16;10.3390/nu16040521;False;MDPI;nutrients;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142114
Universität Göttingen;2024;3655,38;10.3390/ijms25052483;False;MDPI;International Journal of Molecular Sciences;;https://resolver.sub.uni-goettingen.de/purl?gro-2/141831
Universität Göttingen;2023;2189,6;10.1029/2023GC011243 ;False;Wiley;Geochemistry, Geophysics, Geosystems;;https://resolver.sub.uni-goettingen.de/purl?gro-2/139702
Universität Göttingen;2023;2427,6;10.1111/1758-2229.13183 ;False;Wiley;Environmental Microbiology Reports ;;https://resolver.sub.uni-goettingen.de/purl?gro-2/138687
Universität Göttingen;2023;2475,2;10.1002/ntls.20230019 ;False;Wiley;Natural Sciences;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142375
Universität Göttingen;2023;2189,6;10.1029/2023GC011161 ;False;Wiley;Geochemistry, Geophysics, Geosystems;;https://resolver.sub.uni-goettingen.de/purl?gro-2/140519
Universität Göttingen;2023;2094,4;10.1111/2041-210X.14263;False;Wiley;Methods in Ecology and evolution;;https://resolver.sub.uni-goettingen.de/purl?gro-2/139777
Universität Göttingen;2023;2189,6;10.1029/2023GC011172 ;False;Wiley;Geochemistry, Geophysics, Geosystems;;https://resolver.sub.uni-goettingen.de/purl?gro-2/139700
Universität Göttingen;2023;1130,5;10.1002/rco2.86 ;False;Wiley;JCSM Rapid Communications (Wiley);;https://resolver.sub.uni-goettingen.de/purl?gro-2/142376
Universität Göttingen;2023;1618,4;10.1002/ecs2.4747 ;False;Wiley;Ecosphere;;https://resolver.sub.uni-goettingen.de/purl?gro-2/142177
