"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université de Perpignan - Via Domitia";2017;2062,27;"10.1371/journal.pntd.0005398";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2017;1792,42;"10.3389/fpls.2017.01815";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2017;1844,05;"10.3389/fimmu.2017.01249";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2018;2460;"10.1186/s40168-018-0423-6";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2018;604,56;"10.3390/toxins10070281";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2019;1800;"10.1186/s13071-019-3635-0";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2019;350;"10.1080/23802359.2019.1670748";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2019;1490;"10.1038/s41598-019-50894-7";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;1273,98;"10.3390/metabo10060227";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;2214;"10.1186/s12866-020-01860-1";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;1397,29;"10.3390/genes11010069";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;2045;"10.1186/s13071-020-04367-w";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;1250,81;"10.3390/atmos11111251";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;60;"10.36253/978-88-5518-147-1.57";"FALSE";;;;;;
"Université de Perpignan - Via Domitia";2020;385;;"FALSE";"DGHT";"Salamandra,  German Journal of Herpetology";"0036–3375";;;"https://www.salamandra-journal.com/index.php/home/contents/2020-vol-56/1998-attia-el-hili-r-o-verneau-j-jrijer-m-s-achouri/file"
