"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"HCL - Hospices civils de Lyon",2023,450,"10.1055/a-2208-2863",TRUE,"Georg Thieme Verlag KG","Endoscopy","0013-726X","0013-726X","1438-8812","0013-726X","https://creativecommons.org/licenses/by/4.0/",TRUE,"38081303","PMC10713329",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,2310.59,"10.1016/j.jhin.2023.10.004",TRUE,"Elsevier BV","Journal of Hospital Infection","0195-6701","0195-6701",NA,"0195-6701","http://creativecommons.org/licenses/by/4.0/",TRUE,"37858805",NA,NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,1065,"10.1080/20008066.2023.2251250",FALSE,"Informa UK Limited","European Journal of Psychotraumatology","2000-8066",NA,"2000-8066","2000-8066","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38154074","PMC10484028",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2576,"10.2147/ppa.s389792",FALSE,"Informa UK Limited","Patient Preference and Adherence","1177-889X",NA,"1177-889X","1177-889X","https://creativecommons.org/licenses/by-nc/3.0/",TRUE,"37063606","PMC10103710",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2299.75,"10.3390/ijms24043770",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"36835182","PMC9965333",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,3225,"10.3389/fimmu.2023.1066402",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"37223101","PMC10200957",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,1824.65,"10.3390/medicina59030430",FALSE,"MDPI AG","Medicina","1648-9144",NA,"1648-9144","1010-660X","https://creativecommons.org/licenses/by/4.0/",TRUE,"36984429","PMC10054085",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2242.91,"10.3390/ijerph20031975",FALSE,"MDPI AG","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601","1660-4601","https://creativecommons.org/licenses/by/4.0/",TRUE,"36767343","PMC9916137",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,1925.08,"10.1016/j.jinf.2022.12.028",TRUE,"Elsevier BV","Journal of Infection","0163-4453","0163-4453",NA,"0163-4453","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36603774","PMC10399548",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,780,"10.1051/sicotj/2022052",FALSE,"EDP Sciences","SICOT-J","2426-8887",NA,"2426-8887","2426-8887","https://creativecommons.org/licenses/by/4.0",TRUE,"36661475","PMC9878998",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,450,"10.1055/a-2134-9501",TRUE,"Georg Thieme Verlag KG","Endoscopy","0013-726X","0013-726X","1438-8812","0013-726X","https://creativecommons.org/licenses/by/4.0/",TRUE,"37604435","PMC10442205",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,3225,"10.3389/fphys.2023.1191965",FALSE,"Frontiers Media SA","Frontiers in Physiology","1664-042X",NA,"1664-042X","1664-042X","https://creativecommons.org/licenses/by/4.0/",TRUE,"37250123","PMC10210147",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2519.48,"10.3390/ijerph20054620",FALSE,"MDPI AG","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601","1660-4601","https://creativecommons.org/licenses/by/4.0/",TRUE,"36901630","PMC10002153",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,2745,"10.1186/s12913-023-09905-7",FALSE,"Springer Nature","BMC Health Services Research","1472-6963",NA,"1472-6963","1472-6963","https://creativecommons.org/licenses/by/4.0",TRUE,"37612727","PMC10463322",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2060,"10.1136/rmdopen-2023-003211",FALSE,"BMJ","RMD Open","2056-5933",NA,"2056-5933","2056-5933","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37321666","PMC10277519",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2845,"10.1186/s13613-023-01204-y",FALSE,"Springer Nature","Annals of Intensive Care","2110-5820",NA,"2110-5820","2110-5820","https://creativecommons.org/licenses/by/4.0",TRUE,"37847336","PMC10581968",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,1767.69,"10.1016/j.anndiagpath.2023.152210",TRUE,"Elsevier BV","Annals of Diagnostic Pathology","1092-9134","1092-9134",NA,"1092-9134","http://creativecommons.org/licenses/by/4.0/",TRUE,"37734347",NA,NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,2020,"10.3389/fendo.2023.1171822",FALSE,"Frontiers Media SA","Frontiers in Endocrinology","1664-2392",NA,"1664-2392","1664-2392","https://creativecommons.org/licenses/by/4.0/",TRUE,"37409232","PMC10319352",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,2020,"10.3389/fimmu.2023.1205997",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"37377975","PMC10291060",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,1176,"10.1530/ec-22-0227",FALSE,"BioScientifica","Endocrine Connections","2049-3614",NA,"2049-3614","2049-3614","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36606580","PMC9986397",NA,NA,TRUE
"HCL - Hospices civils de Lyon",2023,1820.91,"10.1016/j.jad.2022.08.028",TRUE,"Elsevier BV","Journal of Affective Disorders","0165-0327","0165-0327",NA,"0165-0327","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"35981626","PMC9376978",NA,NA,FALSE
"HCL - Hospices civils de Lyon",2023,2445,"10.1186/s13244-023-01391-z",FALSE,"Springer Nature","Insights into Imaging","1869-4101",NA,"1869-4101","1869-4101","https://creativecommons.org/licenses/by/4.0",TRUE,"36939970","PMC10027981",NA,NA,TRUE
