"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2208-2863";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2310,59;"10.1016/j.jhin.2023.10.004";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;1065;"10.1080/20008066.2023.2251250";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2576;"10.2147/PPA.S389792";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2299,75;"10.3390/ijms24043770";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fimmu.2023.1066402";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1824,65;"10.3390/medicina59030430";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2242,91;"10.3390/ijerph20031975";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1925,08;"10.1016/j.jinf.2022.12.028";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;780;"10.1051/sicotj/2022052";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2134-9501";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fphys.2023.1191965";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2519,48;"10.3390/ijerph20054620";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2745;"10.1186/s12913-023-09905-7";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2060;"10.1136/rmdopen-2023-003211";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2845;"10.1186/s13613-023-01204-y";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1767,69;"10.1016/j.anndiagpath.2023.152210";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2020;"10.3389/fendo.2023.1171822";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2020;"10.3389/fimmu.2023.1205997";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1176;"10.1530/EC-22-0227";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1820,91;"10.1016/j.jad.2022.08.028";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2445;"10.1186/s13244-023-01391-z";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2162,43;"10.3390/jof9060682";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2820;"10.1016/j.isci.2023.107427";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;490;"10.3389/fpsyg.2023.1111250";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2067-4538";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2576;"10.2147/DMSO.S407511";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3270;"10.1128/spectrum.01073-23";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3654,3;"10.1128/mbio.02888-21";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3050;"10.1055/a-2075-8204";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2145;"10.1038/s41598-023-33031-3";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2020;"10.3389/fmed.2022.1068428";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2426,5;"10.1186/s12984-023-01249-x";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3350;"10.2196/41048";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2545;"10.1186/s13756-023-01226-y";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fpsyg.2023.1099257";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1292;"10.1016/j.jhepr.2023.100728";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3345;"10.1007/s00415-023-11814-y";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;1500;"10.1016/j.euros.2022.10.012";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2045;"10.1186/s13063-023-07402-0";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2163-1658";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;394,5;"10.1055/a-2032-3272";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2245;"10.1038/s41598-023-42047-8";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1679,6;"10.1016/j.jcv.2022.105169";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2033;"10.2196/43091";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2015,38;"10.3390/ijerph20054660";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2519,48;"10.3390/ijerph20054667";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2605,7;"10.3390/ijerph20176678";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2445;"10.1186/s12903-023-03458-1";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3245;"10.1186/s13054-023-04444-3";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3045;"10.1038/s41431-023-01407-8";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2185,93;"10.3390/ijms24119541";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2211,09;"10.1016/j.canlet.2023.216107";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fcimb.2023.1252515";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1927,31;"10.1016/j.ymgme.2023.107611";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2689,96;"10.1016/j.autrev.2023.103420";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3145;"10.1186/s13054-022-04270-z";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3308;"10.1097/MEJ.0000000000001121";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2429,39;"10.3390/nu15194100";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2021,9;"10.1016/j.jtha.2023.08.019";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3000;"10.1001/jamanetworkopen.2023.9158";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2000;"10.1016/j.jhepr.2022.100668";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3145;"10.1186/s13054-022-04284-7";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2114,39;"10.3390/nu15204423";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3245;"10.1186/s13054-023-04464-z";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3500;"10.1136/spcare-2022-004081";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;1465;"10.1038/s41541-023-00652-8";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3940;"10.1016/j.ebiom.2023.104477";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2647,66;"10.3390/nu15061516";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2600;"10.1016/j.isci.2023.106674";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;361,76;"10.1016/j.jgar.2023.06.001";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2998,19;"10.3390/cancers15194866";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3000;"10.1001/jamanetworkopen.2023.11686";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2208-5432";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3645;"10.1038/s41419-023-05917-7";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2322,7;"10.3390/ijms24076094";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2079,61;"10.3390/children10081396";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2661,07;"10.3390/cancers15133420";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2700;"10.3389/ti.2023.11520";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2020;"10.3389/fgene.2023.1148147";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3295;"10.3389/fmicb.2023.1275180";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3345;"10.1007/s00415-023-11908-7";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;835,42;"10.1097/CCE.0000000000000869";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;4890;"10.1038/s41467-022-34831-3";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;675;"10.1097/HS9.0000000000000828";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;594,32;"10.1016/j.ekir.2023.01.004";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2008,14;"10.3390/ijms24065469";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2020;"10.3389/fbioe.2023.1201177";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2595;"10.1073/pnas.2300387120";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2036,66;"10.3390/ijerph20075419";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1643,54;"10.1016/j.biopha.2023.115523";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3245;"10.1186/s13054-023-04476-9";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3755;"10.1093/rheumatology/keac556";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2245;"10.1186/s13643-023-02256-8";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3500;"10.2196/45263";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1322,38;"10.3390/v15051041";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2445;"10.1186/s13550-023-00983-6";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1282,5;"10.1016/j.jbo.2021.100364";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3745;"10.1007/s00401-022-02475-8";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;1987,53;"10.3390/jcm11195664";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fcvm.2023.1190857";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2027,39;"10.3390/jpm13020335";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fcimb.2023.1162617";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;450;"10.1055/a-2081-9329";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3245;"10.1186/s13054-023-04421-w";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;1856,52;"10.3390/jcm12134210";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3115;"10.1007/s00247-023-05682-x";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3225;"10.3389/fneur.2023.1151515";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2745;"10.1186/s12954-023-00887-7";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2245;"10.1038/s41598-023-44901-1";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2045;"10.1186/s12873-023-00901-y";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3385;"10.1080/26895269.2023.2279273";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3013,17;"10.3390/ijms242115684";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2691,23;"10.3390/jpm13121655";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3145;"10.1038/s42003-023-05588-2";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;700;"10.1212/NXI.0000000000200202";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2797,94;"10.3390/cells12232747";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2095;"10.3389/fimmu.2023.1286749";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;4260,47;"10.1093/brain/awad410";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3000;"10.1001/jamanetworkopen.2023.55033";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3062,41;"10.3390/cancers15245864";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3445;"10.1007/s40264-023-01380-7";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;2445;"10.1186/s40463-023-00683-0";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;3295;"10.3389/fcvm.2023.1290375";"FALSE";;;;;;
"HCL - Hospices civils de Lyon";2023;2695,87;"10.1016/j.smrv.2023.101894";"TRUE";;;;;;
"HCL - Hospices civils de Lyon";2023;3806;"10.1097/RLI.0000000000001068";"TRUE";;;;;;
