"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Bielefeld University","2019","1641.78","10.1371/journal.pone.0216233",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4_0","31112551","https://pub.uni-bielefeld.de/publication/2935698","2935698"
"Bielefeld University","2019","1773.1","10.1038/s41598-019-43939-4",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","31092869","https://pub.uni-bielefeld.de/publication/2935739","2935739"
"Bielefeld University","2019","1994.38","10.3389/fpsyg.2019.01067",FALSE,"Frontiers Media Sa","Frontiers in Psychology","1664-1078","cc_by_4_0","31164847","https://pub.uni-bielefeld.de/publication/2936020","2936020"
"Bielefeld University","2019","1641.78","10.1371/journal.pone.0218086",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4_0","31188894","https://pub.uni-bielefeld.de/publication/2936069","2936069"
"Bielefeld University","2019","1040","10.1186/s13561-019-0233-y",FALSE,"Springer Nature","Health economics review","2191-1991","cc_by_4_0","31175475","https://pub.uni-bielefeld.de/publication/2936088","2936088"
"Bielefeld University","2019","1352","10.1186/s12859-019-2890-6",FALSE,"Springer Nature","BMC Bioinformatics","1471-2105","cc_by_4_0","31164082","https://pub.uni-bielefeld.de/publication/2936089","2936089"
"Bielefeld University","2019","1597.93","10.1063/1.5095063",FALSE,"AIP Publishing","Structural Dynamics","2329-7778","cc_by_4_0","31263739","https://pub.uni-bielefeld.de/publication/2936173","2936173"
"Bielefeld University","2019","1396","10.1186/s12889-019-7124-3",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31226969","https://pub.uni-bielefeld.de/publication/2936203","2936203"
"Bielefeld University","2019","1859.63","10.1136/bmjopen-2018-027357",FALSE,"BMJ Publishing Group","BMJ Open","2044-6055","cc_by_4_0","31152034","https://pub.uni-bielefeld.de/publication/2936238","2936238"
"Bielefeld University","2019","1909.74","10.3389/fpubh.2019.00146",FALSE,"Frontiers Media","Frontiers in Public Health","2296-2565","cc_by_4_0","31245346","https://pub.uni-bielefeld.de/publication/2936246","2936246"
"Bielefeld University","2019","1773.1","10.1038/s41598-019-45634-w",FALSE,"Springer Nature","Scientific reports","2045-2322","cc_by_4_0","31239467","https://pub.uni-bielefeld.de/publication/2936252","2936252"
"Bielefeld University","2019","1641.78","10.1371/journal.pone.0214703",FALSE,"Public Library of Science","PLoS One","1932-6203","cc_by_4_0","31269026","https://pub.uni-bielefeld.de/publication/2936315","2936315"
"Bielefeld University","2019","2010.26","10.3389/fneur.2019.00655",FALSE,"Frontiers Media Sa","Frontiers in Neurology","1664-2295","cc_by_4_0","31275236","https://pub.uni-bielefeld.de/publication/2936328","2936328"
"Bielefeld University","2019","1177.35","10.3390/molecules24132508",FALSE,"MDPI","Molecules","1420-3049","cc_by_4_0","31324018","https://pub.uni-bielefeld.de/publication/2936412","2936412"
"Bielefeld University","2019","1592","10.1186/s12889-019-7267-2",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31288788","https://pub.uni-bielefeld.de/publication/2936437","2936437"
"Bielefeld University","2019","1592","10.1186/s12934-019-1162-5",FALSE,"Springer Nature","Microbial Cell Factories","1475-2859","cc_by_4_0","31253141","https://pub.uni-bielefeld.de/publication/2936439","2936439"
"Bielefeld University","2019","2010.26","10.3389/fpsyg.2019.01505",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","31354564","https://pub.uni-bielefeld.de/publication/2936470","2936470"
"Bielefeld University","2019","2010.26","10.3389/fpsyg.2019.01527",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_sa_4_0","31338050","https://pub.uni-bielefeld.de/publication/2936472","2936472"
"Bielefeld University","2019","1641.78","10.1371/journal.pone.0217627",FALSE,NA,"PloS one","1932-6203","cc_by_4_0","31247016","https://pub.uni-bielefeld.de/publication/2936498","2936498"
"Bielefeld University","2019","2010.26","10.3389/fpsyg.2019.01637",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","31379672","https://pub.uni-bielefeld.de/publication/2936543","2936543"
"Bielefeld University","2019","1592","10.1186/s12889-019-7187-1",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31357973","https://pub.uni-bielefeld.de/publication/2936736","2936736"
"Bielefeld University","2019","901.58","10.3390/polym11081269",FALSE,"MDPI","Polymers","2073-4360","cc_by_4_0","31370213","https://pub.uni-bielefeld.de/publication/2936779","2936779"
"Bielefeld University","2019","1989.09","10.3389/fnhum.2019.00249",FALSE,"Frontiers Research Foundation","Frontiers in Human Neuroscience","1662-5161","cc_by_4_0","31396064","https://pub.uni-bielefeld.de/publication/2936800","2936800"
"Bielefeld University","2019","1471.74","10.3390/genes10080601",FALSE,"MDPI","Genes","2073-4425","cc_by_4_0","31405015","https://pub.uni-bielefeld.de/publication/2936839","2936839"
"Bielefeld University","2019","1396","10.1186/s12889-019-7458-x",FALSE,"BioMed Central","BMC public health","1471-2458","cc_by_4_0","31409319","https://pub.uni-bielefeld.de/publication/2936903","2936903"
"Bielefeld University","2019","1946.77","10.3389/fbioe.2019.00219",FALSE,"Frontiers Media","Frontiers in Bioengineering and Biotechnology ","2296-4185","cc_by_4_0","31620432","https://pub.uni-bielefeld.de/publication/2937045","2937045"
"Bielefeld University","2019","1478.36","10.3390/genes10090671",FALSE,"MDPI","Genes","2073-4425","cc_by_4_0","31480756","https://pub.uni-bielefeld.de/publication/2937135","2937135"
"Bielefeld University","2019","1396","10.1186/s12870-019-1973-x",FALSE,"BioMed Central","BMC Plant Biology","1471-2229","cc_by_4_0","31438864","https://pub.uni-bielefeld.de/publication/2937158","2937158"
"Bielefeld University","2019","1565.7","10.1136/bmjgh-2019-001633",FALSE,"BMJ Publishing Group","BMJ Global Health","2059-7908","cc_by_nc_4_0","31544903","https://pub.uni-bielefeld.de/publication/2937161","2937161"
"Bielefeld University","2019","1474.64","10.3390/ijerph16183417",FALSE,"Multidisciplinary Digital Publishing Institute (MDPI)","International journal of environmental research and public health","1660-4601","cc_by_4_0","31540040","https://pub.uni-bielefeld.de/publication/2937579","2937579"
"Bielefeld University","2019","416.5","10.1080/23802359.2019.1662751",FALSE,"Taylor & Francis","Mitochondrial DNA Part B","2380-2359","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2937610","2937610"
