"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;4593;"10.1001/jamapediatrics.2023.2900";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;2846,7;"10.1001/jamanetworkopen.2023.42006";"FALSE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;577,55;"10.2174/1574887118666230320124012";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;1855;"10.1136/bmjgh-2023-011966";"FALSE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;1524,56;"10.1016/j.therap.2022.12.013";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;1442,53;"10.1016/j.therap.2023.02.001";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;1442,53;"10.1016/j.therap.2023.02.010";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;1524,56;"10.1016/j.therap.2023.01.002";"TRUE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;3028,6;"10.3389/fpubh.2023.1125577";"FALSE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;3126,63;"10.3389/fpubh.2023.1293110";"FALSE";;;;;;
"ANSM - Agence Nationale de Sécurité des Médicaments et des produits de santé";2023;3710;"10.1111/bcp.15638";"TRUE";;;;;;
