"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Aix-Marseille Université";2018;297,5;"10.1691/ph.2018.7205";"TRUE";;;;;;
"Aix-Marseille Université";2018;690;"10.5772/intechopen.72918";"FALSE";;;;;;
"Aix-Marseille Université";2018;1350;"10.5194/bg-15-4215-2019";"FALSE";;;;;;
"Aix-Marseille Université";2018;51,33;"10.5194/bg-15-5221-2018-corrigendum";"FALSE";;;;;;
"Aix-Marseille Université";2019;742;"10.19080/BBOAJ.2019.09.555774";"FALSE";;;;;;
"Aix-Marseille Université";2019;2684,4;"10.1093/nar/gkz838";"FALSE";;;;;;
"Aix-Marseille Université";2019;704;"10.1186/s12885-018-4215-y";"FALSE";;;;;;
"Aix-Marseille Université";2019;4310;"10.1016/j.celrep.2019.02.065";"FALSE";;;;;;
"Aix-Marseille Université";2019;3450;"10.1002/humu.23840";"TRUE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fnins.2019.01044";"FALSE";;;;;;
"Aix-Marseille Université";2019;1404;"10.1371/journal.pone.0208749";"FALSE";;;;;;
"Aix-Marseille Université";2019;1487;"10.1534/genetics.118.300827";"TRUE";;;;;;
"Aix-Marseille Université";2019;1540;"10.5194/hess-23-1705-2019";"FALSE";;;;;;
"Aix-Marseille Université";2019;1490;"10.1038/s41598-019-52821-2";"FALSE";;;;;;
"Aix-Marseille Université";2019;298;"10.1691/ph.2019.8215";"TRUE";;;;;;
"Aix-Marseille Université";2019;2676;"10.1186/s13054-019-2338-4";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fnagi.2019.00244";"FALSE";;;;;;
"Aix-Marseille Université";2019;2596;"10.3389/fnbeh.2019.00055";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643,20338330033;"10.3389/fnins.2019.00536";"FALSE";;;;;;
"Aix-Marseille Université";2019;2604;"10.1186/s12974-019-1563-8";"FALSE";;;;;;
"Aix-Marseille Université";2019;1370;"10.1038/s41598-018-34312-y";"FALSE";;;;;;
"Aix-Marseille Université";2019;2743;"10.1111/bph.14689";"TRUE";;;;;;
"Aix-Marseille Université";2019;2141;"10.1186/s13054-019-2378-9";"FALSE";;;;;;
"Aix-Marseille Université";2019;2336;"10.3389/fnmol.2018.00416";"FALSE";;;;;;
"Aix-Marseille Université";2019;2336;"10.3389/fpsyg.2019.00092";"FALSE";;;;;;
"Aix-Marseille Université";2019;1404;"10.1371/journal.pone.0213100";"FALSE";;;;;;
"Aix-Marseille Université";2019;1429;"10.1371/journal.pone.0225925";"FALSE";;;;;;
"Aix-Marseille Université";2019;1788;"10.1038/s41598-019-55443-w";"FALSE";;;;;;
"Aix-Marseille Université";2019;1642;"10.5772/intechopen.86114";"FALSE";;;;;;
"Aix-Marseille Université";2019;2518;"10.1364/OPTICA.6.001185";"FALSE";;;;;;
"Aix-Marseille Université";2019;2065;"10.1364/OE.27.023497";"FALSE";;;;;;
"Aix-Marseille Université";2019;1805;"10.1364/OE.27.036799";"FALSE";;;;;;
"Aix-Marseille Université";2019;672;"10.1021/acsomega.9b03178";"FALSE";;;;;;
"Aix-Marseille Université";2019;1429;"10.1371/journal.pone.0222316";"FALSE";;;;;;
"Aix-Marseille Université";2019;2596;"10.3389/fmicb.2019.00534";"FALSE";;;;;;
"Aix-Marseille Université";2019;875;"10.24966/AAD-7276/100020";"FALSE";;;;;;
"Aix-Marseille Université";2019;1450;"10.1371/journal.pone.0219816";"FALSE";;;;;;
"Aix-Marseille Université";2019;4290;"10.1038/s41467-019-12197-3";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fmicb.2019.01218";"FALSE";;;;;;
"Aix-Marseille Université";2019;98;;"FALSE";"RonPub UG";"Open Journal of Internet of Things (OJIOT)";" 2364-7108";;;"https://www.ronpub.com/OJIOT_2019v5i1n06_TaoPeng.pdf"
"Aix-Marseille Université";2019;3960;"10.15252/emmm.201910889";"FALSE";;;;;;
"Aix-Marseille Université";2019;4290;"10.1038/s41467-019-09459-5";"FALSE";;;;;;
"Aix-Marseille Université";2019;2867;"10.1212/NXG.0000000000000372";"FALSE";;;;;;
"Aix-Marseille Université";2019;3655;"10.1093/nar/gkz005";"FALSE";;;;;;
"Aix-Marseille Université";2019;2095;"10.1186/s13023-019-1189-z";"FALSE";;;;;;
"Aix-Marseille Université";2019;1490;"10.1038/s41598-019-46861-x";"FALSE";;;;;;
"Aix-Marseille Université";2019;1831;"10.1111/eva.12835";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fcimb.2019.00219";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fcimb.2019.00193";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fcimb.2019.00314";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fimmu.2019.01947";"FALSE";;;;;;
"Aix-Marseille Université";2019;2643;"10.3389/fmicb.2019.02049";"FALSE";;;;;;
"Aix-Marseille Université";2019;470;"10.1016/j.idcr.2019.e00572";"FALSE";;;;;;
"Aix-Marseille Université";2019;1364;"10.1097/MD.0000000000008423";"FALSE";;;;;;
"Aix-Marseille Université";2019;584;"10.1016/j.nmni.2017.12.006";"FALSE";;;;;;
"Aix-Marseille Université";2019;270;"10.1016/j.nmni.2017.10.003";"FALSE";;;;;;
"Aix-Marseille Université";2019;270;"10.1016/j.nmni.2017.12.004";"FALSE";;;;;;
"Aix-Marseille Université";2019;584;"10.1016/j.nmni.2018.02.005";"FALSE";;;;;;
"Aix-Marseille Université";2019;584;"10.1016/j.nmni.2019.100532";"FALSE";;;;;;
"Aix-Marseille Université";2019;949;"10.1016/j.nmni.2018.06.006";"FALSE";;;;;;
