institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;issn_print;issn_electronic;url
INSERM;2019;845,75;10.1186/s13063-019-3487-0;FALSE;;;;;;
INSERM;2019;1637;10.3390/cells8121485;FALSE;;;;;;
INSERM;2019;1785;10.1093/noajnl/vdz029;FALSE;;;;;;
INSERM;2019;4290;10.1038/s41467-019-08480-y;FALSE;;;;;;
INSERM;2019;4000;10.1126/sciadv.aau6562;FALSE;;;;;;
INSERM;2019;1600;10.3324/haematol.2018.195321;FALSE;;;;;;
INSERM;2019;1606,72;10.3390/ijms20092178;FALSE;;;;;;
INSERM;2019;4290;10.1038/s41467-019-09006-2;FALSE;;;;;;
INSERM;2019;1720;10.1016/j.scr.2019.101467;FALSE;;;;;;
INSERM;2019;1437;10.3390/ijms20143429;FALSE;;;;;;
INSERM;2019;1603,48;10.3390/ijms20112785;FALSE;;;;;;
INSERM;2019;1798;10.2147/COPD.S207363;FALSE;;;;;;
INSERM;2019;1844,5;10.1016/j.bspc.2019.02.003;FALSE;;;;;;
INSERM;2019;1601,77;10.3390/cells8040351;FALSE;;;;;;
INSERM;2019;2484;10.1016/j.cmi.2018.11.025;TRUE;;;;;;
INSERM;2019;2500;10.1002/psp4.12452;FALSE;;;;;;
INSERM;2019;1410,6;10.3390/ijms20081992;FALSE;;;;;;
INSERM;2019;2940;10.1038/s41398-019-0457-y;FALSE;;;;;;
INSERM;2019;2950;10.3389/fnmol.2019.00160;FALSE;;;;;;
INSERM;2019;2100;10.1155/2019/5637075;FALSE;;;;;;
INSERM;2019;1636,85;10.3390/v11121093;FALSE;;;;;;
INSERM;2019;1925;10.1186/s12872-019-01273-7;FALSE;;;;;;
INSERM;2019;219,49;10.3390/molecules24020351;FALSE;;;;;;
INSERM;2019;1479,15;10.1093/nar/gkz258;FALSE;;;;;;
INSERM;2019;3024,5;10.1093/nar/gkz788;FALSE;;;;;;
INSERM;2019;1995;10.1186/s12974-018-1378-z;FALSE;;;;;;
INSERM;2019;1850;10.3389/fnbeh.2019.00159;FALSE;;;;;;
INSERM;2019;1747,5;10.1016/j.molmet.2019.08.005;FALSE;;;;;;
INSERM;2019;2030;10.1016/j.ynstr.2019.100191;FALSE;;;;;;
INSERM;2019;3267;10.1093/nar/gkz095;FALSE;;;;;;
INSERM;2019;1538,25;10.1186/s12874-018-0609-4;FALSE;;;;;;
INSERM;2019;2950;10.3389/fimmu.2019.00874;FALSE;;;;;;
INSERM;2019;3500;10.1261/rna.069708.118;TRUE;;;;;;
INSERM;2019;1462,69;10.2196/15013;FALSE;;;;;;
INSERM;2019;1025;10.1155/2019/7245142;FALSE;;;;;;
INSERM;2019;1300;10.1042/BSR20190904;FALSE;;;;;;
INSERM;2019;1595,29;10.3390/jcm8060760;FALSE;;;;;;
INSERM;2019;2500;10.7554/eLife.47549;FALSE;;;;;;
INSERM;2019;3300;10.1128/JVI.00579-19;TRUE;;;;;;
INSERM;2019;1350;10.1136/bmjopen-2018-026375;FALSE;;;;;;
INSERM;2019;1925;10.1186/s12888-019-2338-6;FALSE;;;;;;
INSERM;2019;1770;10.3389/fpsyt.2019.00928;FALSE;;;;;;
INSERM;2019;2950;10.3389/fphar.2019.00606;FALSE;;;;;;
INSERM;2019;1490;10.1038/s41598-019-44452-4;FALSE;;;;;;
INSERM;2019;1187,25;10.3390/cancers11070956;FALSE;;;;;;
INSERM;2019;2990;10.1038/s41419-019-1891-8;FALSE;;;;;;
INSERM;2019;1800;10.1186/s12920-019-0536-1;FALSE;;;;;;
