"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"FU Berlin",2015,2000,"10.1038/npjqi.2015.10",FALSE,"Springer Nature","npj Quantum Information","2056-6387",NA,"2056-6387",NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1503.12,"10.1103/PhysRevX.5.041008",FALSE,"American Physical Society (APS)","Physical Review X","2160-3308",NA,"2160-3308","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,2000,"10.1038/ncomms9498",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723",NA,TRUE,"26577800","PMC4673657",NA,NA,TRUE
"FU Berlin",2015,2000,"10.1371/journal.ppat.1005246",FALSE,"Public Library of Science (PLoS)","PLOS Pathogens","1553-7374",NA,"1553-7374","http://creativecommons.org/licenses/by/4.0/",TRUE,"26544881","PMC4636265",NA,NA,TRUE
"FU Berlin",2015,1805,"10.1186/s13099-015-0075-z",FALSE,"Springer Nature","Gut Pathogens","1757-4749",NA,"1757-4749",NA,TRUE,"26483849","PMC4610047",NA,NA,TRUE
"FU Berlin",2015,1191.32,"10.1371/journal.pone.0139894",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26466351","PMC4605782",NA,NA,TRUE
"FU Berlin",2015,1236.83,"10.1371/journal.pone.0142240",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","https://creativecommons.org/publicdomain/zero/1.0/",TRUE,"26544980","PMC4636251",NA,NA,TRUE
"FU Berlin",2015,1499.08,"10.3389/fcimb.2015.00067",FALSE,"Frontiers Media SA","Frontiers in Cellular and Infection Microbiology","2235-2988",NA,"2235-2988",NA,TRUE,"26484314","PMC4586511",NA,NA,TRUE
"FU Berlin",2015,1160.25,"10.5194/acp-15-6897-2015",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1191.21," 10.1371/journal.pone.0140050",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1142.4," 10.3389/fpsyg.2015.01137",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1298.29,"10.3389/fpsyg.2015.01661",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26617535","PMC4642355",NA,NA,TRUE
"FU Berlin",2015,2000,"10.3389/fpsyg.2015.01675",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26583000","PMC4628112",NA,NA,TRUE
"FU Berlin",2015,1165,"10.1038/srep11598",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,TRUE,"26111759","PMC4650600",NA,NA,TRUE
"FU Berlin",2015,1386.35,"10.1038/srep12681",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,TRUE,"26223582","PMC4519788",NA,NA,TRUE
"FU Berlin",2015,2000," 10.1371/journal.ppat.1004781",FALSE,"Public Library of Science (PLoS)","PLOS Pathogens","1553-7374",NA,"1553-7374","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,892.5,"10.4081/ejh.2015.2516",FALSE,"PAGEPress Publications","European Journal of Histochemistry","2038-8306","1121-760X","2038-8306","http://www.ejh.it/index.php/ejh/about/submissions#copyrightNotice",TRUE,"26428884","PMC4598596",NA,NA,TRUE
"FU Berlin",2015,1535.87,"10.3389/fbioe.2015.00130",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185",NA,"2296-4185",NA,TRUE,"26442247","PMC4562258",NA,NA,TRUE
"FU Berlin",2015,223.93,"10.3389/fpsyg.2015.01526",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26539131","PMC4611089",NA,NA,TRUE
"FU Berlin",2015,1178.42,"10.1371/journal.pone.0139402",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26406497","PMC4584000",NA,NA,TRUE
"FU Berlin",2015,1285.52,"10.3389/fpsyg.2015.01267",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26379592","PMC4547006",NA,NA,TRUE
"FU Berlin",2015,1392.3,"10.1088/1367-2630/17/8/083042",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630",NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1509.22,"10.3389/fevo.2015.00103",FALSE,"Frontiers Media SA","Frontiers in Ecology and Evolution","2296-701X",NA,"2296-701X",NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,2000,"10.1127/metz/2015/0641",FALSE,"Schweizerbart","Meteorologische Zeitschrift","0941-2948",NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1249.5,"10.1186/s13570-015-0035-8",FALSE,"Springer Nature","Pastoralism","2041-7136",NA,"2041-7136",NA,TRUE,NA,NA,NA,NA,TRUE
"FU Berlin",2015,1625,"10.1186/s13071-015-0924-0",FALSE,"Springer Nature","Parasites & Vectors","1756-3305","1756-3305",NA,NA,TRUE,"26084663","PMC4492007",NA,NA,TRUE
