"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Qatar National Library",2017,1333.33,"10.1155/2017/9823684",FALSE,"Hindawi Publishing Corporation","Wireless Communications and Mobile Computing","1530-8669","1530-8669","1530-8677","1530-8669","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000416329600001",NA,TRUE
"Qatar National Library",2017,1044.67,"10.2147/oarrr.s151307",FALSE,"Informa UK Limited","Open Access Rheumatology: Research and Reviews","1179-156X",NA,"1179-156X","1179-156X","http://creativecommons.org/licenses/by-nc/3.0/",TRUE,"29881314","PMC5985792",NA,NA,TRUE
"Qatar National Library",2017,1500,"10.1108/bij-12-2016-0183",TRUE,"Emerald","Benchmarking: An International Journal","1463-5771","1463-5771",NA,"1463-5771","https://www.emerald.com/insight/site-policies",TRUE,NA,NA,NA,NA,FALSE
"Qatar National Library",2017,1500,"10.1108/ijhcqa-10-2016-0152",TRUE,"Emerald","International Journal of Health Care Quality Assurance","0952-6862","0952-6862",NA,"0952-6862","https://www.emerald.com/insight/site-policies",TRUE,"29504846","PMC5925853",NA,NA,FALSE
"Qatar National Library",2018,1692.49,"10.1136/bmjsem-2018-000441",FALSE,"BMJ","BMJ Open Sport & Exercise Medicine","2055-7647",NA,"2055-7647","2055-7647",NA,TRUE,"30622729","PMC6307561","ut:000596798200128",NA,TRUE
"Qatar National Library",2018,1370,"10.1038/s41598-018-31508-0",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"30190528","PMC6127100","ut:000443802200030",NA,TRUE
"Qatar National Library",2018,1850,"10.1038/srep44489",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"28295022","PMC5353735","ut:000396339400001",NA,TRUE
"Qatar National Library",2018,569.41,"10.1039/c8ra03477j",FALSE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069",NA,"2046-2069","2046-2069","http://creativecommons.org/licenses/by-nc/3.0/",TRUE,NA,NA,"ut:000434694300054",NA,TRUE
"Qatar National Library",2018,1891.37,"10.1039/c7ra04704e",FALSE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069",NA,"2046-2069","2046-2069",NA,TRUE,NA,NA,"ut:000412211300005",NA,TRUE
"Qatar National Library",2018,1316.55,"10.3390/nano8040259",FALSE,"MDPI AG","Nanomaterials","2079-4991",NA,"2079-4991","2079-4991","https://creativecommons.org/licenses/by/4.0/",TRUE,"29677145","PMC5923589","ut:000434889100080",NA,TRUE
"Qatar National Library",2018,1316.55,"10.3390/toxins10030125",FALSE,"MDPI AG","Toxins","2072-6651",NA,"2072-6651","2072-6651","https://creativecommons.org/licenses/by/4.0/",TRUE,"29547530","PMC5869413","ut:000428565500033",NA,TRUE
"Qatar National Library",2018,272.09,"10.3390/nu10010074",FALSE,"MDPI AG","Nutrients","2072-6643",NA,"2072-6643","2072-6643","https://creativecommons.org/licenses/by/4.0/",TRUE,"29329201","PMC5793302","ut:000424088000074",NA,TRUE
"Qatar National Library",2018,1316.55,"10.3390/ma11050822",FALSE,"MDPI AG","Materials","1996-1944",NA,"1996-1944","1996-1944","https://creativecommons.org/licenses/by/4.0/",TRUE,"29772760","PMC5978199","ut:000434711700172",NA,TRUE
"Qatar National Library",2018,434.46,"10.3390/pharmaceutics10010024",FALSE,"MDPI AG","Pharmaceutics","1999-4923",NA,"1999-4923","1999-4923","https://creativecommons.org/licenses/by/4.0/",TRUE,"29439456","PMC5874837","ut:000428561900023",NA,TRUE
"Qatar National Library",2018,1316.55,"10.3390/ma11010074",FALSE,"MDPI AG","Materials","1996-1944",NA,"1996-1944","1996-1944","https://creativecommons.org/licenses/by/4.0/",TRUE,"29304024","PMC5793572","ut:000427764000074",NA,TRUE
"Qatar National Library",2018,1370,"10.1038/s41598-018-26529-8",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"29844504","PMC5974232","ut:000433290800002",NA,TRUE
"Qatar National Library",2018,1195.88,"10.1038/s41598-018-25788-9",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"29743571","PMC5943308","ut:000431737300104",NA,TRUE
