institution;period;euro;doi;is_hybrid;opt-out
Universität Siegen;2021;2320,07;10.1007/s10338-021-00253-9;true;false
Universität Siegen;2021;2320,07;10.1007/s10838-021-09568-0;true;false
Universität Siegen;2021;2320,07;10.1007/s10746-020-09564-1;true;false
Universität Siegen;2021;2320,07;10.1007/s41449-021-00267-6;true;false
Universität Siegen;2021;2320,07;10.1007/s12054-021-00402-x;true;false
Universität Siegen;2021;2320,07;10.1007/s42520-021-00371-1;true;false
Universität Siegen;2021;2320,07;10.1007/s43253-021-00038-3;true;false
Universität Siegen;2021;2320,07;10.1007/s42113-021-00110-5;true;false
Universität Siegen;2021;2320,07;10.1007/s10340-020-01317-4;true;false
Universität Siegen;2021;2320,07;10.1007/s41244-021-00191-6;true;false
Universität Siegen;2021;2320,07;10.1007/s00391-021-01961-0;true;false
Universität Siegen;2021;2320,07;10.1007/s41244-021-00189-0;true;false
Universität Siegen;2021;2320,07;10.1007/s12054-021-00435-2;true;false
Universität Siegen;2021;2320,07;10.1007/s10606-021-09393-5;true;false
Universität Siegen;2021;2320,07;10.1007/s11151-021-09836-9;true;false
Universität Siegen;2021;2320,07;10.1007/s10606-021-09401-8;true;false
Universität Siegen;2021;2320,07;10.1007/s10606-021-09408-1;true;false
Universität Siegen;2021;2320,07;10.1007/s11085-021-10046-7;true;false
Universität Siegen;2021;2320,07;10.1007/s11187-021-00506-4;true;false
Universität Siegen;2021;2320,07;10.1007/s10762-021-00792-9;true;false
Universität Siegen;2021;2320,07;10.1007/s00161-021-01004-4;true;false
Universität Siegen;2021;2320,07;10.1007/s41244-021-00214-2;true;false
Universität Siegen;2021;2320,07;10.1007/s41244-021-00205-3;true;false
Universität Siegen;2021;2320,07;10.1007/s41449-021-00254-x;true;false
Universität Siegen;2021;2320,07;10.1007/s41449-021-00286-3;true;true
Universität Siegen;2021;2320,07;10.1007/s10951-021-00693-8;true;true
Universität Siegen;2021;2320,07;10.1007/s41059-020-00069-8;true;true
Universität Siegen;2021;2320,07;10.1007/s10797-021-09657-2;true;true
Universität Siegen;2021;2320,07;10.1007/s10049-021-00917-6;true;true
Universität Siegen;2021;4617,95;10.1002/gamm.202200004;true;false
Universität Siegen;2021;4617,95;10.1002/cptc.202100148;true;false
Universität Siegen;2021;4617,95;10.1002/pamm.202100189;true;false
Universität Siegen;2021;4617,95;10.1002/adfm.202102886;true;false
Universität Siegen;2021;4617,95;10.1002/aenm.202100082;true;false
Universität Siegen;2021;4617,95;10.1002/adfm.202108167;true;false
Universität Siegen;2021;4617,95;10.1002/cepa.1301;true;false
Universität Siegen;2021;4617,95;10.1111/psyp.13912;true;false
Universität Siegen;2021;4617,95;10.1002/srin.202100260;true;false
Universität Siegen;2021;4617,95;10.1002/anie.202108269;true;false
Universität Siegen;2021;4617,95;10.1002/cepa.1300;true;false
Universität Siegen;2021;4617,95;10.1111/fare.12666;true;false
Universität Siegen;2021;4617,95;10.1002/adhm.202100069;true;false
Universität Siegen;2021;4617,95;10.1002/suco.202100337;true;false
Universität Siegen;2021;4617,95;10.1002/ps.6332;true;false
Universität Siegen;2021;4617,95;10.1002/cend.202000010;true;false
Universität Siegen;2021;4617,95;10.1002/sstr.202100183;true;false
Universität Siegen;2021;4617,95;10.1111/ejed.12444;true;false
Universität Siegen;2021;4617,95;10.1111/1744-7917.12981;true;false
Universität Siegen;2021;4617,95;10.1002/pssb.202100056;true;false
Universität Siegen;2021;4617,95;10.1002/pamm.202100155;true;false
Universität Siegen;2021;4617,95;10.1002/ange.202108269;true;false
Universität Siegen;2021;4617,95;10.1002/smll.202106607;true;false
Universität Siegen;2021;4617,95;10.1002/aenm.202100812;true;false
Universität Siegen;2021;4617,95;10.1002/adfm.202107802;true;false
Universität Siegen;2021;4617,95;10.1002/cepa.1282;true;false
Universität Siegen;2021;4617,95;10.1111/1477-9552.12463;true;false
Universität Siegen;2021;4617,95;10.1002/pamm.202100242;true;false
Universität Siegen;2021;4617,95;10.1002/qute.202100079;true;false
Universität Siegen;2021;4617,95;10.1002/cmm4.1174;true;false
Universität Siegen;2021;4617,95;10.1002/chem.202100297;true;false
Universität Siegen;2021;4617,95;10.1002/aenm.202102261;true;false
Universität Siegen;2021;4617,95;10.1111/jftr.12442;true;false
Universität Siegen;2021;4617,95;10.1002/smtd.202100720;true;false
Universität Siegen;2021;4617,95;10.1002/ejic.202100908;true;false
Universität Siegen;2021;4617,95;10.1111/agec.12690;true;false
Universität Siegen;2021;4617,95;10.1111/apps.12352;true;false
Universität Siegen;2021;4617,95;10.1111/glal.12342 ;true;true
Universität Siegen;2021;4617,95;10.1002/cepa.1250;true;true
