"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"University Medical Center Hamburg-Eppendorf",2021,2856,"10.1002/hbm.25440",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33826184","PMC8249884","ut:000637426700001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3094,"10.1002/1878-0261.12922",FALSE,"Wiley-Blackwell","Molecular Oncology","1574-7891","1574-7891","1878-0261","1574-7891","http://creativecommons.org/licenses/by/4.0/",TRUE,"33533127","PMC8253102","ut:000618815300001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2170.56,"10.1002/ehf2.13303",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33763997","PMC8120358","ut:000632240700001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2284.8,"10.1002/acn3.51366",FALSE,"Wiley-Blackwell","Annals of Clinical and Translational Neurology","2328-9503","2328-9503","2328-9503","2328-9503","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33949790","PMC8164852","ut:000647054600001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1432.76,"10.1002/iid3.446",FALSE,"Wiley-Blackwell","Immunity, Inflammation and Disease","2050-4527","2050-4527","2050-4527","2050-4527","http://creativecommons.org/licenses/by/4.0/",TRUE,"33979020","PMC8239943","ut:000649444200001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2044.42,"10.1111/iwj.13599",FALSE,"Wiley-Blackwell","International Wound Journal","1742-4801","1742-4801","1742-481X","1742-4801","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33949101","PMC8684882","ut:000647010100001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,4284,"10.15252/emmm.202013074",FALSE,"EMBO","EMBO Molecular Medicine","1757-4676","1757-4676","1757-4684","1757-4676","http://creativecommons.org/licenses/by/4.0/",TRUE,"33998164","PMC8185541","ut:000651031000001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2145.57,"10.1002/hep4.1777",FALSE,"Wiley-Blackwell","Hepatology Communications","2471-254X","2471-254X","2471-254X","2471-254X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34558858","PMC8631102","ut:000678076500001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3094,"10.1002/1878-0261.12997",FALSE,"Wiley-Blackwell","Molecular Oncology","1574-7891","1574-7891","1878-0261","1574-7891","http://creativecommons.org/licenses/by/4.0/",TRUE,"34075709","PMC8169443",NA,NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2399.04,"10.1002/ehf2.13384",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33934533","PMC8318459","ut:000645971400001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3094,"10.1002/1878-0261.13028",FALSE,"Wiley-Blackwell","Molecular Oncology","1574-7891","1574-7891","1878-0261","1574-7891","http://creativecommons.org/licenses/by/4.0/",TRUE,"34060699","PMC8637562","ut:000662978600001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1545.81,"10.1002/rth2.12559",FALSE,"Wiley-Blackwell","Research and Practice in Thrombosis and Haemostasis","2475-0379","2475-0379","2475-0379","2475-0379","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34263105","PMC8265818","ut:000687044000007",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1953.98,"10.1002/brb3.2249",FALSE,"Wiley-Blackwell","Brain and Behavior","2162-3279","2162-3279","2162-3279","2162-3279","http://creativecommons.org/licenses/by/4.0/",TRUE,"34124861","PMC8413767","ut:000661122500001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,809.2,"10.1002/ccr3.4524",FALSE,"Wiley-Blackwell","Clinical Case Reports","2050-0904","2050-0904","2050-0904","2050-0904","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34257992","PMC8259793","ut:000678684500064",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1998.01,"10.1002/prp2.880",FALSE,"Wiley-Blackwell","Pharmacology Research & Perspectives","2052-1707","2052-1707","2052-1707","2052-1707","http://creativecommons.org/licenses/by/4.0/",TRUE,"34664789","PMC8525107","ut:000727113800016",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2399.04,"10.1002/ehf2.13532",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"34459154","PMC8497222","ut:000690830500001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1790.95,"10.1002/iid3.537",FALSE,"Wiley-Blackwell","Immunity, Inflammation and Disease","2050-4527","2050-4527","2050-4527","2050-4527","http://creativecommons.org/licenses/by/4.0/",TRUE,"34559956","PMC8589356","ut:000698785600001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2998.8,"10.1002/ehf2.13589",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"34610649","PMC8712835","ut:000703657600001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3094,"10.1002/1878-0261.13099",FALSE,"Wiley-Blackwell","Molecular Oncology","1574-7891","1574-7891","1878-0261","1574-7891","http://creativecommons.org/licenses/by/4.0/",TRUE,"34510714","PMC8564649","ut:000702877900001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2998.8,"10.1111/jcmm.16802",FALSE,"Wiley-Blackwell","Journal of Cellular and Molecular Medicine","1582-1838","1582-1838","1582-4934","1582-1838","http://creativecommons.org/licenses/by/4.0/",TRUE,"34312963","PMC8419176","ut:000678474700001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2998.8,"10.1002/ehf2.13567",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"34486813","PMC8712844","ut:000692682900001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3094,"10.1002/1878-0261.13108",FALSE,"Wiley-Blackwell","Molecular Oncology","1574-7891","1574-7891","1878-0261","1574-7891","http://creativecommons.org/licenses/by/4.0/",TRUE,"34601813","PMC8637552","ut:000706537500001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1850.45,"10.1161/jaha.120.021150",FALSE,"Wiley-Blackwell","Journal of the American Heart Association","2047-9980",NA,"2047-9980","2047-9980",NA,TRUE,"34622680","PMC8751884",NA,NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,1904,"10.1002/cjp2.237",FALSE,"Wiley-Blackwell","The Journal of Pathology: Clinical Research","2056-4538","2056-4538","2056-4538","2056-4538","http://creativecommons.org/licenses/by/4.0/",TRUE,"34363325","PMC8503897","ut:000682471400001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2332.4,"10.1161/jaha.120.017919",FALSE,"Wiley-Blackwell","Journal of the American Heart Association","2047-9980",NA,"2047-9980","2047-9980",NA,TRUE,"34779226","PMC8751914",NA,NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2399.04,"10.1002/ehf2.13574",FALSE,"Wiley-Blackwell","ESC Heart Failure","2055-5822","2055-5822","2055-5822","2055-5822","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"34510806","PMC8712832","ut:000695059000001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,2856,"10.1002/hbm.25632",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34407244","PMC8519864","ut:000685708900001",NA,TRUE
"University Medical Center Hamburg-Eppendorf",2021,3046.4,"10.1002/hbm.25719",FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"34816533","PMC8837598","ut:000721777100001",NA,TRUE
