"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s42399-023-01393-4",TRUE,"Springer Nature","SN Comprehensive Clinical Medicine","2523-8973",NA,"2523-8973","2523-8973","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00392-023-02154-y",TRUE,"Springer Nature","Clinical Research in Cardiology","1861-0684","1861-0684","1861-0692","1861-0684","https://creativecommons.org/licenses/by/4.0",TRUE,"36656376","PMC10160203",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00330-023-09416-3",TRUE,"Springer Nature","European Radiology","1432-1084",NA,"1432-1084","0938-7994","https://creativecommons.org/licenses/by/4.0",TRUE,"36683089","PMC10289973",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00345-023-04287-1",TRUE,"Springer Nature","World Journal of Urology","1433-8726",NA,"1433-8726","0724-4983","https://creativecommons.org/licenses/by/4.0",TRUE,"36656332","PMC9947052",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00210-023-02401-z",TRUE,"Springer Nature","Naunyn-Schmiedeberg's Archives of Pharmacology","0028-1298","0028-1298","1432-1912","0028-1298","https://creativecommons.org/licenses/by/4.0",TRUE,"36700987","PMC10185614",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00103-023-03665-9",TRUE,"Springer Nature","Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz","1436-9990","1436-9990","1437-1588","1436-9990","https://creativecommons.org/licenses/by/4.0",TRUE,"36723636","PMC9891187",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s40664-023-00495-z",TRUE,"Springer Nature","Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie","0944-2502","0944-2502","2198-0713","0944-2502","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00432-023-04631-3",TRUE,"Springer Nature","Journal of Cancer Research and Clinical Oncology","0171-5216","0171-5216","1432-1335","0171-5216","https://creativecommons.org/licenses/by/4.0",TRUE,"36781501","PMC10356878",NA,NA,TRUE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s00392-023-02166-8",TRUE,"Springer Nature","Clinical Research in Cardiology","1861-0684","1861-0684","1861-0692","1861-0684","https://creativecommons.org/licenses/by/4.0",TRUE,"36792752","PMC10160189",NA,NA,FALSE,"DEAL Springer Nature Germany"
"University Medical Center Hamburg-Eppendorf",2023,1319.1,"10.1007/s12311-023-01532-6",TRUE,"Springer Nature","The Cerebellum","1473-4230",NA,"1473-4230","1473-4222","https://creativecommons.org/licenses/by/4.0",TRUE,"36802020","PMC10950956",NA,NA,FALSE,"DEAL Springer Nature Germany"
