"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Bremen U",2011,1149.54,"10.5194/acp-11-2671-2011",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,913.92,"10.5194/amt-5-1059-2012",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1242.36,"10.5194/cp-7-1209-2011",FALSE,"Copernicus GmbH","Climate of the Past","1814-9332",NA,"1814-9332",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,900,"10.3389/fnhum.2011.00120",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"22025912","PMC3198031",NA,NA,TRUE
"Bremen U",2011,1350,"10.1186/1471-2164-11-705",FALSE,"Springer Science + Business Media","BMC Genomics","1471-2164","1471-2164",NA,NA,TRUE,"21159186","PMC3016420",NA,NA,TRUE
"Bremen U",2011,1621.97,"10.5194/cp-8-37-2012",FALSE,"Copernicus GmbH","Climate of the Past","1814-9332",NA,"1814-9332",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1035.3,"10.5194/cp-8-841-2012",FALSE,"Copernicus GmbH","Climate of the Past","1814-9332",NA,"1814-9332",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1123.36,"10.5194/amt-4-2389-2011",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1076,"10.1186/1471-244X-11-190",FALSE,"Springer Science + Business Media","BMC Psychiatry","1471-244X","1471-244X",NA,NA,TRUE,"22145796","PMC3262154",NA,NA,TRUE
"Bremen U",2011,1040,"10.1186/1472-6890-11-13",FALSE,"Springer Science + Business Media","BMC Clinical Pathology","1472-6890","1472-6890",NA,NA,TRUE,"22050638","PMC3229435",NA,NA,TRUE
"Bremen U",2011,1064,"10.1186/1471-2091-12-39",FALSE,"Springer Science + Business Media","BMC Biochemistry","1471-2091","1471-2091",NA,NA,TRUE,"21801439","PMC3173295",NA,NA,TRUE
"Bremen U",2011,1237.6,"10.5194/amt-4-1735-2011",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,135,"10.1107/S160053681100660X",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Structure Reports Online","1600-5368",NA,"1600-5368",NA,TRUE,"21522470","PMC3052014",NA,NA,TRUE
"Bremen U",2011,1088,"10.1186/1472-6963-11-193",FALSE,"Springer Science + Business Media","BMC Health Services Research","1472-6963","1472-6963",NA,NA,TRUE,"21849031","PMC3170186",NA,NA,TRUE
"Bremen U",2011,1199.52,"10.5194/acp-11-10765-2011",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,599.76,"10.5194/tcd-5-1239-2011",FALSE,"Copernicus GmbH","The Cryosphere Discussions","1994-0440",NA,"1994-0440",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,437.92,"10.5194/amt-4-2567-2011",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1112,"10.1186/1471-2393-11-63",FALSE,"Springer Science + Business Media","BMC Pregnancy and Childbirth","1471-2393","1471-2393",NA,NA,TRUE,"21936931","PMC3188470",NA,NA,TRUE
"Bremen U",2011,1064,"10.1186/1471-2458-11-727",FALSE,"Springer Science + Business Media","BMC Public Health","1471-2458","1471-2458",NA,NA,TRUE,"21943100","PMC3189891",NA,NA,TRUE
"Bremen U",2011,1308,"10.1364/OE.19.019422",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21996883",NA,NA,NA,TRUE
"Bremen U",2011,1040,"10.1186/1471-2458-11-849",FALSE,"Springer Science + Business Media","BMC Public Health","1471-2458","1471-2458",NA,NA,TRUE,"22067135","PMC3282827",NA,NA,TRUE
"Bremen U",2011,685.44,"10.5194/amt-4-2809-2011",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,640,"10.1186/2190-4715-23-32",FALSE,"Springer Science + Business Media","Environmental Sciences Europe","2190-4715","2190-4715",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1056.72,"10.5194/acp-11-11221-2011",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1000,"10.1371/journal.pone.0018837",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21533145","PMC3077414",NA,NA,TRUE
"Bremen U",2011,1211,"10.1186/2041-9139-1-13",FALSE,"Springer Science + Business Media","EvoDevo","2041-9139","2041-9139",NA,NA,TRUE,"21122096","PMC3012024",NA,NA,TRUE
"Bremen U",2011,1242.36,"10.5194/acp-11-12149-2011",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324",NA,TRUE,NA,NA,NA,NA,TRUE
"Bremen U",2011,1072,"10.1186/1471-2334-11-348",FALSE,"Springer Science + Business Media","BMC Infectious Diseases","1471-2334","1471-2334",NA,NA,TRUE,"22168604","PMC3274486",NA,NA,TRUE
"Bremen U",2011,680.74,"10.4172/2155-9589.S4-001",FALSE,"OMICS Publishing Group","Journal of Membrane Science & Technology","21559589",NA,"21559589",NA,TRUE,NA,NA,NA,NA,FALSE
