institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
Bremen U,2011,1149.54,10.5194/acp-11-2671-2011,FALSE,,,,,,
Bremen U,2011,913.92,10.5194/amt-5-1059-2012,FALSE,,,,,,
Bremen U,2011,1242.36,10.5194/cp-7-1209-2011,FALSE,,,,,,
Bremen U,2011,900.00,10.3389/fnhum.2011.00120,FALSE,,,,,,
Bremen U,2011,1350.00,10.1186/1471-2164-11-705,FALSE,,,,,,
Bremen U,2011,1621.97,10.5194/cp-8-37-2012,FALSE,,,,,,
Bremen U,2011,1035.30,10.5194/cp-8-841-2012,FALSE,,,,,,
Bremen U,2011,1123.36,10.5194/amt-4-2389-2011,FALSE,,,,,,
Bremen U,2011,1076.00,10.1186/1471-244X-11-190,FALSE,,,,,,
Bremen U,2011,1040.00,10.1186/1472-6890-11-13,FALSE,,,,,,
Bremen U,2011,1064.00,10.1186/1471-2091-12-39,FALSE,,,,,,
Bremen U,2011,1237.60,10.5194/amt-4-1735-2011,FALSE,,,,,,
Bremen U,2011,135.00,10.1107/S160053681100660X,FALSE,,,,,,
Bremen U,2011,1088.00,10.1186/1472-6963-11-193,FALSE,,,,,,
Bremen U,2011,1199.52,10.5194/acp-11-10765-2011,FALSE,,,,,,
Bremen U,2011,599.76,10.5194/tcd-5-1239-2011,FALSE,,,,,,
Bremen U,2011,437.92,10.5194/amt-4-2567-2011,FALSE,,,,,,
Bremen U,2011,1112.00,10.1186/1471-2393-11-63,FALSE,,,,,,
Bremen U,2011,1064.00,10.1186/1471-2458-11-727,FALSE,,,,,,
Bremen U,2011,1308.00,10.1364/OE.19.019422,FALSE,,,,,,
Bremen U,2011,1040.00,10.1186/1471-2458-11-849,FALSE,,,,,,
Bremen U,2011,685.44,10.5194/amt-4-2809-2011,FALSE,,,,,,
Bremen U,2011,640.00,10.1186/2190-4715-23-32,FALSE,,,,,,
Bremen U,2011,1056.72,10.5194/acp-11-11221-2011,FALSE,,,,,,
Bremen U,2011,1000.00,10.1371/journal.pone.0018837,FALSE,,,,,,
Bremen U,2011,1211.00,10.1186/2041-9139-1-13,FALSE,,,,,,
Bremen U,2011,1242.36,10.5194/acp-11-12149-2011,FALSE,,,,,,
Bremen U,2011,590.00,10.5772/26934,FALSE,,,,,,
Bremen U,2011,590.00,10.5772/37725,FALSE,,,,,,
Bremen U,2011,1072.00,10.1186/1471-2334-11-348,FALSE,,,,,,
Bremen U,2011,680.74,10.4172/2155-9589.S4-001,FALSE,,,,,,
