institution,year,doi,is_hybrid,publisher,journal_full_title,agreement
Charles University,2024,10.1007/s12304-024-09562-1,TRUE,Springer Nature,Biosemiotics,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00421-024-05490-7,TRUE,Springer Nature,European Journal of Applied Physiology,CzechELib Springer Nature agreement
Charles University,2024,10.1038/s41390-024-03192-6,TRUE,Springer Nature,Pediatric Research,CzechELib Springer Nature agreement
Charles University,2024,10.1140/epjp/s13360-024-05175-2,TRUE,Springer Nature,The European Physical Journal Plus,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11558-024-09551-6,TRUE,Springer Nature,The Review of International Organizations,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11523-024-01065-w,TRUE,Springer Nature,Targeted Oncology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12520-024-01994-7,TRUE,Springer Nature,Archaeological and Anthropological Sciences,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00606-024-01904-3,TRUE,Springer Nature,Plant Systematics and Evolution,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12220-024-01673-y,TRUE,Springer Nature,The Journal of Geometric Analysis,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10508-024-02892-8,TRUE,Springer Nature,Archives of Sexual Behavior,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s40879-024-00749-x,TRUE,Springer Nature,European Journal of Mathematics,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00418-024-02295-9,TRUE,Springer Nature,Histochemistry and Cell Biology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s40803-024-00232-5,TRUE,Springer Nature,Hague Journal on the Rule of Law,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00701-024-06121-y,TRUE,Springer Nature,Acta Neurochirurgica,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10336-024-02187-8,TRUE,Springer Nature,Journal of Ornithology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00405-024-08757-z,TRUE,Springer Nature,European Archives of Oto-Rhino- Laryngology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00467-024-06425-2,TRUE,Springer Nature,Pediatric Nephrology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11069-024-06679-x,TRUE,Springer Nature,Natural Hazards,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00209-024-03519-3,TRUE,Springer Nature,Mathematische Zeitschrift,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10508-024-02918-1,TRUE,Springer Nature,Archives of Sexual Behavior,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10071-024-01883-5,TRUE,Springer Nature,Animal Cognition,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11841-024-01030-0,TRUE,Springer Nature,Sophia,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00531-024-02438-2,TRUE,Springer Nature,International Journal of Earth Sciences,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10973-024-13380-5,TRUE,Springer Nature,Journal of Thermal Analysis and Calorimetry,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00604-024-06512-z,TRUE,Springer Nature,Microchimica Acta,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10479-024-06082-6,TRUE,Springer Nature,Annals of Operations Research,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10508-024-02933-2,TRUE,Springer Nature,Archives of Sexual Behavior,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11139-024-00849-y,TRUE,Springer Nature,The Ramanujan Journal,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12304-024-09584-9,TRUE,Springer Nature,Biosemiotics,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00431-024-05683-4,TRUE,Springer Nature,European Journal of Pediatrics,CzechELib Springer Nature agreement
Charles University,2024,10.1038/s41393-024-01016-2,TRUE,Springer Nature,Spinal Cord,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11229-024-04702-z,TRUE,Springer Nature,Synthese,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s40753-024-00250-6,TRUE,Springer Nature,International Journal of Research in Undergraduate Mathematics Education,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00701-024-06216-6,TRUE,Springer Nature,Acta Neurochirurgica,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00146-024-02040-9,TRUE,Springer Nature,AI & SOCIETY,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10838-024-09692-7,TRUE,Springer Nature,Journal for General Philosophy of Science,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10508-024-02917-2,TRUE,Springer Nature,Archives of Sexual Behavior,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00405-024-08891-8,TRUE,Springer Nature,European Archives of Oto-Rhino- Laryngology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10915-024-02650-x,TRUE,Springer Nature,Journal of Scientific Computing,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11142-024-09853-5,TRUE,Springer Nature,Review of Accounting Studies,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10875-024-01787-6,TRUE,Springer Nature,Journal of Clinical Immunology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12665-024-11804-x,TRUE,Springer Nature,Environmental Earth Sciences,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10660-024-09892-9,TRUE,Springer Nature,Electronic Commerce Research,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00453-024-01263-y,TRUE,Springer Nature,Algorithmica,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12325-024-02952-4,TRUE,Springer Nature,Advances in Therapy,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00204-024-03841-z,TRUE,Springer Nature,Archives of Toxicology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00109-024-02482-0,TRUE,Springer Nature,Journal of Molecular Medicine,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11101-024-09978-0,TRUE,Springer Nature,Phytochemistry Reviews,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03905-6,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s13127-024-00654-x,TRUE,Springer Nature,Organisms Diversity & Evolution,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03925-2,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10508-024-03010-4,TRUE,Springer Nature,Archives of Sexual Behavior,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11523-024-01099-0,TRUE,Springer Nature,Targeted Oncology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s40258-024-00917-w,TRUE,Springer Nature,Applied Health Economics and Health Policy,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00209-024-03598-2,TRUE,Springer Nature,Mathematische Zeitschrift,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11661-024-07595-2,TRUE,Springer Nature,Metallurgical and Materials Transactions A,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00277-024-06025-y,TRUE,Springer Nature,Annals of Hematology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03936-z,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00775-024-02078-6,TRUE,Springer Nature,JBIC Journal of Biological Inorganic Chemistry,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00467-024-06554-8,TRUE,Springer Nature,Pediatric Nephrology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10571-024-01503-3,TRUE,Springer Nature,Cellular and Molecular Neurobiology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00204-024-03889-x,TRUE,Springer Nature,Archives of Toxicology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00209-024-03617-2,TRUE,Springer Nature,Mathematische Zeitschrift,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10485-024-09791-y,TRUE,Springer Nature,Applied Categorical Structures,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00066-024-02316-5,TRUE,Springer Nature,Strahlentherapie und Onkologie,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s40993-024-00577-8,TRUE,Springer Nature,Research in Number Theory,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10915-024-02721-z,TRUE,Springer Nature,Journal of Scientific Computing,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10822-024-00577-x,TRUE,Springer Nature,Journal of Computer-Aided Molecular Design,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00467-024-06590-4,TRUE,Springer Nature,Pediatric Nephrology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00710-024-00878-x,TRUE,Springer Nature,Mineralogy and Petrology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s10468-024-10296-4,TRUE,Springer Nature,Algebras and Representation Theory,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03970-x,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00701-024-06333-2,TRUE,Springer Nature,Acta Neurochirurgica,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11914-024-00896-w,TRUE,Springer Nature,Current Osteoporosis Reports,CzechELib Springer Nature agreement
Charles University,2024,10.1057/s41299-024-00205-2,TRUE,Springer Nature,Corporate Reputation Review,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00114-024-01952-2,TRUE,Springer Nature,The Science of Nature,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00701-024-06364-9,TRUE,Springer Nature,Acta Neurochirurgica,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03984-5,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1038/s41431-024-01752-2,TRUE,Springer Nature,European Journal of Human Genetics,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11007-024-09665-z,TRUE,Springer Nature,Continental Philosophy Review,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00208-024-03052-y,TRUE,Springer Nature,Mathematische Annalen,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00428-024-03994-3,TRUE,Springer Nature,Virchows Archiv,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s12035-024-04650-2,TRUE,Springer Nature,Molecular Neurobiology,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s11139-024-01005-2,TRUE,Springer Nature,The Ramanujan Journal,CzechELib Springer Nature agreement
Charles University,2024,10.1007/s00415-024-12828-w,TRUE,Springer Nature,Journal of Neurology,CzechELib Springer Nature agreement
Charles University,2024,10.1080/13527258.2024.2443923,TRUE,Taylor & Francis,International Journal of Heritage Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10618600.2024.2444302,TRUE,Taylor & Francis,Journal of Computational and Graphical Statistics,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/17450101.2024.2417935,TRUE,Taylor & Francis,Mobilities,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/0907676X.2024.2414258,TRUE,Taylor & Francis,Perspectives,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/07036337.2024.2411238,TRUE,Taylor & Francis,Journal of European Integration,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/03098265.2024.2410759,TRUE,Taylor & Francis,Journal of Geography in Higher Education,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/21567689.2024.2401780,TRUE,Taylor & Francis,"Politics, Religion & Ideology",CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/09528822.2024.2393947,TRUE,Taylor & Francis,Third Text,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/13572334.2024.2378551,TRUE,Taylor & Francis,The Journal of Legislative Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/13183222.2024.2393055,TRUE,Taylor & Francis,Javnost - The Public,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/09636412.2024.2391757,TRUE,Taylor & Francis,Security Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/0907676X.2024.2386447,TRUE,Taylor & Francis,Perspectives,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/03344355.2024.2385144,TRUE,Taylor & Francis,Tel Aviv,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/02634937.2024.2382161,TRUE,Taylor & Francis,Central Asian Survey,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/1060586X.2024.2382646,TRUE,Taylor & Francis,Post-Soviet Affairs,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/01431161.2024.2383381,TRUE,Taylor & Francis,International Journal of Remote Sensing,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10758216.2024.2380329,TRUE,Taylor & Francis,Problems of Post-Communism,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/17511321.2024.2379379,TRUE,Taylor & Francis,"Sport, Ethics and Philosophy",CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/00207659.2024.2376985,TRUE,Taylor & Francis,International Journal of Sociology,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/13530194.2024.2373066,TRUE,Taylor & Francis,British Journal of Middle Eastern Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10382046.2024.2377030,TRUE,Taylor & Francis,International Research in Geographical and Environmental Education,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/1351847X.2024.2375221,TRUE,Taylor & Francis,The European Journal of Finance,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/09500693.2024.2364956,TRUE,Taylor & Francis,International Journal of Science Education,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10758216.2024.2374706,TRUE,Taylor & Francis,Problems of Post-Communism,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10489223.2024.2366804,TRUE,Taylor & Francis,Language Acquisition,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/13688804.2024.2366186,TRUE,Taylor & Francis,Media History,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10382046.2024.2354097,TRUE,Taylor & Francis,International Research in Geographical and Environmental Education,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/02673037.2024.2351893,TRUE,Taylor & Francis,Housing Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/15583058.2024.2341048,TRUE,Taylor & Francis,International Journal of Architectural Heritage,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/00318884.2024.2325329,TRUE,Taylor & Francis,Phycologia,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/15548627.2024.2340408,TRUE,Taylor & Francis,Autophagy,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/07420528.2024.2337007,TRUE,Taylor & Francis,Chronobiology International,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/23254823.2024.2338132,TRUE,Taylor & Francis,European Journal of Cultural and Political Sociology,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10510974.2024.2335592,TRUE,Taylor & Francis,Communication Studies,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10556788.2024.2329590,TRUE,Taylor & Francis,Optimization Methods and Software,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/09500782.2024.2324946,TRUE,Taylor & Francis,Language and Education,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/19436149.2024.2309447,TRUE,Taylor & Francis,Middle East Critique,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/05704928.2024.2314534,TRUE,Taylor & Francis,Applied Spectroscopy Reviews,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/10408347.2024.2312502,TRUE,Taylor & Francis,Critical Reviews in Analytical Chemistry,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/14740338.2023.2295980,TRUE,Taylor & Francis,Expert Opinion on Drug Safety,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/14614103.2024.2307153,TRUE,Taylor & Francis,Environmental Archaeology,CzechELib Taylor & Francis agreement
Charles University,2024,10.1080/09546553.2023.2296514,TRUE,Taylor & Francis,Terrorism and Political Violence,CzechELib Taylor & Francis agreement
Charles University,2024,10.1002/jimd.12844,TRUE,Wiley-Blackwell,Journal of Inherited Metabolic Disease,CzechELib Wiley agreement
Charles University,2024,10.1002/ardp.202400423,TRUE,Wiley-Blackwell,Archiv der Pharmazie,CzechELib Wiley agreement
Charles University,2024,10.1111/zsc.12716,TRUE,Wiley-Blackwell,Zoologica Scripta,CzechELib Wiley agreement
Charles University,2024,10.1111/pce.15357,TRUE,Wiley-Blackwell,"Plant, Cell & Environment",CzechELib Wiley agreement
Charles University,2024,10.1111/epi.18237,TRUE,Wiley-Blackwell,Epilepsia,CzechELib Wiley agreement
Charles University,2024,10.1111/his.15369,TRUE,Wiley-Blackwell,Histopathology,CzechELib Wiley agreement
Charles University,2024,10.1002/ijgo.16109,TRUE,Wiley-Blackwell,International Journal of Gynecology & Obstetrics,CzechELib Wiley agreement
Charles University,2024,10.1002/tcr.202200284,TRUE,Wiley-Blackwell,The Chemical Record,CzechELib Wiley agreement
Charles University,2024,10.1111/his.15121,TRUE,Wiley-Blackwell,Histopathology,CzechELib Wiley agreement
Charles University,2024,10.1002/elan.202300376,TRUE,Wiley-Blackwell,Electroanalysis,CzechELib Wiley agreement
Charles University,2024,10.1002/etc.5841,TRUE,Wiley-Blackwell,Environmental Toxicology and Chemistry,CzechELib Wiley agreement
Charles University,2024,10.1111/jeu.13034,TRUE,Wiley-Blackwell,The Journal of Eukaryotic Microbiology,CzechELib Wiley agreement
Charles University,2024,10.1111/1755-0998.13894,TRUE,Wiley-Blackwell,Molecular Ecology Resources,CzechELib Wiley agreement
Charles University,2024,10.1002/ppap.202300070,TRUE,Wiley-Blackwell,Plasma Processes and Polymers,CzechELib Wiley agreement
Charles University,2024,10.1002/asna.20240017,TRUE,Wiley-Blackwell,Astronomische Nachrichten,CzechELib Wiley agreement
Charles University,2024,10.1111/cbdd.70030,TRUE,Wiley-Blackwell,Chemical Biology & Drug Design,CzechELib Wiley agreement
Charles University,2024,10.1111/his.15396,TRUE,Wiley-Blackwell,Histopathology,CzechELib Wiley agreement
Charles University,2024,10.1002/fuce.202400095,TRUE,Wiley-Blackwell,Fuel Cells,CzechELib Wiley agreement
Charles University,2024,10.1002/anie.202416106,TRUE,Wiley-Blackwell,Angewandte Chemie International Edition,CzechELib Wiley agreement
Charles University,2024,10.1002/ijfe.3073,TRUE,Wiley-Blackwell,International Journal of Finance & Economics,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JA033195,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JD041902,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Atmospheres,CzechELib Wiley agreement
Charles University,2024,10.1111/apa.17519,TRUE,Wiley-Blackwell,Acta Paediatrica,CzechELib Wiley agreement
Charles University,2024,10.1002/ppul.27417,TRUE,Wiley-Blackwell,Pediatric Pulmonology,CzechELib Wiley agreement
Charles University,2024,10.1111/1467-8462.12583,TRUE,Wiley-Blackwell,The Australian Economic Review,CzechELib Wiley agreement
Charles University,2024,10.1002/mabi.202400411,TRUE,Wiley-Blackwell,Macromolecular Bioscience,CzechELib Wiley agreement
Charles University,2024,10.1112/plms.70010,TRUE,Wiley-Blackwell,Proceedings of the London Mathematical Society,CzechELib Wiley agreement
Charles University,2024,10.1002/gcc.70011,TRUE,Wiley-Blackwell,"Genes, Chromosomes and Cancer",CzechELib Wiley agreement
Charles University,2024,10.1111/jce.16507,TRUE,Wiley-Blackwell,Journal of Cardiovascular Electrophysiology,CzechELib Wiley agreement
Charles University,2024,10.1002/aenm.202403738,FALSE,Wiley-Blackwell,Advanced Energy Materials,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JA033181,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1002/jimd.12814,TRUE,Wiley-Blackwell,Journal of Inherited Metabolic Disease,CzechELib Wiley agreement
Charles University,2024,10.1111/epi.18185,TRUE,Wiley-Blackwell,Epilepsia,CzechELib Wiley agreement
Charles University,2024,10.1002/mana.202300480,TRUE,Wiley-Blackwell,Mathematische Nachrichten,CzechELib Wiley agreement
Charles University,2024,10.1002/mdc3.14269,TRUE,Wiley-Blackwell,Movement Disorders Clinical Practice,CzechELib Wiley agreement
Charles University,2024,10.1111/bjh.19888,TRUE,Wiley-Blackwell,British Journal of Haematology,CzechELib Wiley agreement
Charles University,2024,10.1112/jlms.70022,TRUE,Wiley-Blackwell,Journal of the London Mathematical Society,CzechELib Wiley agreement
Charles University,2024,10.1002/ijc.35252,TRUE,Wiley-Blackwell,International Journal of Cancer,CzechELib Wiley agreement
Charles University,2024,10.1002/jmv.70038,TRUE,Wiley-Blackwell,Journal of Medical Virology,CzechELib Wiley agreement
Charles University,2024,10.1029/2023JA032033,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1002/pol.20240639,TRUE,Wiley-Blackwell,Journal of Polymer Science,CzechELib Wiley agreement
Charles University,2024,10.1111/dar.13970,TRUE,Wiley-Blackwell,Drug and Alcohol Review,CzechELib Wiley agreement
Charles University,2024,10.1002/adma.202410282,TRUE,Wiley-Blackwell,Advanced Materials,CzechELib Wiley agreement
Charles University,2024,10.1002/ajpa.25036,TRUE,Wiley-Blackwell,American Journal of Biological Anthropology,CzechELib Wiley agreement
Charles University,2024,10.1112/blms.13172,TRUE,Wiley-Blackwell,Bulletin of the London Mathematical Society,CzechELib Wiley agreement
Charles University,2024,10.1111/jce.16468,TRUE,Wiley-Blackwell,Journal of Cardiovascular Electrophysiology,CzechELib Wiley agreement
Charles University,2024,10.1111/mec.17559,TRUE,Wiley-Blackwell,Molecular Ecology,CzechELib Wiley agreement
Charles University,2024,10.1002/pbc.31394,TRUE,Wiley-Blackwell,Pediatric Blood & Cancer,CzechELib Wiley agreement
Charles University,2024,10.1002/pamm.202400049,TRUE,Wiley-Blackwell,Proceedings in Applied Mathematics and Mechanics,CzechELib Wiley agreement
Charles University,2024,10.1111/jep.14196,TRUE,Wiley-Blackwell,Journal of Evaluation in Clinical Practice,CzechELib Wiley agreement
Charles University,2024,10.1112/jlms.70000,TRUE,Wiley-Blackwell,Journal of the London Mathematical Society,CzechELib Wiley agreement
Charles University,2024,10.1111/jbi.15028,TRUE,Wiley-Blackwell,Journal of Biogeography,CzechELib Wiley agreement
Charles University,2024,10.1111/mam.12380,TRUE,Wiley-Blackwell,Mammal Review,CzechELib Wiley agreement
Charles University,2024,10.1111/ejn.16444,TRUE,Wiley-Blackwell,European Journal of Neuroscience,CzechELib Wiley agreement
Charles University,2024,10.1111/theo.12573,TRUE,Wiley-Blackwell,Theoria,CzechELib Wiley agreement
Charles University,2024,10.1111/stan.12349,TRUE,Wiley-Blackwell,Statistica Neerlandica,CzechELib Wiley agreement
Charles University,2024,10.1002/jssc.202400252,TRUE,Wiley-Blackwell,Journal of Separation Science,CzechELib Wiley agreement
Charles University,2024,10.1111/cfs.13168,TRUE,Wiley-Blackwell,Child & Family Social Work,CzechELib Wiley agreement
Charles University,2024,10.1002/jssc.202400181,TRUE,Wiley-Blackwell,Journal of Separation Science,CzechELib Wiley agreement
Charles University,2024,10.1111/1462-2920.16706,TRUE,Wiley-Blackwell,Environmental Microbiology,CzechELib Wiley agreement
Charles University,2024,10.1002/pros.24801,TRUE,Wiley-Blackwell,The Prostate,CzechELib Wiley agreement
Charles University,2024,10.1002/adsc.202401111,TRUE,Wiley-Blackwell,Advanced Synthesis & Catalysis,CzechELib Wiley agreement
Charles University,2024,10.1111/pai.14247,TRUE,Wiley-Blackwell,Pediatric Allergy and Immunology,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JA032802,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1002/mana.202400253,TRUE,Wiley-Blackwell,Mathematische Nachrichten,CzechELib Wiley agreement
Charles University,2024,10.1111/febs.17275,TRUE,Wiley-Blackwell,The FEBS Journal,CzechELib Wiley agreement
Charles University,2024,10.1002/ppul.27265,TRUE,Wiley-Blackwell,Pediatric Pulmonology,CzechELib Wiley agreement
Charles University,2024,10.1002/eji.202451004,TRUE,Wiley-Blackwell,European Journal of Immunology,CzechELib Wiley agreement
Charles University,2024,10.1002/esp.5987,TRUE,Wiley-Blackwell,Earth Surface Processes and Landforms,CzechELib Wiley agreement
Charles University,2024,10.1111/ejn.16521,TRUE,Wiley-Blackwell,European Journal of Neuroscience,CzechELib Wiley agreement
Charles University,2024,10.1111/tesg.12652,TRUE,Wiley-Blackwell,Tijdschrift voor Economische en Sociale Geografie,CzechELib Wiley agreement
Charles University,2024,10.1111/aje.13315,TRUE,Wiley-Blackwell,African Journal of Ecology,CzechELib Wiley agreement
Charles University,2024,10.1002/jhbp.12067,TRUE,Wiley-Blackwell,Journal of Hepato-Biliary- Pancreatic Sciences,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JA032713,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1111/lamp.12354,TRUE,Wiley-Blackwell,Latin American Policy,CzechELib Wiley agreement
Charles University,2024,10.1111/ede.12490,TRUE,Wiley-Blackwell,Evolution & Development,CzechELib Wiley agreement
Charles University,2024,10.1111/nph.20031,TRUE,Wiley-Blackwell,New Phytologist,CzechELib Wiley agreement
Charles University,2024,10.1029/2023JB027566,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Solid Earth,CzechELib Wiley agreement
Charles University,2024,10.1111/eje.13026,TRUE,Wiley-Blackwell,European Journal of Dental Education,CzechELib Wiley agreement
Charles University,2024,10.1002/ajpa.25002,TRUE,Wiley-Blackwell,American Journal of Biological Anthropology,CzechELib Wiley agreement
Charles University,2024,10.1111/jpy.13486,TRUE,Wiley-Blackwell,Journal of Phycology,CzechELib Wiley agreement
Charles University,2024,10.1002/cplu.202400365,TRUE,Wiley-Blackwell,ChemPlusChem,CzechELib Wiley agreement
Charles University,2024,10.1111/soc4.13248,TRUE,Wiley-Blackwell,Sociology Compass,CzechELib Wiley agreement
Charles University,2024,10.1002/eji.202350897,TRUE,Wiley-Blackwell,European Journal of Immunology,CzechELib Wiley agreement
Charles University,2024,10.1029/2024JA032655,TRUE,Wiley-Blackwell,Journal of Geophysical Research: Space Physics,CzechELib Wiley agreement
Charles University,2024,10.1111/padm.13016,TRUE,Wiley-Blackwell,Public Administration,CzechELib Wiley agreement
Charles University,2024,10.1002/aoc.7621,TRUE,Wiley-Blackwell,Applied Organometallic Chemistry,CzechELib Wiley agreement
Charles University,2024,10.1002/mdc3.14160,TRUE,Wiley-Blackwell,Movement Disorders Clinical Practice,CzechELib Wiley agreement
Charles University,2024,10.1002/lary.31604,TRUE,Wiley-Blackwell,The Laryngoscope,CzechELib Wiley agreement
Charles University,2024,10.1111/mec.17441,TRUE,Wiley-Blackwell,Molecular Ecology,CzechELib Wiley agreement
Charles University,2024,10.1111/jvs.13283,TRUE,Wiley-Blackwell,Journal of Vegetation Science,CzechELib Wiley agreement
Charles University,2024,10.1111/bcp.16155,TRUE,Wiley-Blackwell,British Journal of Clinical Pharmacology,CzechELib Wiley agreement
Charles University,2024,10.1107/S160057672400400X,TRUE,Wiley-Blackwell,Journal of Applied Crystallography,CzechELib Wiley agreement
Charles University,2024,10.1111/aen.12704,TRUE,Wiley-Blackwell,Austral Entomology,CzechELib Wiley agreement
Charles University,2024,10.1002/jimd.12767,TRUE,Wiley-Blackwell,Journal of Inherited Metabolic Disease,CzechELib Wiley agreement
