"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"TU Muenchen",2015,175,"10.1107/S2056989015011366",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26279872","PMC4518917",NA,NA,TRUE
"TU Muenchen",2015,185.85,"10.1107/S2056989015022367 ",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890",NA,TRUE,"26870427","PMC4719836",NA,NA,TRUE
"TU Muenchen",2015,1428,"10.2340/00015555-2165",FALSE,"Acta Dermato-Venereologica","Acta Dermato Venereologica","0001-5555","0001-5555",NA,NA,TRUE,"26059424",NA,NA,NA,TRUE
"TU Muenchen",2015,2003.19,"10.1155/2015/621481",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6133","2314-6133","2314-6141","http://creativecommons.org/licenses/by/3.0/",TRUE,"26491680","PMC4600553",NA,NA,TRUE
"TU Muenchen",2015,1594.2,"10.1364/BOE.6.004812",FALSE,"Optical Society of America (OSA)","Biomedical Optics Express","2156-7085","2156-7085","2156-7085",NA,TRUE,"26713196","PMC4679256",NA,NA,TRUE
"TU Muenchen",2015,1595.22,"10.1186/1471-2164-16-S8-S1",FALSE,"Springer Nature","BMC Genomics","1471-2164","1471-2164",NA,NA,TRUE,"26110438","PMC4480835",NA,NA,TRUE
"TU Muenchen",2015,1132.96,"10.4172/2327-5073.1000188",FALSE,"OMICS Publishing Group","Clinical Microbiology: Open Access","23275073",NA,"23275073",NA,TRUE,NA,NA,NA,NA,FALSE
"TU Muenchen",2015,1091.85,"10.12688/f1000research.7178.1",FALSE,"F1000 Research, Ltd.","F1000Research","2046-1402",NA,"2046-1402",NA,TRUE,"26673203","PMC4670006",NA,NA,TRUE
"TU Muenchen",2015,1445.85,"10.3402/gha.v8.25818",FALSE,"Co-Action Publishing","Global Health Action","1654-9880","1654-9716","1654-9880",NA,TRUE,"25623607","PMC4306754",NA,NA,TRUE
"TU Muenchen",2015,1149.21,NA,FALSE,"International Food and Agribusiness Management Association","International Food and Agribusiness Management Review","1559-2448",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ifama.org/files/IFAMR/Volume%2018/Issue%203/201500131.pdf",FALSE
