"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1002/2688-8319.12331",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adfm.202401188",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adfm.202401516",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adfm.202408867",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adfm.202411965",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adfm.202419614",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adhm.202303350",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adhm.202304513",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adma.202313125",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adma.202313906",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/adma.202407630",NA,1184.05,NA,NA,NA,NA,NA,NA
"10.1002/admi.202301089",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/admi.202400396",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/admt.202400047",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/admt.202400533",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/admt.202401029",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/advs.202307175",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/advs.202402095",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/advs.202405320",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/advs.202406311",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/aenm.202403195",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/aisy.202400663",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ana.27005",1608.12,NA,NA,NA,NA,NA,NA,NA
"10.1002/ana.27016",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/andp.202400132",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ange.202405330",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ange.202406742",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ange.202407425",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202317981",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202403535",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202404045",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202404360",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202405330",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202406742",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202407425",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202410162",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202414537",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202414598",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anie.202414847",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ansa.202300053",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/anse.202400039",NA,1666,NA,NA,NA,NA,NA,NA
"10.1002/ardp.202400450",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/batt.202400012",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/bies.202400245",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/bimj.202300368",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/bimj.70023",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/brb3.3450",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/bsd2.410",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cb.2342",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cbic.202400258",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cbic.202400561",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cctc.202401337",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202400105",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202400188",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202400897",NA,1190,NA,NA,NA,NA,NA,NA
"10.1002/chem.202401268",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202402010",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202402719",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202402911",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202403495",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/chem.202404099",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cite.202300186",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cmtd.202400011",NA,1666,NA,NA,NA,NA,NA,NA
"10.1002/cnr2.1992",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/cssc.202401744",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/dta.3657",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/dta.3662",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ece3.11080",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ece3.11274",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ehf2.15043",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/eji.202451061",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/eji.202451074",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ejic.202400149",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ejic.202400472",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ente.202301421",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/epd2.20245",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/epi4.13009",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/fsn3.4565",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/glia.24662",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/hipo.23619",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/hyp.15146",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ijc.35071",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/ijc.35134",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/jbm.a.37675",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/jcsm.13527",NA,NA,NA,NA,NA,NA,NA,NA
