"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Lund University",2025,7395.2,"10.1007/978-3-031-63697-4",FALSE,"Springer International Publishing","The Politics of Feminist Foreign Policy and Digital Diplomacy","978-3-031-63696-7","978-3-031-63696-7","978-3-031-63697-4","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,7502.25,"10.1007/978-3-031-69852-1",FALSE,"Springer International Publishing","Political Leadership and Agricultural Transformation","978-3-031-69851-4","978-3-031-69851-4","978-3-031-69852-1","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,8304.53,"10.1007/978-3-031-77880-3",FALSE,"Springer International Publishing","Transformative-Emancipatory Pedagogy (TEP) to Reimagine Education","978-3-031-77879-7","978-3-031-77879-7","978-3-031-77880-3","https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,14237.92,"10.1007/978-3-031-81720-5",FALSE,"Springer International Publishing","Julian Huxley, Evolutionism and the History of Transhumanism","978-3-031-81719-9","978-3-031-81719-9","978-3-031-81720-5","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,13684.58,"10.1007/978-3-031-83475-2",FALSE,"Springer International Publishing","Bridging Divides Through Gender-Just Citizenship","978-3-031-83474-5","978-3-031-83474-5","978-3-031-83475-2","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,13524.14,"10.1007/978-3-031-85016-5",FALSE,"Springer International Publishing","Weirding Landscapes","978-3-031-85015-8","978-3-031-85015-8","978-3-031-85016-5","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,13453.13,"10.1007/978-3-031-93365-3",FALSE,"Springer International Publishing","Taxation in the Digital Era","978-3-031-93364-6","978-3-031-93364-6","978-3-031-93365-3","https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,7481.8,"10.1007/978-3-032-10853-1",FALSE,"Springer International Publishing","Backlash Against the Women, Peace and Security Agenda","978-3-032-10852-4","978-3-032-10852-4","978-3-032-10853-1","https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,13553.94,"10.1007/978-981-96-1583-4",FALSE,"Springer Nature Singapore","The Republic of Turkey and its Unresolved Issues","978-981-96-1582-7","978-981-96-1582-7","978-981-96-1583-4","https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,12533.46,"10.1017/9781009580588",FALSE,"Cambridge University Press","The Question of Solidarity in Law and Politics","978-1-009-58058-8","978-1-009-58054-0","978-1-009-58058-8","https://www.cambridge.org/core/terms",TRUE,FALSE
"Lund University",2025,12637.24,"10.1163/9789004761483",FALSE,"Brill","Beyond Islamic Studies","978-90-04-76147-6","978-90-04-76147-6","978-90-04-76148-3",NA,TRUE,FALSE
"Lund University",2025,4548.02,"10.1515/9783111636726",FALSE,"De Gruyter","History of Intellectual Culture 4/2025","978-3-11-163660-3","978-3-11-163660-3","978-3-11-163672-6","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,8655.04,"10.1525/luminos.275",FALSE,"University of California Press","Public Law in a Hybrid State: Legal Reform and Global Sociology in Uzbekistan","978-0-520-40227-0","978-0-520-40227-0",NA,NA,TRUE,FALSE
"Lund University",2025,8664.49,"10.3726/b21476",FALSE,"Peter Lang Verlag","Saints in the Slavic Christian World","978-1-63667-782-8",NA,"978-1-63667-782-8",NA,TRUE,FALSE
"Lund University",2025,5863.94,"10.4324/9780203884294",FALSE,"Routledge","Branding Cities","978-0-203-88429-4",NA,"978-0-203-88429-4",NA,TRUE,FALSE
"Lund University",2025,12273.08,"10.4324/9781003289142",FALSE,"Routledge","The End of Law","978-1-003-28914-2",NA,"978-1-003-28914-2",NA,TRUE,FALSE
"Lund University",2025,12490.33,"10.4324/9781003344643",FALSE,"Routledge","The Digital Courtroom","978-1-003-34464-3",NA,"978-1-003-34464-3","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Lund University",2025,11600.06,"10.4324/9781003344667",FALSE,"Routledge","Sustainable Entrepreneurship and the Global South","978-1-003-34466-7",NA,"978-1-003-34466-7",NA,TRUE,FALSE
"Lund University",2025,5839.66,"10.4324/9781003462743",FALSE,"Routledge","Classical Rhetorical Argumentation for the Rhetorical Critic","978-1-003-46274-3",NA,"978-1-003-46274-3",NA,TRUE,FALSE
"Lund University",2025,11992.21,"10.4324/9781003582137",FALSE,"Routledge","Education in Youth Detention Homes","978-1-003-58213-7",NA,"978-1-003-58213-7","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"Lund University",2025,11873.14,"10.4324/9781003613718",FALSE,"Routledge","Myths about Sustainable Consumption: Dispelled","978-1-003-61371-8",NA,"978-1-003-61371-8",NA,TRUE,FALSE
"Lund University",2025,11102.15,"10.5040/9781350535824",FALSE,"Bloomsbury Publishing Plc,","GenAI in Higher Education","978-1-350-53582-4","978-1-350-53578-7","978-1-350-53582-4","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
