"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","url"
"Eberhard Karls Universität Tübingen",2020,799.68,"10.1186/s41155-020-00155-8","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,993.85,"10.3389/fnint.2020.00005","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1608.88,"10.1186/s12859-020-3415-z","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fpsyt.2020.00169","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fnagi.2020.00055","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1882.58,"10.2147/IMCRJ.S203897","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1704.08,"10.1186/s12903-020-1001-4","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1704.08,"10.1186/s13063-020-4163-0","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1165.25,"10.1002/ece3.6232","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fpsyt.2020.00213","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1780.24,"10.1186/s12871-020-01031-9 ","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2760.80,"10.1002/hbm.24949","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1894.48,"10.1186/s12891-019-3020-3","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1780.24,"10.1186/s12887-020-2009-2","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1680.00,"10.1055/a-1101-5750","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1704.08," 10.1186/s12903-020-01159-7 ","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2913.12,"10.1186/s13073-020-00731-8","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2013.76,"10.1186/s13023-020-01489-3","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1092.61,"10.2196/15809","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1608.88,"10.1186/s13643-020-01379-6","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1894.48,"10.1186/s13018-019-1536-8","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1412.13,"10.1371/journal.pone.0234794","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1484.51,"10.3390/ijms21020587","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1704.08,"10.1186/s12879-020-4804-7","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1009.12,"10.1186/s40337-020-00290-8","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1893.12,"10.1186/s12995-020-00277-w","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fnagi.2020.00083","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1087.70,"10.3389/frobt.2020.00077","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fnhum.2020.00088","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1203.09,"10.3389/fpubh.2020.00035","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1780.24,"10.1186/s12904-020-00554-9","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1495.46,"10.3390/cancers12020267","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2002.27,"10.3389/fpsyg.2020.01012","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1581.51,"10.1002/cam4.2771","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1488.28," 10.1161/JAHA.119.015351 ","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2151.04,"10.2196/15725","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,287.73,"10.3390/M1108","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,934.70,"10.3390/su12030861","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1526.77,"10.1161/JAHA.119.014265","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1942.08,"10.1186/s12302-020-00327-4","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1816.05,"10.3390/ijerph17051683","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,834.46,"10.3390/urbansci4010009","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1735.36,"10.1186/s12903-020-01309-x","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1437.84,"10.1371/journal.pone.0227515","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1501.22,"10.3390/cells9020452","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1315.35,"10.3390/e22010090","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2180.08,"10.1186/s13017-020-0290-x","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2002.18,"10.1186/s13293-020-0282-2","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2026.26,"10.3389/fimmu.2020.00093","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2011.08,"10.2196/16279","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1671.50,"10.1177/1479973120903556","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1894.48,"10.1186/s13018-020-1580-4","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,864.99,"10.3389/feduc.2020.502698","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1948.80,"10.3389/fpsyg.2020.489371","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,888.46,"10.3389/fcomm.2020.519955","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2002.27,"10.3389/fimmu.2020.00750","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2013.33,"10.3389/fneur.2020.00303","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2013.33,"10.3389/fmicb.2020.00724","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1999.20,"10.3389/fpsyt.2020.00797","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,969.03,"10.3389/frobt.2020.511265","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1948.80,"10.3389/fbioe.2020.523866","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1948.80,"10.3389/fpsyg.2020.519330","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1948.80,"10.3389/fpsyg.2020.518981","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fbioe.2020.00308","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1998.11,"10.3389/fneur.2020.00608","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1868.30,"10.1038/s41598-020-58477-7","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1661.24,"10.1186/s12909-020-1940-0","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fimmu.2020.00407","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fpsyt.2020.00286","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fpsyg.2020.00529","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fpsyt.2020.00195","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fnins.2020.00283","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fcomm.2020.00017","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1944.19,"10.3389/fpsyt.2020.00318","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fneur.2020.00212","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2004.23,"10.3389/fphar.2020.00489","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1661.87,"10.3390/nu12020338","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2108.85,"10.3389/fpsyt.2020.00099","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1797.26,"10.1155/2020/7201545","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1816.05,"10.3390/pharmaceutics12030223","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1894.48,"10.1186/s12872-020-01585-z","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1894.48,"10.1186/s12887-020-02147-0","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1803.69,"10.1097/MD.0000000000019146","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1868.30,"10.1038/s41598-020-59667-z","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1815.45,"10.1364/OE.380068","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2010.74,"10.3390/ijms21051901","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2002.18,"10.1186/s13550-020-0602-x","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1770.72,"10.5194/bg-17-683-2020","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1868.30,"10.1038/s41598-020-58204-2","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,2012.52,"10.3390/cancers12030540","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1428.00,"10.1088/1367-2630/ab6f1f","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1646.35,"10.13039/501100001659","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1780.24,"10.1186/s12887-020-1988-3","FALSE",,,,
"Eberhard Karls Universität Tübingen",2020,1445.62,"10.3390/cells9020456","FALSE",,,,
