"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Tuebingen U",2013,1669.57,"10.1186/1475-2875-12-9",FALSE,"Springer Science + Business Media","Malaria Journal","1475-2875","1475-2875",NA,NA,TRUE,"23297791","PMC3547756",NA,NA,TRUE
"Tuebingen U",2013,1040.78,"10.1371/journal.pone.0055173",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23383096","PMC3557268",NA,NA,TRUE
"Tuebingen U",2013,1040.78,"10.1371/journal.pone.0056872",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23460816","PMC3584096",NA,NA,TRUE
"Tuebingen U",2013,1880.2,"10.1186/1471-2180-13-7",FALSE,"Springer Science + Business Media","BMC Microbiology","1471-2180","1471-2180",NA,NA,TRUE,"23320528","PMC3557171",NA,NA,TRUE
"Tuebingen U",2013,1886.15,"10.1186/1752-0509-7-15",FALSE,"Springer Science + Business Media","BMC Systems Biology","1752-0509","1752-0509",NA,NA,TRUE,"23433509","PMC3623889",NA,NA,TRUE
"Tuebingen U",2013,1038.06,"10.1371/journal.pone.0058336",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23520499","PMC3592924",NA,NA,TRUE
"Tuebingen U",2013,1027.48,"10.1371/journal.pone.0055455",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23383194","PMC3559478",NA,NA,TRUE
"Tuebingen U",2013,1636.25,"10.1159/000343353",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"23363637",NA,NA,NA,TRUE
"Tuebingen U",2013,1040.78,"10.1371/journal.pone.0056650",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23437197","PMC3577872",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fpsyg.2013.00127",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"23508565","PMC3597983",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fimmu.2013.00076",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224",NA,TRUE,"23543707","PMC3608903",NA,NA,TRUE
"Tuebingen U",2013,1056.34,"10.1371/journal.pone.0058686",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23505549","PMC3591404",NA,NA,TRUE
"Tuebingen U",2013,1038.06,"10.1371/journal.pone.0057247",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23516401","PMC3596376",NA,NA,TRUE
"Tuebingen U",2013,1113.84,"10.5194/amt-6-2101-2013",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548",NA,TRUE,NA,NA,NA,NA,TRUE
"Tuebingen U",2013,1037.82,"10.1371/journal.pone.0060237",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23593180","PMC3617223",NA,NA,TRUE
"Tuebingen U",2013,1920,"10.1186/1471-244X-13-111",FALSE,"Springer Science + Business Media","BMC Psychiatry","1471-244X",NA,"1471-244X","http://www.springer.com/tdm",TRUE,"23570454","PMC3626571",NA,NA,TRUE
"Tuebingen U",2013,1037.82,"10.1371/journal.pone.0063441",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23667619","PMC3648477",NA,NA,TRUE
"Tuebingen U",2013,1035.2,"10.1371/journal.pone.0064259",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23691185","PMC3653868",NA,NA,TRUE
"Tuebingen U",2013,1037.82,"10.1371/journal.pone.0063524",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23671682","PMC3646028",NA,NA,TRUE
"Tuebingen U",2013,1035.04,"10.1371/journal.pone.0064649",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23741358","PMC3669378",NA,NA,TRUE
"Tuebingen U",2013,1035.04,"10.1371/journal.pone.0060752",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23580164","PMC3620330",NA,NA,TRUE
"Tuebingen U",2013,556.68,"10.1155/2013/369425",FALSE,"Hindawi Publishing Corporation","Advances in Human-Computer Interaction","1687-5893","1687-5893","1687-5907","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Tuebingen U",2013,2391.9,"10.1186/1471-213X-13-22",FALSE,"Springer Science + Business Media","BMC Developmental Biology","1471-213X","1471-213X",NA,NA,TRUE,"23682742","PMC3707749",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fncom.2013.00068",FALSE,"Frontiers Media SA","Frontiers in Computational Neuroscience","1662-5188",NA,"1662-5188",NA,TRUE,"23750135","PMC3664315",NA,NA,TRUE
"Tuebingen U",2013,1021.26,"10.1371/journal.pone.0065893",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23799059","PMC3683048",NA,NA,TRUE
"Tuebingen U",2013,150.23,"10.1107/S1600536813013512",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Structure Reports Online","1600-5368",NA,"1600-5368",NA,TRUE,"23795101","PMC3685082",NA,NA,TRUE
"Tuebingen U",2013,1912.2,"10.1186/1741-7015-11-146",FALSE,"Springer Science + Business Media","BMC Medicine","1741-7015",NA,"1741-7015","http://www.springer.com/tdm",TRUE,"23758701","PMC3694028",NA,NA,TRUE
"Tuebingen U",2013,1810.66,"10.1159/000350083",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"23689698",NA,NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fnbeh.2013.00062",FALSE,"Frontiers Media SA","Frontiers in Behavioral Neuroscience","1662-5153",NA,"1662-5153",NA,TRUE,"23760667","PMC3674308",NA,NA,TRUE
"Tuebingen U",2013,1693.26,"10.1371/journal.pntd.0002094",FALSE,"Public Library of Science (PLoS)","PLOS Neglected Tropical Diseases","1935-2735",NA,"1935-2735","http://creativecommons.org/licenses/by/4.0/",TRUE,"23505586","PMC3591311",NA,NA,TRUE
"Tuebingen U",2013,1686.82,"10.4137/CMO.S12169",FALSE,"Libertas Academica, Ltd.","Clinical Medicine Insights: Oncology","1179-5549",NA,"1179-5549",NA,TRUE,"23943661","PMC3738379",NA,NA,TRUE
"Tuebingen U",2013,671.66,"10.1155/2013/206574",FALSE,"Hindawi Publishing Corporation","Gastroenterology Research and Practice","1687-6121","1687-6121","1687-630X","http://creativecommons.org/licenses/by/3.0/",TRUE,"23843782","PMC3697310",NA,NA,TRUE
"Tuebingen U",2013,1178.1,"10.1088/1367-2630/15/7/073009",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630",NA,TRUE,NA,NA,NA,NA,TRUE
"Tuebingen U",2013,1641.11,"10.1159/000350086",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"23711493",NA,NA,NA,TRUE
"Tuebingen U",2013,927.55,"10.1371/journal.pone.0066071",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","https://creativecommons.org/publicdomain/zero/1.0/",TRUE,"23935820","PMC3729955",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fnhum.2013.00324",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"23847498","PMC3698451",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fnhum.2013.00342",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"23840187","PMC3699720",NA,NA,TRUE
"Tuebingen U",2013,1382.33,"10.1159/000350141",FALSE,"S. Karger AG","Kidney and Blood Pressure Research","1423-0143","1420-4096","1423-0143",NA,TRUE,"23712027",NA,NA,NA,TRUE
"Tuebingen U",2013,1644.97,"10.1159/000350096",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"23735862",NA,NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fphys.2013.00164",FALSE,"Frontiers Media SA","Frontiers in Physiology","1664-042X",NA,"1664-042X",NA,TRUE,"23840190","PMC3699716",NA,NA,TRUE
"Tuebingen U",2013,1904,"10.3389/fnhum.2013.00377",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"23882207","PMC3715733",NA,NA,TRUE
"Tuebingen U",2013,1638,"10.1186/1758-2946-5-33",FALSE,"Springer Science + Business Media","Journal of Cheminformatics","1758-2946","1758-2946",NA,NA,TRUE,"23842210","PMC4104930",NA,NA,TRUE
"Tuebingen U",2013,1422.82,"10.1016/j.rinim.2013.06.002",FALSE,"Elsevier BV","Results in Immunology","22112839","22112839",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"24600561","PMC3908332",NA,NA,FALSE
"Tuebingen U",2013,769.73,"10.3390/toxins5071230",FALSE,"MDPI AG","Toxins","2072-6651",NA,"2072-6651",NA,TRUE,"23860350","PMC3737494",NA,NA,TRUE
"Tuebingen U",2013,920.11,"10.1371/journal.pone.0070988",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23923038","PMC3726597",NA,NA,TRUE
"Tuebingen U",2013,1022.34,"10.1371/journal.pone.0071644",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23977102","PMC3748130",NA,NA,TRUE
"Tuebingen U",2013,2010,"10.1159/000350110",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"23817201",NA,NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fpsyg.2013.00530",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"23966968","PMC3745084",NA,NA,TRUE
"Tuebingen U",2013,1142.4,"10.3389/fncom.2013.00148",FALSE,"Frontiers Media SA","Frontiers in Computational Neuroscience","1662-5188",NA,"1662-5188",NA,TRUE,"24191151","PMC3808893",NA,NA,TRUE
"Tuebingen U",2013,1904,"10.3389/fnmol.2013.00020",FALSE,"Frontiers Media SA","Frontiers in Molecular Neuroscience","1662-5099",NA,"1662-5099",NA,TRUE,"23950737","PMC3739414",NA,NA,TRUE
