"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Tuebingen U",2014,814.26,"10.3389/fcimb.2014.00006",FALSE,"Frontiers Media SA","Frontiers in Cellular and Infection Microbiology","2235-2988",NA,"2235-2988",NA,TRUE,"24524029","PMC3905216",NA,NA,TRUE
"Tuebingen U",2014,1575,"10.1155/2014/542526",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6133","2314-6133","2314-6141","http://creativecommons.org/licenses/by/3.0/",TRUE,"24757668","PMC3976939",NA,NA,TRUE
"Tuebingen U",2014,891.3,"10.1371/journal.pone.0088637",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24523925","PMC3921210",NA,NA,TRUE
"Tuebingen U",2014,897,"10.1371/journal.pone.0089420",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24586765","PMC3930743",NA,NA,TRUE
"Tuebingen U",2014,2201.29,"10.1159/000356640",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"24429827",NA,NA,NA,TRUE
"Tuebingen U",2014,1345.89,"10.5194/cpd-10-469-2014",FALSE,"Copernicus GmbH","Climate of the Past Discussions","1814-9359",NA,"1814-9359",NA,TRUE,NA,NA,NA,NA,TRUE
"Tuebingen U",2014,775.1,"10.1155/2014/524383",FALSE,"Hindawi Publishing Corporation","Gastroenterology Research and Practice","1687-6121","1687-6121","1687-630X","http://creativecommons.org/licenses/by/3.0/",TRUE,"24744777","PMC3976868",NA,NA,TRUE
"Tuebingen U",2014,1044.25,"10.3390/toxins6020650",FALSE,"MDPI AG","Toxins","2072-6651",NA,"2072-6651",NA,TRUE,"24561477","PMC3942757",NA,NA,TRUE
"Tuebingen U",2014,887.12,"10.1371/journal.pone.0090499",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24598591","PMC3943966",NA,NA,TRUE
"Tuebingen U",2014,891.22,"10.1371/journal.pone.0090508",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24598703","PMC3944018",NA,NA,TRUE
"Tuebingen U",2014,1678.9,"10.3390/ijms15022858",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067",NA,TRUE,"24557580","PMC3958886",NA,NA,TRUE
"Tuebingen U",2014,891.22,"10.1371/journal.pone.0091476",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24614281","PMC3948918",NA,NA,TRUE
"Tuebingen U",2014,1359.46,"10.3389/fnbeh.2014.00064",FALSE,"Frontiers Media SA","Frontiers in Behavioral Neuroscience","1662-5153",NA,"1662-5153",NA,TRUE,"24634648","PMC3943336",NA,NA,TRUE
"Tuebingen U",2014,2202.03,"10.1159/000356664",FALSE,"S. Karger AG","Cellular Physiology and Biochemistry","1421-9778","1015-8987","1421-9778",NA,TRUE,"24496246",NA,NA,NA,TRUE
"Tuebingen U",2014,562.16,"10.1214/EJP.v19-2940",FALSE,"Institute of Mathematical Statistics","Electronic Journal of Probability","1083-6489",NA,"1083-6489",NA,TRUE,NA,NA,NA,NA,FALSE
"Tuebingen U",2014,895,"10.1371/journal.pone.0103076",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25072467","PMC4114518",NA,NA,TRUE
"Tuebingen U",2014,369.28,"10.3390/ph7050621",FALSE,"MDPI AG","Pharmaceuticals","1424-8247",NA,"1424-8247",NA,TRUE,"24830987","PMC4035771",NA,NA,TRUE
"Tuebingen U",2014,1093.06,"10.1371/journal.pone.0088604",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24586351","PMC3931625",NA,NA,TRUE
"Tuebingen U",2014,1987.3,"10.1186/1742-9994-11-1",FALSE,"Springer Science + Business Media","Frontiers in Zoology","1742-9994","1742-9994",NA,NA,TRUE,"24401080","PMC3898096",NA,NA,TRUE
