"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Tuebingen U",2015,2000,"10.14573/altex.1408041",FALSE,"ALTEX Edition","ALTEX","1868596X","1868596X",NA,NA,TRUE,"25372315",NA,NA,NA,FALSE
"Tuebingen U",2015,1415,"10.1159/000368468",FALSE,"S. Karger AG","Kidney and Blood Pressure Research","1423-0143","1420-4096","1423-0143",NA,TRUE,"25531828",NA,NA,NA,TRUE
"Tuebingen U",2015,772.32,"10.1155/2015/513518",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6133","2314-6133","2314-6141","http://creativecommons.org/licenses/by/3.0/",TRUE,"25821808","PMC4364016",NA,NA,TRUE
"Tuebingen U",2015,1142.4,"10.3389/fpsyg.2015.00240",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25852584","PMC4367176",NA,NA,TRUE
"Tuebingen U",2015,684.25,"10.3389/fpsyg.2015.00215",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25798116","PMC4350437",NA,NA,TRUE
"Tuebingen U",2015,1142.4,"10.3389/fnins.2015.00036",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X",NA,"1662-453X",NA,TRUE,"25729347","PMC4325901",NA,NA,TRUE
"Tuebingen U",2015,1142.4,"10.3389/fnbeh.2015.00021",FALSE,"Frontiers Media SA","Frontiers in Behavioral Neuroscience","1662-5153",NA,"1662-5153",NA,TRUE,"25762908","PMC4329795",NA,NA,TRUE
"Tuebingen U",2015,1142.4,"10.3389/fncom.2015.00026",FALSE,"Frontiers Media SA","Frontiers in Computational Neuroscience","1662-5188",NA,"1662-5188",NA,TRUE,"25767446","PMC4341563",NA,NA,TRUE
"Tuebingen U",2015,1606,"10.3390/ijms16024190",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067",NA,TRUE,"25690034","PMC4346952",NA,NA,TRUE
"Tuebingen U",2015,1600,"10.3389/fnhum.2015.00155",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"25859204","PMC4374466",NA,NA,TRUE
