institution;period;euro;DOI;is_hybrid;publisher;journal_full_title;issn;url
Erlangen Nürnberg U;2020;1170,82;10.3390/vaccines8010027;FALSE;MDPI;Vaccines;;
Erlangen Nürnberg U;2020;1532,18;10.1136/bmjopen-2019-034045;FALSE;BMJ;BMJ Open;;
Erlangen Nürnberg U;2020;1868,3;10.1038/s41598-020-59092-2;FALSE;Springer Nature;Scientific Reports;;
Erlangen Nürnberg U;2020;1547;10.1186/s13148-020-0813-z;FALSE;Springer Nature;Clinical Epigenetics;;
Erlangen Nürnberg U;2020;1190;10.33594/000000179;FALSE;Cell Physiol Biochem Press;Neurosignals;;
Erlangen Nürnberg U;2020;1654,1;10.1038/s41597-020-0390-1;FALSE;Springer Nature;Scientific Data;;
Erlangen Nürnberg U;2020;2023,54;10.2196/16398;FALSE;JMIR Publications;JMIR Mental Health;;
Erlangen Nürnberg U;2020;1669,01;10.3390/cancers12020446;FALSE;MDPI;Cancers;;
Erlangen Nürnberg U;2020;1868,3;10.1038/s41598-020-60389-5;FALSE;Springer Nature;Scientific Reports;;
Erlangen Nürnberg U;2020;1501,22;10.3390/ijerph17041381;FALSE;MDPI;International Journal of Environmental Research and Public Health;;
Erlangen Nürnberg U;2020;1868,3;10.1038/s41598-020-60521-5;FALSE;Springer Nature;Scientific Reports;;
Erlangen Nürnberg U;2020;1887,34;10.1088/1748-9326/ab6b32;FALSE;IOP Publishing;Environmental Research Letters;;
Erlangen Nürnberg U;2020;1509,38;10.3390/polym12020488;FALSE;MDPI;Polymers;;
Erlangen Nürnberg U;2020;1467,15;10.3390/cancers12010064;FALSE;MDPI;Cancers;;
Erlangen Nürnberg U;2020;1926,96;10.3389/fphys.2020.00182;FALSE;Frontiers Media S.A.;Frontiers in Physiology;;
Erlangen Nürnberg U;2020;1509,38;10.3390/cancers12030538;FALSE;MDPI;Cancers;;
Erlangen Nürnberg U;2020;1890,89;10.3389/fpsyt.2020.00125;FALSE;Frontiers Media S.A.;Frontiers in Psychiatry;;
Erlangen Nürnberg U;2020;1681,53;10.3390/nu12030662;FALSE;MDPI;Nutrients;;
Erlangen Nürnberg U;2020;1345,22;10.3390/coatings10030238;FALSE;MDPI;Coatings;;
Erlangen Nürnberg U;2020;1743,15;10.3390/pharmaceutics12030210;FALSE;MDPI;Pharmaceutics;;
Erlangen Nürnberg U;2020;1868,3;10.1038/s41598-020-61510-4;FALSE;Springer Nature;Scientific Reports;;
