"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Erlangen Nuernberg U",2012,1103.27,"10.1371/journal.pone.0031210",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22355347","PMC3280271",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1103.27,"10.1371/journal.pone.0029770",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22242178","PMC3252341",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1137.64,"10.1186/1742-2094-9-15",FALSE,"Springer Science + Business Media","Journal of Neuroinflammation","1742-2094","1742-2094",NA,NA,TRUE,"22260436","PMC3274436",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1201.84,"10.1371/journal.pone.0032865",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22403718","PMC3293911",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1638.12,"10.1088/0031-9155/57/6/1517",TRUE,"IOP Publishing","Physics in Medicine and Biology","0031-9155","0031-9155","1361-6560",NA,TRUE,"22391045",NA,NA,NA,FALSE
"Erlangen Nuernberg U",2012,1104.2,"10.1371/journal.pone.0031034",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22299048","PMC3267769",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1637.51,"10.1364/OE.20.002562",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"22330494",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2012,1071,"10.3389/fimmu.2011.00096",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224",NA,TRUE,"22566885","PMC3342095",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1066.69,NA,FALSE,"e-Century Publishing Corporation","International Journal of Clinical and Experimental Pathology","1936-2625",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ijcep.com/files/IJCEP1112004.pdf",FALSE
"Erlangen Nuernberg U",2012,1523.2,"10.3389/fpls.2012.00023",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"22639642","PMC3355675",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1676.82,"10.1136/bmjopen-2011-000430",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055",NA,NA,TRUE,"22146890","PMC3236819",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1078.19,"10.1371/journal.pone.0033476",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22479403","PMC3316584",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1309,"10.1186/1477-7827-10-80",FALSE,"Springer Science + Business Media","Reproductive Biology and Endocrinology","1477-7827","1477-7827",NA,NA,TRUE,"22971074","PMC3492048",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1404.2,"10.1186/1471-2369-13-81",FALSE,"Springer Science + Business Media","BMC Nephrology","1471-2369","1471-2369",NA,NA,TRUE,"22867270","PMC3459702",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1399.44,"10.1186/1471-2407-12-213",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"22672427","PMC3489542",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1423.24,"10.1186/1479-5876-10-123",FALSE,"Springer Science + Business Media","Journal of Translational Medicine","1479-5876","1479-5876",NA,NA,TRUE,"22704127","PMC3546422",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1289.96,"10.1186/1471-2407-12-250",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"22708674","PMC3492164",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1408.96,"10.1186/1472-6920-12-90",FALSE,"Springer Science + Business Media","BMC Medical Education","1472-6920","1472-6920",NA,NA,TRUE,"23020863","PMC3511246",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1404.2,"10.1186/1471-2318-12-68",FALSE,"Springer Science + Business Media","BMC Geriatrics","1471-2318","1471-2318",NA,NA,TRUE,"23134737","PMC3538686",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1466.08,"10.1186/1471-244X-12-208",FALSE,"Springer Science + Business Media","BMC Psychiatry","1471-244X","1471-244X",NA,NA,TRUE,"23176536","PMC3605268",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1380.4,"10.1186/1471-230X-12-129",FALSE,"Springer Science + Business Media","BMC Gastroenterology","1471-230X","1471-230X",NA,NA,TRUE,"22998213","PMC3527343",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1094.85,"10.1371/journal.pone.0034552",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22479645","PMC3316708",NA,NA,TRUE
"Erlangen Nuernberg U",2012,883.09,NA,FALSE,"e-Century Publishing Corporation","International Journal of Clinical and Experimental Pathology","1936-2625",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ijcep.com/files/IJCEP1202002.pdf",FALSE
"Erlangen Nuernberg U",2012,1184.93,"10.1371/journal.pone.0041620",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22848546","PMC3407185",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1112.96,"10.1371/journal.pone.0035467",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22558155","PMC3338701",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1168.65,"10.1371/journal.pone.0038188",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22675521","PMC3366995",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1280.44,"10.1186/1472-6920-12-18",FALSE,"Springer Science + Business Media","BMC Medical Education","1472-6920","1472-6920",NA,NA,TRUE,"22463757","PMC3353831",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1128.12,"10.1186/1478-4505-10-14",FALSE,"Springer Science + Business Media","Health Research Policy and Systems","1478-4505","1478-4505",NA,NA,TRUE,"22512780","PMC3353837",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1323.28,"10.1186/1477-7827-10-57",FALSE,"Springer Science + Business Media","Reproductive Biology and Endocrinology","1477-7827","1477-7827",NA,NA,TRUE,"22906151","PMC3489887",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1723.12,"10.1186/1744-8069-8-69",FALSE,"SAGE Publications","Molecular Pain","1744-8069","1744-8069",NA,NA,TRUE,"22978421","PMC3495684",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1168.65,"10.1371/journal.pone.0036575",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22606273","PMC3351466",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1594.6,"10.1186/1742-9994-9-15",FALSE,"Springer Science + Business Media","Frontiers in Zoology","1742-9994","1742-9994",NA,NA,TRUE,"22866820","PMC3502128",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1361.36,"10.1186/1478-811X-10-25",FALSE,"Springer Science + Business Media","Cell Communication and Signaling","1478-811X","1478-811X",NA,NA,TRUE,"22938209","PMC3503564",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1418.48,"10.1186/1471-2407-12-386",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"22943463","PMC3487800",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1299.48,"10.1186/1471-2318-12-52",FALSE,"Springer Science + Business Media","BMC Geriatrics","1471-2318","1471-2318",NA,NA,TRUE,"22954019","PMC3489681",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1456.56,"10.1186/1472-6750-12-94",FALSE,"Springer Science + Business Media","BMC Biotechnology","1472-6750","1472-6750",NA,NA,TRUE,"23217187","PMC3610105",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1347.08,"10.1186/1477-7827-10-110",FALSE,"Springer Science + Business Media","Reproductive Biology and Endocrinology","1477-7827","1477-7827",NA,NA,TRUE,"23241226","PMC3571897",NA,NA,TRUE
"Erlangen Nuernberg U",2012,916.3,"10.3389/fonc.2012.00075",FALSE,"Frontiers Media SA","Frontiers in Oncology","2234-943X",NA,"2234-943X",NA,TRUE,"22848871","PMC3404483",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1181.16,"10.1371/journal.pone.0043584",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22912891","PMC3422254",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1728.48,"10.1364/OE.20.019928",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"23037045",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2012,1181.16,"10.1371/journal.pone.0041667",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22848561","PMC3407203",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1120.39,"10.1371/journal.pone.0044349",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23028526","PMC3445603",NA,NA,TRUE
"Erlangen Nuernberg U",2012,1701.69,"10.1364/OE.20.019168",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"23038557",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2012,982.57,NA,FALSE,"e-Century Publishing Corporation","International Journal of Clinical and Experimental Pathology","1936-2625",NA,NA,NA,FALSE,NA,NA,NA,"http://www.ijcep.com/files/IJCEP1205006.pdf",FALSE
