"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Erlangen Nuernberg U",2015,1327.68,"10.1371/journal.pone.0115697",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25551375","PMC4281211",NA,NA,TRUE
"Erlangen Nuernberg U",2015,568.9,"10.3390/cryst5010014",FALSE,"MDPI AG","Crystals","2073-4352",NA,"2073-4352",NA,TRUE,NA,NA,NA,NA,TRUE
"Erlangen Nuernberg U",2015,400,NA,FALSE,"Kritische Geographie Berlin e.V.","suburban : zeitschrift für kritische stadtforschung","2197-2567",NA,NA,NA,FALSE,NA,NA,NA,"http://www.zeitschrift-suburban.de/sys/files/journals/1/articles/93/public/93-238-1-SU.pdf",TRUE
"Erlangen Nuernberg U",2015,1785.73,"10.1364/OE.22.030934",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"25607042",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2015,1398.25,"10.2340/00015555-2006",FALSE,"Acta Dermato-Venereologica","Acta Dermato Venereologica","0001-5555","0001-5555",NA,NA,TRUE,"25387448",NA,NA,NA,TRUE
"Erlangen Nuernberg U",2015,1963.5,"10.1111/cas.12580",FALSE,"Wiley-Blackwell","Cancer Science","13479032",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"25458015","PMC4399021",NA,NA,FALSE
"Erlangen Nuernberg U",2015,1443.92,"10.1371/journal.pone.0118609",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25768735","PMC4359119",NA,NA,TRUE
"Erlangen Nuernberg U",2015,1320.94,"10.1371/journal.pone.0116656",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25588043","PMC4294641",NA,NA,TRUE
"Erlangen Nuernberg U",2015,1435.14,"10.1371/journal.pone.0126873",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25984793","PMC4436177",NA,NA,TRUE
"Erlangen Nuernberg U",2015,1424.21,"10.1371/journal.pone.0115488  ",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25551576","PMC4281069",NA,NA,TRUE
"Erlangen Nuernberg U",2015,415.47,"10.1155/2015/643520",FALSE,"Hindawi Publishing Corporation","Journal of Osteoporosis","2090-8059","2090-8059","2042-0064","http://creativecommons.org/licenses/by/3.0/",TRUE,"25785225","PMC4345062",NA,NA,TRUE
