"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Erlangen Nürnberg U",2016,1386.35,"10.1038/srep19799","FALSE","Nature Publishing Group","Scientific Reports",,,,,,,,,,
"Erlangen Nürnberg U",2016,1386.35,"10.1038/srep17760","FALSE","Nature Publishing Group","Scientific Reports",,,,,,,,,,
"Erlangen Nürnberg U",2016,1441.97,"10.1371/journal.pone.0146612","FALSE","PLoS","PLoS One",,,,,,,,,,
"Erlangen Nürnberg U",2016,1342.95,"10.3390/v8010002","FALSE","MDPI AG","Viruses",,,,,,,,,,
"Erlangen Nürnberg U",2016,1399.21,"10.1167/iovs.15-18129","FALSE","Association for Research in Vision and Ophthalmology (ARVO)","Investigative Ophthalmology & Visual Science",,,,,,,,,,
"Erlangen Nürnberg U",2016,1522.08,"10.3389/fbioe.2016.00009","FALSE","Frontiers Media S.A.","Frontiers in Bioengineering and Biotechnology",,,,,,,,,,
"Erlangen Nürnberg U",2016,1428.63,"10.1371/journal.pone.0147294","FALSE","PLoS","PLoS One",,,,,,,,,,
"Erlangen Nürnberg U",2016,1618.50,"10.1371/journal.pone.0148580","FALSE","PLoS","PLoS One",,,,,,,,,,
"Erlangen Nürnberg U",2016,1461.52,"10.1371/journal.pone.0148930","FALSE","PLoS","PLoS One",,,,,,,,,,
"Erlangen Nürnberg U",2016,904.02,"10.1155/2016/7690391","FALSE","Hindawi","International Journal of Biomedical Imaging",,,,,,,,,,
"Erlangen Nürnberg U",2016,1549.62,"10.3389/fbioe.2016.00013","FALSE","Frontiers Media S.A.","Frontiers in Bioengineering and Biotechnology",,,,,,,,,,
"Erlangen Nürnberg U",2016,1549.62,"10.3389/fbioe.2016.00019","FALSE","Frontiers Media S.A.","Frontiers in Bioengineering and Biotechnology",,,,,,,,,,
"Erlangen Nürnberg U",2016,1468.07,"10.1371/journal.pone.0150471","FALSE","PLoS","PLoS One",,,,,,,,,,
"Erlangen Nürnberg U",2016,293.72,"10.3390/vaccines4010005","FALSE","MDPI AG","Vaccines",,,,,,,,,,
"Erlangen Nürnberg U",2016,1533.36,"10.3389/fnins.2016.00077","FALSE","Frontiers Media S.A.","Frontiers in Neuroscience",,,,,,,,,,
"Erlangen Nürnberg U",2016,1370.69,"10.3390/v8030073","FALSE","MDPI AG","Viruses",,,,,,,,,,
"Erlangen Nürnberg U",2016,1386.35,"10.1038/srep23140","FALSE","Nature Publishing Group","Scientific Reports",,,,,,,,,,
"Erlangen Nürnberg U",2016,1380.03,"10.3390/v8030074","FALSE","MDPI AG","Viruses",,,,,,,,,,
"Erlangen Nürnberg U",2016,1386.35,"10.1038/srep22523","FALSE","Nature Publishing Group","Scientific Reports",,,,,,,,,,
"Erlangen Nürnberg U",2016,2072.56,"10.2196/resprot.4354","FALSE","JMIR Publications","JMIR Research Protocols",,,,,,,,,,
"Erlangen Nürnberg U",2016,1947.71,"10.18632/oncotarget.8592","FALSE","Impact Journals, LLC","Oncotarget",,,,,,,,,,
"Erlangen Nürnberg U",2016,1109.08,"10.1038/srep22520","FALSE","Nature Publishing Group","Scientific Reports",,,,,,,,,,
"Erlangen Nürnberg U",2016,786.27,"10.1097/GOX.0000000000000672","FALSE","Lippincott Williams & Wilkins","Plastic and Reconstructive Surgery, Global Open",,,,,,,,,,
"Erlangen Nürnberg U",2016,786.27,"10.1097/GOX.0000000000000679","FALSE","Lippincott Williams & Wilkins","Plastic and Reconstructive Surgery, Global Open",,,,,,,,,,
"Erlangen Nürnberg U",2016,1646.72,"10.7150/jca.15006","FALSE","Ivyspring International Publisher","Journal of Cancer",,,,,,,,,,
"Erlangen Nürnberg U",2016,1768.73,"10.18632/oncotarget.8651","FALSE","Impact Journals, LLC","Oncotarget",,,,,,,,,,
"Erlangen Nürnberg U",2016,1579.23,"10.1155/2016/5076542","FALSE","Hindawi","Gastroenterology Research and Practice",,,,,,,,,,
