institution;period;euro;doi;is_hybrid;opt_out
Wuerzburg U;2019;6102;10.1002/anie.201909975;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/mabi.201900178;TRUE;FALSE
Wuerzburg U;2019;6102;10.1107/S2053230X1901495X;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/jen.12692;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903936;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903259;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/ele.13454;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/bjir.12509;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903289;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/qj.3660;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/1365-2664.13555;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/jbi.13753;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/jbi.13710;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/macp.201900341;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/cctc.201901220;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/anie.201908466;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/anie.201909376;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903937;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ange.201913590;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/ejn.14516;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/adfm.201905987;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/anie.201906666;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ange.201906666;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/cptc.201900256;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/macp.201900500;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201902630;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/biuz.202010699;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ange.201909376;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ange.201908466;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ecy.2946;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/anie.201908914;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903007;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201904715;TRUE;FALSE
Wuerzburg U;2019;6102;10.1111/icad.12374;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ejic.201901207;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/chem.201903118;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/anie.201907618;TRUE;FALSE
Wuerzburg U;2019;6102;10.1002/ecy.2949;TRUE;FALSE
