"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Wuerzburg U",2013,1085.32,"10.1371/journal.pone.0055242",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23383316","PMC3562323",NA,NA,TRUE
"Wuerzburg U",2013,1470.84,"10.1186/1471-2334-13-266",FALSE,"Springer Science + Business Media","BMC Infectious Diseases","1471-2334",NA,"1471-2334","http://www.springer.com/tdm",TRUE,"23738890","PMC3679722",NA,NA,TRUE
"Wuerzburg U",2013,1461.32,"10.1186/1471-2105-14-218",FALSE,"Springer Science + Business Media","BMC Bioinformatics","1471-2105","1471-2105",NA,NA,TRUE,"23837681","PMC3720290",NA,NA,TRUE
"Wuerzburg U",2013,704.48,"10.1186/1752-1947-7-75",FALSE,"Springer Science + Business Media","Journal of Medical Case Reports","1752-1947",NA,"1752-1947","http://www.springer.com/tdm",TRUE,"23506237","PMC3607977",NA,NA,TRUE
"Wuerzburg U",2013,1142.4,"10.3389/fpsyg.2013.00162",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"23616774","PMC3629984",NA,NA,TRUE
"Wuerzburg U",2013,1466.08,"10.1186/1471-2415-13-1",FALSE,"Springer Science + Business Media","BMC Ophthalmology","1471-2415",NA,"1471-2415","http://www.springer.com/tdm",TRUE,"23360243","PMC3564772",NA,NA,TRUE
"Wuerzburg U",2013,1389.92,"10.1186/1745-6673-8-4",FALSE,"Springer Science + Business Media","Journal of Occupational Medicine and Toxicology","1745-6673","1745-6673",NA,NA,TRUE,"23510399","PMC3599363",NA,NA,TRUE
"Wuerzburg U",2013,1489.88,"10.1186/1471-2318-13-38",FALSE,"Springer Science + Business Media","BMC Geriatrics","1471-2318",NA,"1471-2318","http://www.springer.com/tdm",TRUE,"23635086","PMC3645973",NA,NA,TRUE
"Wuerzburg U",2013,1513.68,"10.1186/1479-5876-11-106",FALSE,"Springer Science + Business Media","Journal of Translational Medicine","1479-5876","1479-5876",NA,NA,TRUE,"23635329","PMC3646671",NA,NA,TRUE
"Wuerzburg U",2013,1105.72,"10.1371/journal.pone.0056486",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23418575","PMC3572051",NA,NA,TRUE
